timestamp,dataset,method,params,trace_count,repeat,tag_k,status,trace_indices_start,trace_indices_end,disc_time,learn_time,total_time,actual_bins,n_states,n_edges,n_inconsistencies,error_type,error_msg
2026-05-16T00:03:04.110135,clean,naive,{'bins': 5},1,0,2,ok,0,1,0.00041054096072912216,0.0024338504299521446,0.0031534815207123756,5,8,9,0,,
2026-05-16T00:03:04.114357,clean,naive,{'bins': 5},1,1,2,ok,1,2,0.00032013095915317535,0.002416999079287052,0.0029559610411524773,5,12,13,0,,
2026-05-16T00:03:04.117934,clean,naive,{'bins': 5},1,2,2,ok,2,3,0.0003146212548017502,0.0019124317914247513,0.0024351635947823524,5,6,7,0,,
2026-05-16T00:03:04.122405,clean,naive,{'bins': 5},1,3,2,ok,3,4,0.0003315415233373642,0.0029802871868014336,0.003519018180668354,5,12,13,0,,
2026-05-16T00:03:04.125406,clean,naive,{'bins': 5},1,4,2,ok,4,5,0.00030880048871040344,0.0016746455803513527,0.002185615710914135,5,11,11,0,,
2026-05-16T00:03:04.141486,clean,naive,{'bins': 5},2,0,2,ok,0,2,0.000551997683942318,0.011795072816312313,0.012671329081058502,5,18,20,0,,
2026-05-16T00:03:04.149350,clean,naive,{'bins': 5},2,1,2,ok,2,4,0.0005577979609370232,0.005636805668473244,0.0065125105902552605,5,8,10,0,,
2026-05-16T00:03:04.159703,clean,naive,{'bins': 5},2,2,2,ok,4,6,0.0007268143817782402,0.007935455068945885,0.00902526080608368,5,8,12,0,,
2026-05-16T00:03:04.170175,clean,naive,{'bins': 5},2,3,2,ok,6,8,0.0005505243316292763,0.008448777720332146,0.009334291331470013,5,6,9,0,,
2026-05-16T00:03:04.178030,clean,naive,{'bins': 5},2,4,2,ok,8,10,0.0005598627030849457,0.005877457559108734,0.006751990877091885,5,10,12,0,,
2026-05-16T00:03:04.200583,clean,naive,{'bins': 5},3,0,2,ok,0,3,0.0007973778992891312,0.01805849839001894,0.01940420549362898,5,15,19,0,,
2026-05-16T00:03:04.213413,clean,naive,{'bins': 5},3,1,2,ok,3,6,0.0007909545674920082,0.010242857038974762,0.011469580233097076,5,5,9,0,,
2026-05-16T00:03:04.232314,clean,naive,{'bins': 5},3,2,2,ok,6,9,0.0007937001064419746,0.01625788491219282,0.017473457381129265,5,10,14,0,,
2026-05-16T00:03:04.241528,clean,naive,{'bins': 5},3,3,2,ok,9,12,0.0007801856845617294,0.006833024322986603,0.008030343800783157,5,10,13,0,,
2026-05-16T00:03:04.254230,clean,naive,{'bins': 5},3,4,2,ok,12,15,0.0008071055635809898,0.010103316977620125,0.011340660974383354,5,6,9,0,,
2026-05-16T00:03:04.274019,clean,naive,{'bins': 5},4,0,2,ok,0,4,0.001011088490486145,0.015188336372375488,0.016730012372136116,5,5,9,0,,
2026-05-16T00:03:04.289803,clean,naive,{'bins': 5},4,1,2,ok,4,8,0.0010254867374897003,0.01280207373201847,0.014355402439832687,5,9,13,0,,
2026-05-16T00:03:04.303370,clean,naive,{'bins': 5},4,2,2,ok,8,12,0.001038460060954094,0.010579289868474007,0.012143387459218502,5,10,14,0,,
2026-05-16T00:03:04.323889,clean,naive,{'bins': 5},4,3,2,ok,12,16,0.0010002488270401955,0.01736629568040371,0.018907400779426098,5,6,10,0,,
2026-05-16T00:03:04.339485,clean,naive,{'bins': 5},4,4,2,ok,16,20,0.0010355748236179352,0.01254900824278593,0.014121131971478462,5,7,10,0,,
2026-05-16T00:03:04.363175,clean,naive,{'bins': 5},5,0,2,ok,0,5,0.0012609679251909256,0.018378828652203083,0.02041532378643751,5,5,9,0,,
2026-05-16T00:03:04.379333,clean,naive,{'bins': 5},5,1,2,ok,5,10,0.001243244856595993,0.012542407028377056,0.014547172002494335,5,12,15,0,,
2026-05-16T00:03:04.400054,clean,naive,{'bins': 5},5,2,2,ok,10,15,0.0012524323537945747,0.016973979771137238,0.019021705724298954,5,6,9,0,,
2026-05-16T00:03:04.419282,clean,naive,{'bins': 5},5,3,2,ok,15,20,0.0012357709929347038,0.015432494692504406,0.017447849735617638,5,11,14,0,,
2026-05-16T00:03:04.440345,clean,naive,{'bins': 5},5,4,2,ok,20,25,0.001241973601281643,0.01717365439981222,0.01938305515795946,5,10,13,0,,
2026-05-16T00:03:04.465008,clean,naive,{'bins': 5},6,0,2,ok,0,6,0.0014962805435061455,0.018688269890844822,0.02109357714653015,5,6,9,0,,
2026-05-16T00:03:04.484989,clean,naive,{'bins': 5},6,1,2,ok,6,12,0.001497521996498108,0.015791388228535652,0.018178120255470276,5,11,14,0,,
2026-05-16T00:03:04.511495,clean,naive,{'bins': 5},6,2,2,ok,12,18,0.0015051262453198433,0.022131366655230522,0.02453497052192688,5,5,8,0,,
2026-05-16T00:03:04.537736,clean,naive,{'bins': 5},6,3,2,ok,18,24,0.001487252302467823,0.020192835479974747,0.022672802209854126,5,6,9,0,,
2026-05-16T00:03:04.558228,clean,naive,{'bins': 5},6,4,2,ok,24,30,0.0015153363347053528,0.016290856525301933,0.01870940998196602,5,8,10,0,,
2026-05-16T00:03:04.587223,clean,naive,{'bins': 5},7,0,2,ok,0,7,0.0017510978505015373,0.0226098345592618,0.025404633954167366,5,6,9,0,,
2026-05-16T00:03:04.616738,clean,naive,{'bins': 5},7,1,2,ok,7,14,0.0016905050724744797,0.024768400005996227,0.027480202727019787,5,7,10,0,,
2026-05-16T00:03:04.648114,clean,naive,{'bins': 5},7,2,2,ok,14,21,0.001731683500111103,0.026390365324914455,0.02914447896182537,5,6,9,0,,
2026-05-16T00:03:04.671308,clean,naive,{'bins': 5},7,3,2,ok,21,28,0.001709790900349617,0.018473957665264606,0.021207711659371853,5,13,17,0,,
2026-05-16T00:03:04.697324,clean,naive,{'bins': 5},7,4,2,ok,28,35,0.0017126062884926796,0.02117886859923601,0.024042215198278427,5,6,9,0,,
2026-05-16T00:03:04.728733,clean,naive,{'bins': 5},8,0,2,ok,0,8,0.001923603005707264,0.024531413801014423,0.02762549463659525,5,6,9,0,,
2026-05-16T00:03:04.762986,clean,naive,{'bins': 5},8,1,2,ok,8,16,0.001956624910235405,0.028589805588126183,0.03169995825737715,5,5,8,0,,
2026-05-16T00:03:04.795048,clean,naive,{'bins': 5},8,2,2,ok,16,24,0.0019230218604207039,0.026713581755757332,0.029793486930429935,5,6,9,0,,
2026-05-16T00:03:04.817267,clean,naive,{'bins': 5},8,3,2,ok,24,32,0.001957787200808525,0.017066683620214462,0.02018241584300995,5,13,16,0,,
2026-05-16T00:03:04.851005,clean,naive,{'bins': 5},8,4,2,ok,32,40,0.0019554924219846725,0.028050923720002174,0.031274798326194286,5,13,18,0,,
2026-05-16T00:03:04.889707,clean,naive,{'bins': 5},9,0,2,ok,0,9,0.0022080466151237488,0.031234733760356903,0.03473015874624252,5,7,10,0,,
2026-05-16T00:03:04.930292,clean,naive,{'bins': 5},9,1,2,ok,9,18,0.002173362299799919,0.03458083886653185,0.03816721495240927,5,4,7,0,,
