time_seconds;ecg_value
0;-0.32500
3;-0.37500
6;-0.41500
8;-0.44500
11;-0.48000
14;-0.51000
17;-0.48000
19;-0.37500
22;-0.21000
25;-0.01000
28;0.17500
31;0.44500
33;0.76500
36;1.02000
39;1.19000
42;1.24000
44;1.14000
47;0.85000
50;0.44500
53;0.05500
56;-0.20500
58;-0.38000
61;-0.45500
64;-0.47000
67;-0.43500
69;-0.39000
72;-0.34500
75;-0.31500
78;-0.31500
81;-0.33000
83;-0.33000
86;-0.31500
89;-0.32500
92;-0.32500
94;-0.33500
97;-0.34000
100;-0.34000
103;-0.33000
106;-0.34000
108;-0.35000
111;-0.34500
114;-0.35500
117;-0.33500
119;-0.32500
122;-0.32500
125;-0.33000
128;-0.35000
131;-0.34500
133;-0.33000
136;-0.31500
139;-0.32500
142;-0.34000
144;-0.33500
147;-0.34500
150;-0.34000
153;-0.32500
156;-0.33000
158;-0.32500
161;-0.33000
164;-0.33500
167;-0.33500
169;-0.32000
172;-0.33000
175;-0.33000
178;-0.34500
181;-0.34500
183;-0.33500
186;-0.32500
189;-0.32500
192;-0.33000
194;-0.33500
197;-0.34000
200;-0.32000
203;-0.31500
206;-0.31500
208;-0.31500
211;-0.31500
214;-0.31500
217;-0.31000
219;-0.31000
222;-0.31500
225;-0.32500
228;-0.33500
231;-0.32500
233;-0.32000
236;-0.32000
239;-0.31500
242;-0.31000
244;-0.32000
247;-0.34000
250;-0.32500
253;-0.31000
256;-0.33000
258;-0.33000
261;-0.33500
264;-0.33000
267;-0.33000
269;-0.31500
272;-0.32500
275;-0.32500
278;-0.33500
281;-0.35000
283;-0.32500
286;-0.32000
289;-0.32000
292;-0.33500
294;-0.34000
297;-0.34000
300;-0.33500
303;-0.33500
306;-0.32500
308;-0.34000
311;-0.33000
314;-0.34000
317;-0.32000
319;-0.30500
322;-0.29000
325;-0.28500
328;-0.29000
331;-0.28000
333;-0.26000
336;-0.24000
339;-0.24000
342;-0.24000
344;-0.25000
347;-0.22500
350;-0.22000
353;-0.20500
356;-0.20500
358;-0.21000
361;-0.21500
364;-0.22000
367;-0.21000
369;-0.19000
372;-0.20000
