time_seconds;ecg_value
0;-0.32500
3;-0.34000
6;-0.35000
8;-0.38000
11;-0.41500
14;-0.43000
17;-0.44500
19;-0.48000
22;-0.52500
25;-0.55000
28;-0.54500
31;-0.51000
33;-0.46500
36;-0.37000
39;-0.25000
42;-0.12500
44;0.05000
47;0.26500
50;0.51000
53;0.72500
56;0.85500
58;0.85500
61;0.70000
64;0.41000
67;0.05500
69;-0.21500
72;-0.39000
75;-0.46500
78;-0.49500
81;-0.47500
83;-0.44000
86;-0.38500
89;-0.35500
92;-0.35000
94;-0.36000
97;-0.35500
100;-0.36500
103;-0.35500
106;-0.34500
108;-0.33500
111;-0.33500
114;-0.35000
117;-0.36500
119;-0.36000
122;-0.35000
125;-0.35000
128;-0.35500
131;-0.37000
133;-0.36500
136;-0.37500
139;-0.36000
142;-0.35500
144;-0.36000
147;-0.35500
150;-0.35500
153;-0.36500
156;-0.36000
158;-0.34500
161;-0.35000
164;-0.35500
167;-0.37500
169;-0.36000
172;-0.34000
175;-0.34000
178;-0.33500
181;-0.35000
183;-0.35500
186;-0.36500
189;-0.35500
192;-0.33500
194;-0.34000
197;-0.34000
200;-0.36000
203;-0.36500
206;-0.36000
208;-0.35500
211;-0.36000
214;-0.36000
217;-0.36000
219;-0.37000
222;-0.35000
225;-0.34000
228;-0.34500
231;-0.35500
233;-0.35500
236;-0.34500
239;-0.34000
242;-0.32500
244;-0.32500
247;-0.33000
250;-0.34000
253;-0.33500
256;-0.33000
258;-0.33000
261;-0.32500
264;-0.32500
267;-0.34500
269;-0.34000
272;-0.34000
275;-0.33000
278;-0.32500
281;-0.33000
283;-0.34000
286;-0.33500
289;-0.33000
292;-0.34000
294;-0.34500
297;-0.35000
300;-0.36000
303;-0.36000
306;-0.35500
308;-0.34500
311;-0.36000
314;-0.36500
317;-0.37500
319;-0.37500
322;-0.36000
325;-0.34500
328;-0.36000
331;-0.35500
333;-0.36500
336;-0.35500
339;-0.34500
342;-0.33500
344;-0.33000
347;-0.34500
350;-0.33500
353;-0.33000
356;-0.31500
358;-0.30500
361;-0.31000
364;-0.31000
367;-0.31000
369;-0.29500
372;-0.28000
375;-0.27000
378;-0.25500
381;-0.26000
383;-0.26500
386;-0.26500
389;-0.24500
392;-0.23000
394;-0.24000
397;-0.24500
400;-0.26000
403;-0.25500
406;-0.24500
408;-0.23500
411;-0.23000
414;-0.23500
417;-0.24500
419;-0.24000
422;-0.23000
425;-0.23000
428;-0.24000
431;-0.23500
433;-0.25000
436;-0.24000
439;-0.23500
442;-0.22500
444;-0.23500
447;-0.25000
450;-0.24500
453;-0.26000
456;-0.24500
458;-0.24500
461;-0.24500
464;-0.26500
467;-0.27000
469;-0.27000
472;-0.26000
475;-0.25000
478;-0.24500
481;-0.27500
483;-0.27000
486;-0.27000
489;-0.27000
492;-0.25000
494;-0.26500
497;-0.26500
500;-0.28000
503;-0.26500
506;-0.27500
508;-0.25500
511;-0.26500
514;-0.27000
517;-0.28500
519;-0.28500
522;-0.26000
525;-0.28000
528;-0.28000
531;-0.29000
533;-0.30500
536;-0.29500
539;-0.28500
542;-0.28500
544;-0.28500
547;-0.29000
550;-0.31000
553;-0.30500
556;-0.30000
558;-0.29500
561;-0.29000
564;-0.31000
567;-0.31500
569;-0.31500
572;-0.30500
575;-0.29500
578;-0.29000
581;-0.30000
583;-0.30000
586;-0.29500
589;-0.30000
592;-0.27500
594;-0.27500
597;-0.28500
600;-0.28000
603;-0.27000
606;-0.26500
608;-0.24000
611;-0.23500
614;-0.25000
617;-0.24000
619;-0.23000
622;-0.22000
625;-0.21500
628;-0.21500
631;-0.22000
633;-0.21500
636;-0.21000
639;-0.19500
642;-0.17500
644;-0.17000
647;-0.17500
650;-0.17500
653;-0.17500
656;-0.17000
658;-0.16000
661;-0.18500
664;-0.19000
667;-0.21000
669;-0.19500
672;-0.17500
675;-0.16500
678;-0.17000
681;-0.18000
683;-0.19500
686;-0.18000
689;-0.15500
692;-0.14000
694;-0.14000
697;-0.19000
700;-0.22500
703;-0.23500
706;-0.24000
708;-0.24000
711;-0.26000
714;-0.29000
717;-0.31000
719;-0.31500
722;-0.31000
725;-0.30000
728;-0.30500
731;-0.31000
733;-0.31000
736;-0.31500
739;-0.31000
742;-0.31500
744;-0.31500
747;-0.33000
750;-0.34000
753;-0.33500
756;-0.32000
758;-0.33000
761;-0.33000
764;-0.33500
767;-0.35000
769;-0.33500
772;-0.34000
775;-0.33500
778;-0.32500
781;-0.34500
783;-0.35000
786;-0.35500
789;-0.36500
792;-0.39000
794;-0.42500
797;-0.45000
800;-0.48000
803;-0.50500
806;-0.52500
808;-0.51500
811;-0.45000
814;-0.36500
817;-0.25500
819;-0.11000
822;0.10500
825;0.36500
828;0.62500
831;0.76500
833;0.78000
836;0.66500
839;0.38000
842;0.02000
844;-0.29000
847;-0.47500
850;-0.54500
853;-0.53500
856;-0.48500
858;-0.42500
861;-0.39000
864;-0.38500
867;-0.39500
869;-0.41000
872;-0.39000
875;-0.38000
878;-0.38500
881;-0.39000
883;-0.38500
886;-0.38000
889;-0.37000
892;-0.37000
894;-0.39000
897;-0.39500
900;-0.40500
903;-0.40000
906;-0.39000
908;-0.37500
911;-0.38000
914;-0.39000
917;-0.41000
919;-0.39500
922;-0.40000
925;-0.39000
928;-0.39000
931;-0.39500
933;-0.41000
936;-0.39500
939;-0.39000
942;-0.38000
944;-0.38500
947;-0.38500
950;-0.39500
953;-0.38500
956;-0.39500
958;-0.37500
961;-0.38000
964;-0.38500
967;-0.39500
969;-0.39500
972;-0.38000
975;-0.37000
978;-0.36500
981;-0.38000
983;-0.39500
986;-0.39000
989;-0.37500
992;-0.37000
994;-0.37000
997;-0.38500
1000;-0.39000
1003;-0.39000
1006;-0.40000
1008;-0.38000
1011;-0.37500
1014;-0.38500
1017;-0.37500
1019;-0.38000
1022;-0.36000
1025;-0.36000
1028;-0.36500
1031;-0.38500
1033;-0.38500
1036;-0.36500
1039;-0.36500
1042;-0.36000
1044;-0.35500
1047;-0.36500
1050;-0.36500
1053;-0.37500
1056;-0.37500
1058;-0.37000
1061;-0.38000
1064;-0.38000
1067;-0.40000
1069;-0.39000
1072;-0.37500
1075;-0.37000
1078;-0.38000
1081;-0.39500
1083;-0.41000
1086;-0.40000
1089;-0.38500
1092;-0.38000
1094;-0.38500
1097;-0.39000
1100;-0.41500
1103;-0.40500
1106;-0.39500
1108;-0.40000
1111;-0.39500
1114;-0.41500
1117;-0.41000
1119;-0.40500
1122;-0.40000
1125;-0.38500
1128;-0.37500
1131;-0.37000
1133;-0.37500
1136;-0.36500
1139;-0.36000
1142;-0.33500
1144;-0.33500
1147;-0.33500
1150;-0.34500
1153;-0.33500
1156;-0.31500
1158;-0.30000
1161;-0.30000
1164;-0.30500
1167;-0.30500
1169;-0.29500
1172;-0.28500
1175;-0.28000
1178;-0.28000
1181;-0.29000
1183;-0.29000
1186;-0.29500
1189;-0.28000
1192;-0.26500
1194;-0.27500
1197;-0.27500
1200;-0.29000
1203;-0.28000
1206;-0.28000
1208;-0.28500
1211;-0.28500
1214;-0.28000
1217;-0.29000
1219;-0.29000
1222;-0.28500
1225;-0.28500
1228;-0.29000
1231;-0.30000
1233;-0.30500
1236;-0.31500
1239;-0.29500
1242;-0.28500
1244;-0.30000
1247;-0.31500
1250;-0.32500
1253;-0.32000
1256;-0.32000
1258;-0.32000
1261;-0.30000
1264;-0.33000
1267;-0.32500
1269;-0.33000
1272;-0.31500
1275;-0.31500
1278;-0.31500
1281;-0.31500
1283;-0.33000
1286;-0.33500
1289;-0.33500
1292;-0.33500
1294;-0.34000
1297;-0.34500
1300;-0.35000
1303;-0.34000
1306;-0.33500
1308;-0.33000
1311;-0.32000
1314;-0.33500
1317;-0.34500
1319;-0.34500
1322;-0.35500
1325;-0.34000
1328;-0.34500
1331;-0.35000
1333;-0.36000
1336;-0.36000
1339;-0.36000
1342;-0.34500
1344;-0.34500
1347;-0.35500
1350;-0.36000
1353;-0.35500
1356;-0.34000
1358;-0.33000
1361;-0.33000
1364;-0.33000
1367;-0.34500
1369;-0.34000
1372;-0.32500
1375;-0.32500
1378;-0.32500
1381;-0.32000
1383;-0.31500
1386;-0.31000
1389;-0.29500
1392;-0.27500
1394;-0.26500
1397;-0.28500
1400;-0.29000
1403;-0.29000
1406;-0.26000
1408;-0.24500
1411;-0.23500
1414;-0.24500
1417;-0.23000
1419;-0.22500
1422;-0.22500
1425;-0.23000
1428;-0.22500
1431;-0.23500
1433;-0.24500
1436;-0.23500
1439;-0.23500
1442;-0.22500
1444;-0.22000
1447;-0.22500
1450;-0.24000
1453;-0.27000
1456;-0.28000
1458;-0.28000
1461;-0.30500
1464;-0.33500
1467;-0.34500
1469;-0.35000
1472;-0.35000
1475;-0.37000
1478;-0.36500
1481;-0.37500
1483;-0.37000
1486;-0.37000
1489;-0.37500
1492;-0.37000
1494;-0.36500
1497;-0.36500
1500;-0.39500
1503;-0.39500
1506;-0.38000
1508;-0.36500
1511;-0.37500
1514;-0.39500
1517;-0.40500
1519;-0.40000
1522;-0.40000
1525;-0.40000
1528;-0.39500
1531;-0.39500
1533;-0.39000
1536;-0.40000
1539;-0.40000
1542;-0.40000
1544;-0.43500
1547;-0.46500
1550;-0.49000
1553;-0.50500
1556;-0.54500
1558;-0.57000
1561;-0.53000
1564;-0.44500
1567;-0.32000
1569;-0.14500
1572;0.08000
1575;0.35500
1578;0.62000
1581;0.79000
1583;0.82000
1586;0.67000
1589;0.35000
1592;-0.03000
1594;-0.35500
1597;-0.53000
1600;-0.59500
1603;-0.56000
1606;-0.51500
1608;-0.45000
1611;-0.43000
1614;-0.44000
1617;-0.46000
1619;-0.45000
1622;-0.44500
1625;-0.43500
1628;-0.45000
1631;-0.44500
1633;-0.45000
1636;-0.45500
1639;-0.45000
1642;-0.45000
1644;-0.44500
1647;-0.44500
1650;-0.44500
1653;-0.45000
1656;-0.45500
1658;-0.45000
1661;-0.44500
1664;-0.46000
