time_seconds;ecg_value
0;1.05500
3;1.12500
6;1.19000
8;1.20500
11;1.10500
14;0.91500
17;0.64500
19;0.32500
22;0.00500
25;-0.24500
28;-0.40500
31;-0.46000
33;-0.44500
36;-0.40500
39;-0.38000
42;-0.37500
44;-0.36000
47;-0.37000
50;-0.38500
53;-0.38500
56;-0.38000
58;-0.38500
61;-0.38500
64;-0.37500
67;-0.40500
69;-0.40000
72;-0.38500
75;-0.38500
78;-0.37500
81;-0.39000
83;-0.38000
86;-0.39000
89;-0.38500
92;-0.37500
94;-0.37500
97;-0.36000
100;-0.39000
103;-0.38500
106;-0.38000
108;-0.38000
111;-0.37500
114;-0.38500
117;-0.38500
119;-0.39000
122;-0.39500
125;-0.39000
128;-0.38500
131;-0.38500
133;-0.39000
136;-0.39000
139;-0.39500
142;-0.39000
144;-0.37500
147;-0.38000
150;-0.38500
153;-0.38000
156;-0.38500
158;-0.36000
161;-0.36500
164;-0.36000
167;-0.37000
169;-0.37500
172;-0.37000
175;-0.36500
178;-0.36500
181;-0.37000
183;-0.37500
186;-0.39000
189;-0.37000
192;-0.37000
194;-0.37000
197;-0.37000
200;-0.37000
203;-0.38500
206;-0.37000
208;-0.36000
211;-0.37000
214;-0.38000
217;-0.38500
219;-0.39000
222;-0.38500
225;-0.36500
228;-0.36000
231;-0.37000
233;-0.37500
236;-0.38500
239;-0.38000
242;-0.37500
244;-0.36500
247;-0.36500
250;-0.37000
253;-0.39000
256;-0.38500
258;-0.38000
261;-0.37000
264;-0.36500
267;-0.38500
269;-0.39000
272;-0.38000
275;-0.38000
278;-0.36500
281;-0.37500
283;-0.38500
286;-0.38500
289;-0.40000
292;-0.38000
294;-0.38000
297;-0.39000
300;-0.38000
303;-0.38500
306;-0.37000
308;-0.36000
311;-0.34500
314;-0.35000
317;-0.35500
319;-0.34000
322;-0.33000
325;-0.31000
328;-0.30000
331;-0.31000
333;-0.30000
336;-0.30500
339;-0.28000
342;-0.27000
344;-0.27000
347;-0.27500
350;-0.28500
353;-0.28500
356;-0.28000
358;-0.26500
361;-0.27000
364;-0.28500
367;-0.27500
369;-0.28500
372;-0.29000
375;-0.27000
378;-0.27500
381;-0.28000
383;-0.28000
386;-0.28500
389;-0.28500
392;-0.27500
394;-0.28000
397;-0.27500
400;-0.28500
403;-0.29000
406;-0.28500
408;-0.27000
411;-0.28000
414;-0.27500
417;-0.29000
419;-0.29000
422;-0.28000
425;-0.28000
428;-0.28000
431;-0.27500
433;-0.29500
436;-0.30000
439;-0.29000
442;-0.29500
444;-0.29500
447;-0.30500
450;-0.31000
453;-0.32000
456;-0.31000
458;-0.30000
461;-0.30500
464;-0.32000
467;-0.31500
469;-0.32500
472;-0.32500
475;-0.31500
478;-0.31000
481;-0.32000
483;-0.33500
486;-0.34500
489;-0.33000
492;-0.31500
494;-0.31500
