time_seconds;ecg_value
0;-0.32500
3;-0.32500
6;-0.36500
8;-0.40500
11;-0.46000
14;-0.48500
17;-0.51000
19;-0.53500
22;-0.50000
25;-0.39500
28;-0.25000
31;-0.10000
33;0.07000
36;0.23500
39;0.46000
42;0.69500
44;0.87000
47;1.00000
50;1.11000
53;1.19500
56;1.22000
58;1.09500
61;0.76000
64;0.26000
67;-0.18000
69;-0.38500
72;-0.42000
75;-0.35500
78;-0.33000
81;-0.31500
83;-0.32000
86;-0.32500
89;-0.32500
92;-0.32000
94;-0.34000
97;-0.35000
100;-0.35000
103;-0.35000
106;-0.34500
108;-0.35000
111;-0.35000
114;-0.36000
117;-0.37000
119;-0.35500
122;-0.35000
125;-0.35000
128;-0.35000
131;-0.36000
133;-0.35000
136;-0.34500
139;-0.33500
142;-0.33500
144;-0.35000
147;-0.36500
150;-0.35000
153;-0.34500
156;-0.34500
158;-0.34500
161;-0.36000
164;-0.36000
167;-0.37000
169;-0.36000
172;-0.34500
175;-0.35000
178;-0.36000
181;-0.37000
183;-0.36000
186;-0.36500
189;-0.35000
192;-0.35500
194;-0.36000
197;-0.36500
200;-0.37000
203;-0.36000
206;-0.35500
208;-0.34500
211;-0.34500
214;-0.35500
217;-0.35000
219;-0.34000
222;-0.33000
225;-0.33500
228;-0.36000
231;-0.36500
233;-0.36500
236;-0.36500
239;-0.35500
242;-0.35000
244;-0.37000
247;-0.37000
250;-0.37000
253;-0.36500
256;-0.35500
258;-0.37000
261;-0.37000
264;-0.38000
267;-0.38000
269;-0.37000
272;-0.36000
275;-0.36500
278;-0.37000
281;-0.39000
283;-0.38000
286;-0.35500
289;-0.35000
292;-0.35500
294;-0.36500
297;-0.37500
300;-0.37000
303;-0.36000
306;-0.35000
308;-0.35000
311;-0.36500
314;-0.37500
317;-0.38000
319;-0.37000
322;-0.35000
325;-0.35000
328;-0.34500
331;-0.35000
333;-0.33500
336;-0.31000
339;-0.29000
342;-0.30000
344;-0.29500
347;-0.29500
350;-0.29500
353;-0.27000
356;-0.26000
358;-0.25500
