time_seconds;ecg_value
0;0.86000
3;0.69000
6;0.35000
8;-0.05000
11;-0.35500
14;-0.53000
17;-0.59500
19;-0.60000
22;-0.58500
25;-0.56000
28;-0.53500
31;-0.52000
33;-0.50500
36;-0.49500
39;-0.50000
42;-0.50000
44;-0.51000
47;-0.51000
50;-0.50500
53;-0.50500
56;-0.50500
58;-0.50000
61;-0.50000
64;-0.50000
67;-0.48500
69;-0.47500
72;-0.49000
75;-0.49500
78;-0.51000
81;-0.49000
83;-0.46500
86;-0.47000
89;-0.48000
92;-0.49000
94;-0.49500
97;-0.51000
100;-0.48500
103;-0.49000
106;-0.49500
108;-0.51500
111;-0.52500
114;-0.50000
117;-0.49500
119;-0.48000
122;-0.48000
125;-0.49000
128;-0.51500
131;-0.50500
133;-0.50500
136;-0.49000
139;-0.50500
142;-0.51000
144;-0.52000
147;-0.50500
150;-0.50000
153;-0.50000
156;-0.49500
158;-0.50000
161;-0.50500
164;-0.49500
167;-0.49000
169;-0.48000
172;-0.49000
175;-0.50000
178;-0.50000
181;-0.50500
183;-0.49000
186;-0.49500
189;-0.50500
192;-0.52500
194;-0.54000
197;-0.52500
200;-0.51000
203;-0.49000
206;-0.48500
208;-0.49500
211;-0.51000
214;-0.51000
217;-0.50500
219;-0.51000
222;-0.51500
225;-0.51500
228;-0.52000
231;-0.51500
233;-0.51000
236;-0.50500
239;-0.53500
242;-0.54500
244;-0.55000
247;-0.55000
250;-0.54500
253;-0.53500
256;-0.53500
258;-0.53000
261;-0.53000
264;-0.52500
267;-0.53000
269;-0.52500
272;-0.54000
275;-0.55000
278;-0.56500
281;-0.57500
283;-0.55500
286;-0.56000
289;-0.56000
292;-0.56500
294;-0.58000
297;-0.57000
300;-0.56000
303;-0.55000
306;-0.53500
308;-0.54000
311;-0.53000
314;-0.51500
317;-0.48000
319;-0.47000
322;-0.45500
325;-0.45500
328;-0.46500
331;-0.45500
333;-0.43500
336;-0.42000
339;-0.41500
342;-0.40500
344;-0.41000
347;-0.40000
350;-0.38500
353;-0.37500
356;-0.37500
358;-0.39000
361;-0.40500
364;-0.42000
367;-0.42000
369;-0.41000
372;-0.40500
375;-0.40000
378;-0.41500
381;-0.39500
383;-0.38500
386;-0.37500
389;-0.38500
392;-0.41000
394;-0.42500
397;-0.42500
400;-0.40500
403;-0.39000
406;-0.39500
408;-0.41000
411;-0.42500
414;-0.41000
417;-0.39500
419;-0.38500
422;-0.40000
425;-0.40000
428;-0.43000
431;-0.42500
433;-0.40500
436;-0.41000
439;-0.41000
442;-0.44000
444;-0.44000
447;-0.44000
450;-0.42500
453;-0.42500
456;-0.41000
458;-0.42000
461;-0.43000
464;-0.43500
467;-0.42500
469;-0.42500
472;-0.43500
475;-0.43000
478;-0.42500
481;-0.42500
483;-0.42500
486;-0.42000
489;-0.44000
492;-0.44000
494;-0.44000
497;-0.43000
500;-0.42500
503;-0.42500
506;-0.44000
508;-0.44000
511;-0.44500
514;-0.45500
517;-0.44000
519;-0.43000
522;-0.44000
525;-0.43500
528;-0.44500
531;-0.44000
533;-0.43500
536;-0.44000
539;-0.43500
542;-0.44500
544;-0.44500
547;-0.43500
