time_seconds;ecg_value
0;-0.52500
3;-0.53000
6;-0.55500
8;-0.57000
11;-0.61500
14;-0.62000
17;-0.55000
19;-0.40000
22;-0.23000
25;-0.04500
28;0.19500
31;0.47000
33;0.75000
36;0.91500
39;0.93500
42;0.70500
44;0.31500
47;-0.13500
50;-0.44500
53;-0.54500
56;-0.54000
58;-0.51500
61;-0.48500
64;-0.46500
67;-0.44500
69;-0.45000
72;-0.44000
75;-0.44000
78;-0.44500
81;-0.45000
83;-0.45000
86;-0.44000
89;-0.44500
92;-0.45500
94;-0.45000
97;-0.45500
100;-0.45500
103;-0.45500
106;-0.44500
108;-0.45000
111;-0.44500
114;-0.46500
117;-0.46000
119;-0.44500
122;-0.44000
125;-0.44000
128;-0.44500
131;-0.44000
133;-0.43500
136;-0.44000
139;-0.43500
142;-0.43000
144;-0.45000
147;-0.45000
150;-0.45500
153;-0.44500
156;-0.42500
158;-0.43000
161;-0.45000
164;-0.44000
167;-0.45000
169;-0.44500
172;-0.43500
175;-0.44500
178;-0.46000
181;-0.46500
183;-0.46500
186;-0.46500
189;-0.44500
192;-0.44500
194;-0.44500
197;-0.45500
200;-0.47000
203;-0.45000
206;-0.44000
208;-0.44000
211;-0.44500
214;-0.44500
217;-0.44500
219;-0.44500
222;-0.43500
225;-0.43000
228;-0.44000
231;-0.44000
233;-0.45000
236;-0.44500
239;-0.43500
242;-0.42000
244;-0.46000
247;-0.45000
250;-0.45000
253;-0.44000
256;-0.44500
258;-0.45000
261;-0.45500
264;-0.47000
267;-0.47000
269;-0.45500
272;-0.43000
275;-0.44000
278;-0.44500
281;-0.46500
283;-0.46500
286;-0.45000
289;-0.43500
292;-0.44500
294;-0.45500
297;-0.47000
300;-0.47000
303;-0.48000
306;-0.46000
308;-0.46500
311;-0.47500
314;-0.47000
317;-0.47000
319;-0.45000
322;-0.43000
325;-0.42500
328;-0.42000
331;-0.40500
333;-0.40500
336;-0.37500
339;-0.35500
342;-0.35500
344;-0.34500
347;-0.34500
350;-0.33500
353;-0.31500
356;-0.30000
358;-0.29500
361;-0.30000
364;-0.31000
367;-0.30500
369;-0.28500
372;-0.28500
375;-0.28000
378;-0.29000
381;-0.30000
383;-0.30500
386;-0.29000
389;-0.28000
392;-0.28000
394;-0.30000
397;-0.32000
400;-0.32000
403;-0.30000
406;-0.29000
408;-0.29500
411;-0.30500
414;-0.28500
417;-0.31500
419;-0.29500
422;-0.28000
425;-0.28000
428;-0.28500
431;-0.30000
433;-0.30000
436;-0.29000
439;-0.28500
442;-0.28500
444;-0.28500
447;-0.31000
450;-0.31500
453;-0.30500
456;-0.30000
458;-0.30500
461;-0.31500
464;-0.31500
467;-0.32500
469;-0.32500
472;-0.31500
475;-0.31000
478;-0.31500
481;-0.33000
483;-0.32000
486;-0.31500
489;-0.29500
492;-0.30500
494;-0.31500
497;-0.33500
500;-0.31500
503;-0.31500
506;-0.29500
508;-0.30500
511;-0.31500
514;-0.32000
517;-0.33000
519;-0.33000
522;-0.32000
525;-0.31500
528;-0.32000
531;-0.34000
533;-0.34500
536;-0.33000
539;-0.31500
542;-0.31000
544;-0.31500
547;-0.32500
550;-0.32000
553;-0.31500
556;-0.30000
558;-0.31500
561;-0.30500
564;-0.31000
567;-0.30500
569;-0.30500
572;-0.29500
575;-0.31000
578;-0.33000
581;-0.32500
583;-0.32000
586;-0.31500
589;-0.30000
592;-0.31500
594;-0.32000
597;-0.32500
600;-0.33500
603;-0.32000
606;-0.31000
608;-0.32000
611;-0.32500
614;-0.32500
617;-0.32500
619;-0.31500
622;-0.30000
625;-0.28500
628;-0.28000
631;-0.26000
633;-0.25000
636;-0.24000
639;-0.24000
642;-0.23500
644;-0.23500
647;-0.23000
650;-0.22000
653;-0.21000
656;-0.19500
658;-0.20000
661;-0.20500
664;-0.21500
667;-0.22500
669;-0.22000
672;-0.21500
675;-0.23000
678;-0.24000
681;-0.24500
683;-0.25000
686;-0.24500
689;-0.22500
692;-0.21000
694;-0.19000
697;-0.19500
700;-0.21500
703;-0.24500
706;-0.25500
708;-0.26500
711;-0.29500
714;-0.30500
717;-0.32500
719;-0.32500
722;-0.31500
725;-0.31500
728;-0.31500
731;-0.33000
733;-0.33500
736;-0.33000
739;-0.32000
742;-0.32000
744;-0.34000
747;-0.35000
750;-0.34500
753;-0.34000
756;-0.33000
758;-0.34000
761;-0.34500
764;-0.34500
767;-0.35500
769;-0.34000
772;-0.33000
775;-0.32500
778;-0.33500
781;-0.34500
783;-0.34500
786;-0.34000
789;-0.33500
792;-0.37000
794;-0.40500
797;-0.45000
800;-0.47500
803;-0.49500
806;-0.52000
808;-0.51000
811;-0.42500
814;-0.28500
817;-0.11000
819;0.10000
822;0.33000
825;0.60500
828;0.88500
831;1.05000
833;1.10500
836;0.99000
839;0.66500
842;0.16500
844;-0.25000
847;-0.45000
850;-0.46000
853;-0.39000
856;-0.34000
858;-0.32500
861;-0.33500
864;-0.35500
867;-0.36000
869;-0.35000
872;-0.35000
875;-0.36000
878;-0.36500
881;-0.37000
883;-0.37500
886;-0.36500
889;-0.35500
892;-0.36500
894;-0.37000
897;-0.38000
900;-0.38500
903;-0.37500
906;-0.37500
908;-0.38500
911;-0.39500
914;-0.39000
917;-0.39000
919;-0.38000
922;-0.37500
925;-0.37000
928;-0.38500
931;-0.38500
933;-0.39000
936;-0.38000
939;-0.36500
942;-0.36500
944;-0.37500
947;-0.39000
950;-0.39500
953;-0.37500
956;-0.36000
958;-0.37500
961;-0.37500
964;-0.38500
967;-0.37500
969;-0.37500
972;-0.37000
975;-0.36500
978;-0.37500
981;-0.38500
983;-0.39500
986;-0.38500
989;-0.37500
992;-0.38000
994;-0.38500
997;-0.38500
1000;-0.38000
1003;-0.38000
1006;-0.35500
1008;-0.38000
1011;-0.38500
1014;-0.38500
1017;-0.40000
1019;-0.37000
1022;-0.36500
1025;-0.37000
1028;-0.37500
1031;-0.38500
1033;-0.38000
1036;-0.37500
1039;-0.36500
1042;-0.36000
1044;-0.38000
1047;-0.38000
1050;-0.39500
1053;-0.37000
1056;-0.37000
1058;-0.37000
1061;-0.38000
1064;-0.40000
1067;-0.41000
1069;-0.39000
1072;-0.38000
1075;-0.39000
1078;-0.39000
1081;-0.39500
1083;-0.40500
1086;-0.39000
1089;-0.37000
1092;-0.37500
1094;-0.37000
1097;-0.37000
1100;-0.37000
1103;-0.36000
1106;-0.35000
1108;-0.36000
1111;-0.35500
1114;-0.36000
1117;-0.36000
1119;-0.34500
1122;-0.33000
1125;-0.32000
1128;-0.32500
1131;-0.32000
1133;-0.31500
1136;-0.30000
1139;-0.28000
1142;-0.27500
1144;-0.27500
1147;-0.27500
1150;-0.27500
1153;-0.25000
1156;-0.23000
1158;-0.24000
1161;-0.23500
1164;-0.25500
1167;-0.25000
1169;-0.24000
1172;-0.23500
1175;-0.24000
1178;-0.24000
1181;-0.25000
1183;-0.25500
1186;-0.24500
1189;-0.23000
1192;-0.23500
1194;-0.24000
1197;-0.25000
1200;-0.26000
1203;-0.24500
1206;-0.25000
1208;-0.25000
1211;-0.25000
1214;-0.25500
1217;-0.25000
1219;-0.25500
1222;-0.24000
1225;-0.24500
1228;-0.25500
1231;-0.25500
1233;-0.26000
1236;-0.26000
1239;-0.24000
1242;-0.24000
1244;-0.25000
1247;-0.25000
1250;-0.26500
1253;-0.25500
1256;-0.25500
1258;-0.24500
1261;-0.26000
1264;-0.27500
1267;-0.28000
1269;-0.27000
1272;-0.27000
1275;-0.26500
1278;-0.27500
1281;-0.29000
1283;-0.29500
1286;-0.27500
1289;-0.26500
1292;-0.27000
1294;-0.27500
1297;-0.29000
1300;-0.28500
1303;-0.29000
1306;-0.27000
1308;-0.27500
1311;-0.28000
1314;-0.28500
1317;-0.29500
1319;-0.29000
1322;-0.28000
1325;-0.27500
1328;-0.29000
1331;-0.29500
1333;-0.30000
1336;-0.28000
1339;-0.28000
1342;-0.28000
1344;-0.28000
1347;-0.29500
1350;-0.30000
1353;-0.29000
1356;-0.28500
1358;-0.27000
1361;-0.28500
1364;-0.28500
1367;-0.29000
1369;-0.27500
1372;-0.26500
1375;-0.27500
1378;-0.27500
1381;-0.27500
1383;-0.27500
1386;-0.27500
1389;-0.26500
1392;-0.25500
1394;-0.26000
1397;-0.26500
1400;-0.27500
1403;-0.26000
1406;-0.25500
1408;-0.25000
1411;-0.26000
1414;-0.27000
1417;-0.28000
1419;-0.25000
1422;-0.25500
1425;-0.24500
1428;-0.23000
1431;-0.23500
1433;-0.22500
1436;-0.20500
1439;-0.18500
1442;-0.19000
1444;-0.19000
1447;-0.17500
1450;-0.17500
1453;-0.15000
1456;-0.13500
1458;-0.14000
1461;-0.15500
1464;-0.16500
1467;-0.17500
1469;-0.17000
1472;-0.16000
1475;-0.19000
1478;-0.19000
1481;-0.19000
1483;-0.19500
1486;-0.19500
1489;-0.18000
1492;-0.17000
1494;-0.15000
1497;-0.15000
1500;-0.17500
1503;-0.19500
1506;-0.21000
1508;-0.22000
1511;-0.24500
1514;-0.26000
1517;-0.29000
1519;-0.27000
1522;-0.26000
1525;-0.27000
1528;-0.28500
1531;-0.30000
1533;-0.29000
1536;-0.28000
1539;-0.28500
1542;-0.28500
1544;-0.30000
1547;-0.30000
1550;-0.31000
1553;-0.30500
