time_seconds;ecg_value
0;-0.39000
3;-0.41000
6;-0.41500
8;-0.40500
11;-0.39000
14;-0.38500
17;-0.40000
19;-0.43000
22;-0.46500
25;-0.49500
28;-0.49000
31;-0.51500
33;-0.55500
36;-0.59000
39;-0.55000
42;-0.43000
44;-0.26000
47;-0.08000
50;0.12500
53;0.36500
56;0.63500
58;0.87000
61;0.99500
64;1.00000
67;0.80000
69;0.42500
72;0.00000
75;-0.30500
78;-0.45500
81;-0.51000
83;-0.55000
86;-0.53500
89;-0.52000
92;-0.46000
94;-0.42500
97;-0.42500
100;-0.42500
103;-0.44000
106;-0.43000
108;-0.42500
111;-0.41500
114;-0.41500
117;-0.43000
119;-0.43000
122;-0.44500
125;-0.43500
128;-0.42500
131;-0.42000
133;-0.42500
136;-0.43000
139;-0.43500
142;-0.43000
144;-0.41000
147;-0.42000
150;-0.43000
153;-0.43000
156;-0.44000
158;-0.42500
161;-0.42000
164;-0.42500
167;-0.42500
169;-0.42500
172;-0.43000
175;-0.42500
178;-0.41500
181;-0.42000
183;-0.43000
186;-0.43500
189;-0.44500
192;-0.42500
194;-0.43000
197;-0.43500
200;-0.43000
203;-0.44500
206;-0.45000
208;-0.44500
211;-0.43000
214;-0.43500
217;-0.44500
219;-0.45000
222;-0.44500
225;-0.44000
228;-0.43500
231;-0.43500
233;-0.44000
236;-0.44500
239;-0.44500
242;-0.44000
244;-0.42000
247;-0.43000
250;-0.43000
253;-0.44000
256;-0.45000
258;-0.43500
261;-0.42500
264;-0.42500
267;-0.44000
269;-0.44000
272;-0.45500
275;-0.44000
278;-0.42500
281;-0.42500
283;-0.43500
286;-0.45500
289;-0.46000
292;-0.45500
294;-0.44000
297;-0.45000
300;-0.45000
303;-0.47000
306;-0.49500
308;-0.46500
311;-0.46000
314;-0.46000
317;-0.48000
319;-0.48000
322;-0.48000
325;-0.48000
328;-0.46500
331;-0.45500
333;-0.46500
336;-0.47000
339;-0.48500
342;-0.48000
344;-0.46500
347;-0.46500
350;-0.48000
353;-0.47000
356;-0.46500
358;-0.45500
361;-0.42500
364;-0.42500
367;-0.41500
369;-0.41000
372;-0.40500
375;-0.38000
378;-0.36000
381;-0.34500
383;-0.33500
386;-0.33000
389;-0.33000
392;-0.32000
394;-0.30000
397;-0.29500
400;-0.30000
403;-0.30500
406;-0.30000
408;-0.28500
411;-0.27500
414;-0.29000
417;-0.29500
419;-0.28500
422;-0.29500
425;-0.27500
428;-0.28000
431;-0.28000
433;-0.28500
436;-0.29000
439;-0.30000
442;-0.29000
444;-0.28000
447;-0.28500
450;-0.29500
453;-0.28500
456;-0.29000
458;-0.29500
461;-0.28500
464;-0.28000
467;-0.29500
469;-0.31000
472;-0.30500
475;-0.30000
478;-0.29000
481;-0.29500
483;-0.30500
486;-0.30500
489;-0.31500
492;-0.31000
494;-0.29500
497;-0.29500
500;-0.30500
503;-0.31000
506;-0.31000
508;-0.30500
511;-0.29500
514;-0.31000
517;-0.31000
519;-0.32500
522;-0.32000
525;-0.32500
528;-0.30500
531;-0.30500
533;-0.31500
536;-0.33000
539;-0.33500
542;-0.32000
544;-0.33000
547;-0.31500
550;-0.32000
553;-0.33000
556;-0.34000
558;-0.33000
561;-0.31500
564;-0.32000
567;-0.32500
569;-0.33000
572;-0.34000
575;-0.33000
578;-0.32000
581;-0.31000
583;-0.32500
586;-0.33000
589;-0.34500
592;-0.33500
594;-0.31500
597;-0.31000
600;-0.31500
603;-0.33000
606;-0.33500
608;-0.31500
611;-0.31500
614;-0.30500
617;-0.30000
619;-0.30500
622;-0.29500
625;-0.28000
628;-0.26000
631;-0.26500
633;-0.26000
636;-0.25000
639;-0.25500
642;-0.24000
644;-0.22500
647;-0.22000
650;-0.23500
653;-0.23500
656;-0.23000
658;-0.21000
661;-0.20000
664;-0.19000
667;-0.20500
669;-0.20500
672;-0.20500
675;-0.21000
678;-0.21000
681;-0.22000
683;-0.21500
686;-0.22500
689;-0.21000
692;-0.21000
694;-0.21000
697;-0.19000
700;-0.18000
703;-0.16000
706;-0.19000
708;-0.24000
711;-0.24500
714;-0.27000
717;-0.28500
719;-0.30500
722;-0.32500
725;-0.33000
728;-0.33000
731;-0.34000
733;-0.33500
736;-0.34500
739;-0.34500
742;-0.34000
744;-0.33500
747;-0.34000
750;-0.34500
753;-0.35000
756;-0.36500
758;-0.36000
761;-0.35000
764;-0.35000
767;-0.35000
769;-0.35500
772;-0.36000
775;-0.36000
778;-0.36000
781;-0.34500
783;-0.36000
786;-0.37500
789;-0.38000
792;-0.39500
794;-0.40500
797;-0.45500
800;-0.49000
803;-0.52500
806;-0.53500
808;-0.56500
811;-0.49500
814;-0.37000
817;-0.19000
819;0.00000
822;0.22000
825;0.52500
828;0.81500
831;1.03000
833;1.11000
836;1.03000
839;0.71000
842;0.22000
844;-0.22500
847;-0.46500
850;-0.50000
853;-0.45000
856;-0.41500
858;-0.38500
861;-0.38500
864;-0.39500
867;-0.40000
869;-0.40500
872;-0.41500
875;-0.41000
878;-0.40500
881;-0.41000
883;-0.41500
886;-0.42000
889;-0.42500
892;-0.41500
894;-0.40500
897;-0.40500
900;-0.41500
903;-0.42000
906;-0.43500
908;-0.43000
911;-0.42000
914;-0.41000
917;-0.41500
919;-0.42500
922;-0.43000
925;-0.42000
928;-0.41000
931;-0.41000
933;-0.42000
936;-0.42000
939;-0.42000
942;-0.41000
944;-0.41000
947;-0.41000
950;-0.42000
953;-0.42000
956;-0.43500
958;-0.41500
961;-0.41000
964;-0.41500
967;-0.42000
969;-0.42000
972;-0.43500
975;-0.42500
978;-0.41500
981;-0.42500
983;-0.42000
986;-0.43500
989;-0.43000
992;-0.42500
994;-0.42000
997;-0.42000
1000;-0.43000
1003;-0.43500
1006;-0.44500
1008;-0.43500
1011;-0.43000
1014;-0.42500
1017;-0.42500
1019;-0.43500
1022;-0.44000
1025;-0.43000
1028;-0.43000
1031;-0.43000
1033;-0.43000
1036;-0.43500
1039;-0.45000
1042;-0.43000
1044;-0.43500
1047;-0.43000
1050;-0.43000
1053;-0.43500
1056;-0.44500
1058;-0.45500
1061;-0.43500
1064;-0.43500
1067;-0.43500
1069;-0.45500
1072;-0.45000
1075;-0.44500
1078;-0.43500
1081;-0.43000
1083;-0.43500
1086;-0.44000
1089;-0.44000
1092;-0.43000
1094;-0.41500
1097;-0.41500
1100;-0.41500
1103;-0.42000
1106;-0.41000
1108;-0.39000
1111;-0.37000
1114;-0.36000
1117;-0.35500
1119;-0.35500
1122;-0.36000
1125;-0.34000
1128;-0.32500
1131;-0.32000
1133;-0.31500
1136;-0.32000
1139;-0.32500
1142;-0.31000
1144;-0.29500
1147;-0.29500
1150;-0.29500
1153;-0.30500
1156;-0.30500
1158;-0.30000
1161;-0.29000
1164;-0.29000
1167;-0.28500
1169;-0.29000
1172;-0.28500
1175;-0.28500
1178;-0.28500
1181;-0.28000
1183;-0.28500
1186;-0.30000
1189;-0.29500
1192;-0.30000
1194;-0.29000
1197;-0.28500
1200;-0.28500
1203;-0.29000
1206;-0.30500
1208;-0.29500
1211;-0.29000
1214;-0.30500
1217;-0.30500
1219;-0.32000
1222;-0.32000
