time_seconds;ecg_value
0;-0.57000
3;-0.48500
6;-0.38000
8;-0.26000
11;-0.14000
14;0.04000
17;0.26000
19;0.52000
22;0.75500
25;0.90500
28;1.00500
31;0.99000
33;0.82000
36;0.50000
39;0.10500
42;-0.22000
44;-0.40000
47;-0.47500
50;-0.47500
53;-0.45500
56;-0.41500
58;-0.40000
61;-0.41000
64;-0.41500
67;-0.41000
69;-0.40500
72;-0.39500
75;-0.40000
78;-0.41000
81;-0.41000
83;-0.39000
86;-0.37000
89;-0.38000
92;-0.40500
94;-0.41500
97;-0.40500
100;-0.40500
103;-0.39500
106;-0.40000
108;-0.41500
111;-0.43500
114;-0.42500
117;-0.41000
119;-0.40000
122;-0.39500
125;-0.40500
128;-0.42000
131;-0.42000
133;-0.40000
136;-0.39500
139;-0.40500
142;-0.41000
144;-0.42000
147;-0.42000
150;-0.40000
153;-0.41000
156;-0.40500
158;-0.41000
161;-0.42500
164;-0.42000
167;-0.42500
169;-0.41000
172;-0.40000
175;-0.40000
178;-0.42500
181;-0.43000
183;-0.43000
186;-0.42500
189;-0.41000
192;-0.41000
194;-0.42500
197;-0.42000
200;-0.43000
203;-0.42000
206;-0.42500
208;-0.43000
211;-0.44000
214;-0.42500
217;-0.40500
219;-0.40000
222;-0.39000
225;-0.38000
228;-0.39000
231;-0.39500
233;-0.40500
236;-0.41500
239;-0.42000
242;-0.42000
244;-0.43000
247;-0.43000
250;-0.43000
253;-0.43000
256;-0.43500
258;-0.45000
261;-0.44000
264;-0.44500
267;-0.44000
269;-0.44500
272;-0.47000
275;-0.47000
278;-0.48000
281;-0.47500
283;-0.48500
286;-0.48000
289;-0.48000
292;-0.50000
294;-0.51500
297;-0.50000
300;-0.49000
303;-0.48000
306;-0.47000
308;-0.47500
311;-0.49000
314;-0.47000
317;-0.45500
319;-0.44000
322;-0.42500
325;-0.43000
328;-0.44000
331;-0.42500
333;-0.39500
336;-0.38500
339;-0.36000
342;-0.35000
344;-0.35500
347;-0.34000
350;-0.33000
353;-0.33000
356;-0.32500
358;-0.32500
361;-0.34000
364;-0.32500
367;-0.31000
369;-0.30500
372;-0.30000
375;-0.32000
378;-0.31500
381;-0.29500
383;-0.28000
386;-0.27500
389;-0.28500
392;-0.29500
394;-0.30500
397;-0.30500
400;-0.29500
403;-0.28500
406;-0.29000
408;-0.30500
411;-0.31500
414;-0.31500
417;-0.30500
419;-0.30000
422;-0.30500
425;-0.31000
428;-0.32000
431;-0.31000
433;-0.31000
436;-0.31500
439;-0.32000
442;-0.32500
444;-0.33500
447;-0.34000
450;-0.33500
453;-0.31500
456;-0.32500
458;-0.33500
461;-0.34000
464;-0.34000
467;-0.34000
469;-0.32500
472;-0.33500
475;-0.34500
478;-0.35000
481;-0.35000
483;-0.33500
486;-0.33500
489;-0.34000
492;-0.35500
494;-0.36000
497;-0.36000
500;-0.34000
503;-0.34000
506;-0.34500
508;-0.35500
511;-0.37000
514;-0.37500
517;-0.35500
519;-0.33500
522;-0.34500
525;-0.35500
528;-0.35000
531;-0.35000
533;-0.35000
536;-0.33500
539;-0.33000
542;-0.35000
544;-0.35500
547;-0.35000
550;-0.34500
553;-0.33000
556;-0.32500
558;-0.33000
561;-0.34500
564;-0.35000
567;-0.34500
569;-0.33500
572;-0.34000
575;-0.35500
578;-0.36000
581;-0.36500
583;-0.35000
586;-0.34000
589;-0.33500
592;-0.34000
594;-0.34500
597;-0.35000
600;-0.34000
603;-0.32500
606;-0.33500
608;-0.33500
611;-0.33500
614;-0.32500
617;-0.29500
619;-0.28000
622;-0.29000
625;-0.29000
628;-0.28000
631;-0.27500
633;-0.26000
636;-0.25000
639;-0.23000
642;-0.23000
644;-0.24000
647;-0.22500
650;-0.21000
653;-0.19500
656;-0.20500
658;-0.22500
661;-0.23000
664;-0.22500
667;-0.23000
669;-0.22000
672;-0.22000
675;-0.23500
678;-0.26000
681;-0.25500
683;-0.26000
686;-0.22000
689;-0.19500
692;-0.21500
694;-0.25000
697;-0.28500
700;-0.28000
703;-0.28000
706;-0.29000
708;-0.31500
711;-0.34000
714;-0.34500
717;-0.33500
719;-0.34000
722;-0.33000
725;-0.35000
728;-0.35000
731;-0.34000
733;-0.34000
736;-0.33500
739;-0.34500
742;-0.35500
744;-0.35500
747;-0.34500
750;-0.34500
753;-0.35000
756;-0.36500
758;-0.37000
761;-0.37500
764;-0.37500
767;-0.36500
769;-0.36500
772;-0.36000
775;-0.36500
778;-0.37500
781;-0.36500
783;-0.36500
786;-0.36500
789;-0.39000
792;-0.43500
794;-0.48000
797;-0.50500
800;-0.50500
803;-0.53500
806;-0.54500
808;-0.48000
811;-0.35500
814;-0.20000
817;0.00000
819;0.20000
822;0.45000
825;0.70500
828;0.92000
831;1.06500
833;1.14500
836;1.11500
839;0.90000
842;0.51500
844;0.08500
847;-0.26500
850;-0.43500
853;-0.49500
856;-0.49500
858;-0.48000
861;-0.45000
864;-0.41000
867;-0.40000
869;-0.37500
872;-0.38000
875;-0.38000
878;-0.40000
881;-0.39000
883;-0.37500
886;-0.37500
889;-0.39000
892;-0.38500
894;-0.40000
897;-0.39500
900;-0.39000
903;-0.38500
906;-0.38500
908;-0.40000
911;-0.40500
914;-0.40500
917;-0.39500
919;-0.39000
922;-0.39000
925;-0.41000
928;-0.42500
931;-0.43500
933;-0.41500
936;-0.40000
939;-0.41000
942;-0.42000
944;-0.43000
947;-0.41000
950;-0.41000
953;-0.39000
956;-0.39500
958;-0.40500
961;-0.41000
964;-0.41500
967;-0.40000
969;-0.38500
972;-0.39000
975;-0.41000
978;-0.40500
981;-0.40500
983;-0.40000
986;-0.39000
989;-0.38000
992;-0.38500
994;-0.39000
997;-0.40000
1000;-0.40000
1003;-0.38500
1006;-0.39000
1008;-0.40500
1011;-0.40000
1014;-0.41000
1017;-0.41500
1019;-0.39500
1022;-0.40500
1025;-0.41000
1028;-0.41500
1031;-0.40000
1033;-0.39000
1036;-0.39500
1039;-0.39500
1042;-0.40000
1044;-0.39500
1047;-0.39500
1050;-0.38500
1053;-0.37500
1056;-0.38500
1058;-0.39500
1061;-0.40000
1064;-0.40000
1067;-0.38500
1069;-0.39500
1072;-0.39000
1075;-0.40500
1078;-0.40500
1081;-0.41500
1083;-0.40000
1086;-0.40000
1089;-0.40000
1092;-0.42000
1094;-0.43000
1097;-0.43000
1100;-0.42500
1103;-0.41500
1106;-0.41500
1108;-0.42000
1111;-0.42000
1114;-0.42000
1117;-0.41000
1119;-0.39500
1122;-0.38500
1125;-0.37500
1128;-0.38000
1131;-0.37000
1133;-0.36000
1136;-0.34000
1139;-0.35000
1142;-0.34500
1144;-0.33500
1147;-0.32500
1150;-0.31000
1153;-0.30000
1156;-0.30000
1158;-0.28500
1161;-0.29000
1164;-0.28500
1167;-0.26500
1169;-0.27000
1172;-0.26000
1175;-0.26500
1178;-0.27000
1181;-0.27000
1183;-0.26000
1186;-0.25500
1189;-0.25000
1192;-0.24000
1194;-0.25000
1197;-0.24500
1200;-0.23500
1203;-0.23500
1206;-0.23000
1208;-0.25000
1211;-0.25000
1214;-0.25000
1217;-0.24000
1219;-0.23500
1222;-0.23000
1225;-0.25000
1228;-0.26000
1231;-0.25000
1233;-0.25500
1236;-0.24500
1239;-0.24500
1242;-0.26000
1244;-0.26500
1247;-0.27000
1250;-0.26000
1253;-0.25000
1256;-0.26500
1258;-0.25500
1261;-0.26500
1264;-0.27000
1267;-0.25500
1269;-0.25000
1272;-0.25500
1275;-0.26000
1278;-0.27000
1281;-0.27500
1283;-0.26500
1286;-0.26500
1289;-0.25500
1292;-0.27000
1294;-0.29500
1297;-0.28000
1300;-0.28000
1303;-0.27000
1306;-0.26500
1308;-0.28000
1311;-0.28500
1314;-0.29000
1317;-0.28000
1319;-0.28000
1322;-0.29000
1325;-0.29500
1328;-0.30000
1331;-0.30500
1333;-0.29000
1336;-0.29000
1339;-0.29000
1342;-0.29500
1344;-0.30500
1347;-0.30000
1350;-0.30000
1353;-0.27500
1356;-0.28500
1358;-0.28000
1361;-0.29500
1364;-0.29500
1367;-0.28000
1369;-0.28000
1372;-0.27500
1375;-0.28000
1378;-0.29500
1381;-0.30000
1383;-0.28500
1386;-0.28500
1389;-0.28500
1392;-0.29500
1394;-0.30000
1397;-0.30000
1400;-0.29000
1403;-0.28000
1406;-0.28500
1408;-0.28000
1411;-0.28500
1414;-0.28000
1417;-0.27000
1419;-0.27000
1422;-0.28000
1425;-0.28000
1428;-0.27500
1431;-0.27000
1433;-0.24500
1436;-0.23500
1439;-0.22500
1442;-0.22500
1444;-0.22000
1447;-0.21500
1450;-0.20500
1453;-0.18500
1456;-0.19500
1458;-0.21000
1461;-0.21500
1464;-0.20500
1467;-0.18500
1469;-0.17500
1472;-0.18500
1475;-0.18500
1478;-0.18500
1481;-0.18000
1483;-0.19000
1486;-0.17500
1489;-0.19000
1492;-0.21000
1494;-0.22000
1497;-0.21000
1500;-0.18000
1503;-0.18500
1506;-0.20500
1508;-0.20000
1511;-0.20000
1514;-0.17500
1517;-0.15000
1519;-0.16000
1522;-0.17500
1525;-0.21500
1528;-0.24000
1531;-0.25500
1533;-0.26000
1536;-0.26000
1539;-0.29000
1542;-0.30500
1544;-0.32000
1547;-0.32500
1550;-0.30500
1553;-0.30500
1556;-0.30500
1558;-0.32000
1561;-0.32500
1564;-0.31500
1567;-0.31000
1569;-0.31000
1572;-0.30500
1575;-0.31000
1578;-0.33000
1581;-0.33000
1583;-0.31500
1586;-0.30500
1589;-0.31000
1592;-0.32000
1594;-0.32500
1597;-0.33500
1600;-0.31000
1603;-0.32000
1606;-0.31500
1608;-0.33500
1611;-0.34500
1614;-0.35500
1617;-0.36500
1619;-0.39500
1622;-0.44500
1625;-0.47000
1628;-0.50000
1631;-0.53500
1633;-0.52000
1636;-0.47000
1639;-0.34500
1642;-0.18000
1644;-0.00500
1647;0.17000
1650;0.42500
1653;0.70500
1656;0.96000
1658;1.10500
1661;1.16500
1664;1.09500
