time_seconds;ecg_value
0;-0.37500
3;-0.40000
6;-0.44500
8;-0.47500
11;-0.50000
14;-0.50500
17;-0.55500
19;-0.55500
22;-0.50000
25;-0.41000
28;-0.26500
31;-0.09000
33;0.10500
36;0.37500
39;0.63000
42;0.78500
44;0.83500
47;0.76500
50;0.51500
53;0.12500
56;-0.25500
58;-0.46500
61;-0.51500
64;-0.46000
67;-0.41500
69;-0.38500
72;-0.39500
75;-0.40000
78;-0.41000
81;-0.40000
83;-0.39000
86;-0.39500
89;-0.39500
92;-0.41000
94;-0.40000
97;-0.40000
100;-0.38500
103;-0.38500
106;-0.38500
108;-0.39000
111;-0.40500
114;-0.39000
117;-0.38500
119;-0.38000
122;-0.39000
125;-0.40000
128;-0.41000
131;-0.39500
133;-0.38500
136;-0.38000
139;-0.39000
142;-0.38500
144;-0.39000
147;-0.39500
150;-0.37000
153;-0.38000
156;-0.37500
158;-0.39000
161;-0.39500
164;-0.37500
167;-0.36000
169;-0.35500
172;-0.36000
175;-0.38500
178;-0.38000
181;-0.37500
183;-0.36500
186;-0.37500
189;-0.37500
192;-0.38500
194;-0.39000
197;-0.38500
200;-0.38500
203;-0.38000
206;-0.38500
208;-0.38500
211;-0.39500
214;-0.38500
217;-0.37500
219;-0.37500
222;-0.37000
225;-0.38500
228;-0.38500
231;-0.38000
233;-0.37000
236;-0.36500
239;-0.36500
242;-0.36500
244;-0.38500
247;-0.37000
250;-0.37000
253;-0.36000
256;-0.37500
258;-0.38500
261;-0.37500
264;-0.38500
267;-0.37500
269;-0.37500
272;-0.38500
275;-0.39500
278;-0.39500
281;-0.40000
283;-0.39000
286;-0.38500
289;-0.40000
292;-0.40500
294;-0.41000
297;-0.40000
300;-0.39500
303;-0.39500
306;-0.39000
308;-0.39500
311;-0.39500
314;-0.39000
317;-0.37500
319;-0.36500
322;-0.36000
325;-0.37000
328;-0.35000
331;-0.34000
333;-0.34000
336;-0.33000
339;-0.31500
342;-0.32000
344;-0.31500
347;-0.30000
350;-0.28000
353;-0.27500
356;-0.28000
358;-0.28500
361;-0.28500
364;-0.28000
367;-0.27000
369;-0.26500
372;-0.28000
375;-0.28000
378;-0.28000
381;-0.27500
383;-0.26500
386;-0.26000
389;-0.26500
392;-0.28000
394;-0.28500
397;-0.27500
400;-0.27000
403;-0.26500
406;-0.28000
408;-0.28000
411;-0.28000
414;-0.26500
417;-0.27000
419;-0.26500
422;-0.27000
425;-0.28000
428;-0.28500
431;-0.29000
433;-0.28000
436;-0.28500
439;-0.28500
442;-0.30000
444;-0.29500
447;-0.28000
450;-0.28500
453;-0.28500
456;-0.28500
458;-0.30000
461;-0.30000
464;-0.29500
467;-0.28500
469;-0.29000
472;-0.28500
475;-0.29500
478;-0.29500
481;-0.30000
483;-0.29000
486;-0.29000
489;-0.29000
492;-0.30500
494;-0.30500
497;-0.30500
500;-0.30000
503;-0.30000
506;-0.30500
508;-0.30500
511;-0.30500
514;-0.31500
517;-0.28500
519;-0.29500
522;-0.30500
525;-0.31000
528;-0.32000
531;-0.32500
533;-0.31000
536;-0.30000
539;-0.30000
542;-0.31500
544;-0.32000
547;-0.31000
550;-0.31500
553;-0.31500
556;-0.31000
