time_seconds;ecg_value
0;-0.24500
3;-0.24500
6;-0.24500
8;-0.22500
11;-0.22500
14;-0.22000
17;-0.24000
19;-0.25000
22;-0.26500
25;-0.30000
28;-0.32000
31;-0.31500
33;-0.32500
36;-0.33000
39;-0.32500
42;-0.33000
44;-0.32500
47;-0.32500
50;-0.32500
53;-0.31500
56;-0.33500
58;-0.33000
61;-0.34500
64;-0.34000
67;-0.34000
69;-0.34000
72;-0.34500
75;-0.34500
78;-0.34500
81;-0.34000
83;-0.33500
86;-0.32000
89;-0.32500
92;-0.34000
94;-0.37500
97;-0.39000
100;-0.42000
103;-0.43000
106;-0.44000
108;-0.48500
111;-0.54000
114;-0.53000
117;-0.44000
119;-0.29500
122;-0.13500
125;0.04000
128;0.26500
131;0.55000
133;0.78500
136;0.93500
139;0.94500
142;0.72000
144;0.33000
147;-0.09500
150;-0.37000
153;-0.46000
156;-0.46000
158;-0.42500
161;-0.39000
164;-0.37000
167;-0.37000
169;-0.36500
172;-0.36500
175;-0.36500
178;-0.38000
181;-0.38500
183;-0.37500
186;-0.36500
189;-0.37500
192;-0.38000
194;-0.39000
197;-0.37500
200;-0.37500
203;-0.36000
206;-0.36500
208;-0.36000
211;-0.37000
214;-0.36000
217;-0.34500
219;-0.34500
222;-0.35000
225;-0.36000
228;-0.37000
231;-0.36500
233;-0.36000
236;-0.35500
239;-0.36000
242;-0.36500
244;-0.37000
247;-0.38000
250;-0.35500
253;-0.35000
256;-0.35500
258;-0.35500
261;-0.37500
264;-0.37500
267;-0.36000
269;-0.35500
272;-0.36000
275;-0.37000
