time_seconds;ecg_value
0;-0.34000
3;-0.31000
6;-0.28500
8;-0.27000
11;-0.28000
14;-0.29000
17;-0.30500
19;-0.31000
22;-0.33500
25;-0.34500
28;-0.37000
31;-0.40000
33;-0.41500
36;-0.41000
39;-0.40500
42;-0.40500
44;-0.41000
47;-0.41500
50;-0.43000
53;-0.41500
56;-0.41000
58;-0.42500
61;-0.42500
64;-0.45500
67;-0.45500
69;-0.45500
72;-0.43000
75;-0.43500
78;-0.44000
81;-0.44000
83;-0.44500
86;-0.43000
89;-0.43500
92;-0.44000
94;-0.46500
97;-0.47500
100;-0.49000
103;-0.52500
106;-0.52500
108;-0.54500
111;-0.60000
114;-0.63000
117;-0.59000
119;-0.44500
122;-0.25000
125;-0.06000
128;0.17500
131;0.46000
133;0.73500
136;0.94000
139;1.02000
142;0.91000
144;0.59500
147;0.13500
150;-0.27500
153;-0.50500
156;-0.57000
158;-0.54000
161;-0.50000
164;-0.47500
167;-0.48000
169;-0.46000
172;-0.44500
175;-0.44500
178;-0.46500
181;-0.46500
183;-0.48500
186;-0.48500
189;-0.48000
192;-0.46500
194;-0.46500
197;-0.46500
200;-0.47000
203;-0.47000
206;-0.45000
208;-0.46000
211;-0.45500
214;-0.46500
217;-0.46500
219;-0.47000
222;-0.47000
225;-0.46500
228;-0.46000
231;-0.47000
233;-0.48000
236;-0.46500
239;-0.45500
242;-0.45500
244;-0.45500
247;-0.46500
250;-0.46500
253;-0.45500
256;-0.45000
258;-0.45000
261;-0.45500
264;-0.47000
267;-0.47500
269;-0.47000
272;-0.45500
275;-0.44500
