time_seconds;ecg_value
0;-0.20500
3;-0.21500
6;-0.24000
8;-0.26500
11;-0.28000
14;-0.28000
17;-0.27000
19;-0.27000
22;-0.29000
25;-0.32000
28;-0.33500
31;-0.34000
33;-0.33000
36;-0.33000
39;-0.33500
42;-0.35000
44;-0.36000
47;-0.35000
50;-0.35000
53;-0.34500
56;-0.35000
58;-0.35500
61;-0.36500
64;-0.36000
67;-0.35500
69;-0.35000
72;-0.34000
75;-0.36000
78;-0.37000
81;-0.37000
83;-0.35500
86;-0.34500
89;-0.35000
92;-0.37000
94;-0.38500
97;-0.41000
100;-0.44000
103;-0.46000
106;-0.49000
108;-0.54000
111;-0.56500
114;-0.55000
117;-0.48500
119;-0.36500
122;-0.25500
125;-0.12500
128;0.09000
131;0.36000
133;0.60000
136;0.75000
139;0.79500
142;0.70000
144;0.44000
147;0.09500
150;-0.18500
153;-0.37000
156;-0.47000
158;-0.49000
161;-0.47000
164;-0.44000
167;-0.42500
169;-0.41000
172;-0.41000
175;-0.41000
178;-0.42000
181;-0.40000
183;-0.39500
186;-0.40500
189;-0.41000
192;-0.40500
194;-0.42000
197;-0.39500
200;-0.39500
203;-0.39000
206;-0.39500
208;-0.39500
211;-0.41000
214;-0.40000
217;-0.40000
219;-0.41000
222;-0.40000
225;-0.40500
228;-0.41000
231;-0.41000
233;-0.40000
236;-0.39000
239;-0.39000
242;-0.40000
244;-0.40000
247;-0.39500
250;-0.39000
253;-0.38500
256;-0.39000
258;-0.41000
261;-0.41000
264;-0.41000
267;-0.41500
269;-0.41000
272;-0.40500
275;-0.42000
