time_seconds;ecg_value
0;-0.16000
3;-0.20500
6;-0.23000
8;-0.22500
11;-0.23500
14;-0.23000
17;-0.24000
19;-0.25500
22;-0.27000
25;-0.28000
28;-0.27500
31;-0.28500
33;-0.30000
36;-0.31000
39;-0.33500
42;-0.31000
44;-0.32500
47;-0.31000
50;-0.31500
53;-0.32500
56;-0.33000
58;-0.33500
61;-0.32000
64;-0.31000
67;-0.32000
69;-0.34000
72;-0.32500
75;-0.33000
78;-0.32500
81;-0.31000
83;-0.31500
86;-0.32500
89;-0.34000
92;-0.34500
94;-0.34000
97;-0.34500
100;-0.38500
103;-0.43000
106;-0.45500
108;-0.49000
111;-0.51500
114;-0.52000
117;-0.47000
119;-0.35000
122;-0.22000
125;-0.06000
128;0.17000
131;0.45000
133;0.71500
136;0.89500
139;0.95000
142;0.85000
144;0.54500
147;0.11500
150;-0.27500
153;-0.47500
156;-0.51500
158;-0.46500
161;-0.39000
164;-0.35500
167;-0.36500
169;-0.37500
172;-0.37500
175;-0.38000
178;-0.36500
181;-0.35500
183;-0.37000
186;-0.38000
189;-0.39000
192;-0.39500
194;-0.37000
197;-0.36500
200;-0.37500
203;-0.37000
206;-0.38000
208;-0.38000
211;-0.37000
214;-0.35500
217;-0.35500
219;-0.37000
222;-0.36500
225;-0.37000
228;-0.35500
231;-0.35000
233;-0.34500
236;-0.35500
239;-0.36000
242;-0.37500
244;-0.36500
247;-0.36000
250;-0.36000
253;-0.36000
256;-0.37000
258;-0.37500
261;-0.36500
264;-0.36500
267;-0.37000
269;-0.37000
272;-0.38000
275;-0.37000
