time_seconds;ecg_value
0;-0.16500
3;-0.17500
6;-0.19500
8;-0.20500
11;-0.23500
14;-0.25500
17;-0.28500
19;-0.29500
22;-0.27500
25;-0.27000
28;-0.28500
31;-0.28500
33;-0.29500
36;-0.29000
39;-0.28500
42;-0.27000
44;-0.27000
47;-0.29500
50;-0.29000
53;-0.29500
56;-0.29500
58;-0.29000
61;-0.28500
64;-0.29500
67;-0.30500
69;-0.30500
72;-0.30500
75;-0.30500
78;-0.30500
81;-0.31500
83;-0.32000
86;-0.32500
89;-0.32000
92;-0.30500
94;-0.31000
97;-0.33000
100;-0.35000
103;-0.38500
106;-0.41000
108;-0.43500
111;-0.45500
114;-0.50000
117;-0.51000
119;-0.45500
122;-0.31500
125;-0.16000
128;0.02000
131;0.24500
133;0.51000
136;0.76500
139;0.91000
142;0.89500
144;0.66000
147;0.27500
150;-0.13500
153;-0.38500
156;-0.44500
158;-0.39500
161;-0.34000
164;-0.32500
167;-0.35000
169;-0.34000
172;-0.34000
175;-0.31500
178;-0.31500
181;-0.32000
183;-0.34000
186;-0.33000
189;-0.32000
192;-0.32000
194;-0.32000
197;-0.33500
200;-0.33500
203;-0.34000
206;-0.33000
208;-0.33000
211;-0.33500
214;-0.33500
217;-0.34000
219;-0.34000
222;-0.34000
225;-0.34500
228;-0.34000
231;-0.34500
233;-0.34000
236;-0.33500
239;-0.34000
242;-0.33000
244;-0.33500
247;-0.34500
250;-0.35000
253;-0.35000
256;-0.33000
258;-0.32500
261;-0.33000
264;-0.34500
267;-0.33000
269;-0.33500
272;-0.33000
275;-0.32500
