time_seconds;ecg_value
0;-0.18500
3;-0.18000
6;-0.17500
8;-0.19500
11;-0.23000
14;-0.24500
17;-0.27000
19;-0.29000
22;-0.29500
25;-0.30500
28;-0.31500
31;-0.33500
33;-0.34000
36;-0.35000
39;-0.34000
42;-0.33000
44;-0.33000
47;-0.34000
50;-0.34000
53;-0.35500
56;-0.34500
58;-0.34500
61;-0.33500
64;-0.34500
67;-0.35000
69;-0.34500
72;-0.34000
75;-0.34500
78;-0.33500
81;-0.34000
83;-0.34000
86;-0.36000
89;-0.36500
92;-0.37500
94;-0.40500
97;-0.44500
100;-0.47000
103;-0.47500
106;-0.48000
108;-0.50000
111;-0.55500
114;-0.58000
117;-0.53000
119;-0.41500
122;-0.26000
125;-0.09500
128;0.12500
131;0.39500
133;0.69500
136;0.91500
139;1.01000
142;0.91500
144;0.58500
147;0.12500
150;-0.29000
153;-0.50000
156;-0.50500
158;-0.44000
161;-0.38000
164;-0.36000
167;-0.36500
169;-0.38500
172;-0.37500
175;-0.36500
178;-0.37000
181;-0.36500
183;-0.37500
186;-0.38500
189;-0.38000
192;-0.36500
194;-0.37500
197;-0.38500
200;-0.39000
203;-0.39500
206;-0.39500
208;-0.38000
211;-0.37500
214;-0.36500
217;-0.37500
219;-0.38000
222;-0.37500
225;-0.37500
228;-0.37000
231;-0.37000
233;-0.36500
236;-0.38000
239;-0.37000
242;-0.37000
244;-0.36000
247;-0.35500
250;-0.37000
253;-0.38500
256;-0.38500
258;-0.38000
261;-0.38500
264;-0.39500
267;-0.39500
269;-0.41000
272;-0.40000
275;-0.39000
