time_seconds;ecg_value
0;-0.13500
3;-0.15000
6;-0.17000
8;-0.19000
11;-0.20000
14;-0.23000
17;-0.22500
19;-0.23500
22;-0.25000
25;-0.25000
28;-0.25500
31;-0.25500
33;-0.24500
36;-0.24500
39;-0.24000
42;-0.23500
44;-0.24500
47;-0.26500
50;-0.25500
53;-0.25500
56;-0.24500
58;-0.25000
61;-0.25500
64;-0.27000
67;-0.27000
69;-0.25500
72;-0.26000
75;-0.26500
78;-0.27500
81;-0.29000
83;-0.29000
86;-0.31000
89;-0.34500
92;-0.38500
94;-0.42500
97;-0.44500
100;-0.49500
103;-0.52500
106;-0.50000
108;-0.46000
111;-0.35500
114;-0.27500
117;-0.16000
119;-0.06500
122;0.04000
125;0.20500
128;0.41000
131;0.67000
133;0.93500
136;1.08500
139;1.14500
142;1.03000
144;0.74000
147;0.33000
150;-0.06000
153;-0.30500
156;-0.38000
158;-0.36500
161;-0.32000
164;-0.30000
167;-0.28000
169;-0.29000
172;-0.30000
175;-0.30000
178;-0.30500
181;-0.31000
183;-0.31000
186;-0.30500
189;-0.29500
192;-0.30500
194;-0.31000
197;-0.32500
200;-0.32000
203;-0.31500
206;-0.30500
208;-0.31000
211;-0.30000
214;-0.32000
217;-0.32000
219;-0.30500
222;-0.30500
225;-0.29000
228;-0.31000
231;-0.31500
233;-0.31000
236;-0.29500
239;-0.30500
242;-0.31000
244;-0.31000
247;-0.31500
250;-0.32500
253;-0.31000
256;-0.31500
258;-0.32500
261;-0.32000
264;-0.32500
267;-0.32500
269;-0.31000
272;-0.31500
275;-0.32500
