time_seconds;ecg_value
0;-0.26500
3;-0.26000
6;-0.24000
8;-0.23000
11;-0.26000
14;-0.28500
17;-0.33000
19;-0.33000
22;-0.33500
25;-0.35500
28;-0.38000
31;-0.40000
33;-0.41000
36;-0.40500
39;-0.39500
42;-0.40000
44;-0.39000
47;-0.39500
50;-0.39500
53;-0.40500
56;-0.40000
58;-0.39500
61;-0.40500
64;-0.41000
67;-0.41500
69;-0.41500
72;-0.41000
75;-0.40000
78;-0.40000
81;-0.42000
83;-0.41500
86;-0.42000
89;-0.41000
92;-0.42000
94;-0.42500
97;-0.44500
100;-0.48000
103;-0.51000
106;-0.53500
108;-0.54000
111;-0.58500
114;-0.62500
117;-0.58500
119;-0.46500
122;-0.31500
125;-0.15500
128;0.06000
131;0.32000
133;0.59000
136;0.80500
139;0.91000
142;0.82500
144;0.53500
147;0.09500
150;-0.30000
153;-0.51000
156;-0.56500
158;-0.54000
161;-0.49500
164;-0.47500
167;-0.48000
169;-0.47000
172;-0.46000
175;-0.45500
178;-0.46000
181;-0.46000
183;-0.47500
186;-0.47000
189;-0.46500
192;-0.46500
194;-0.46000
197;-0.46500
200;-0.47000
203;-0.47000
206;-0.45500
208;-0.45500
211;-0.46500
214;-0.46500
217;-0.47500
219;-0.46500
222;-0.46000
225;-0.45500
228;-0.46500
231;-0.46500
233;-0.47500
236;-0.47000
239;-0.45000
242;-0.46000
244;-0.45500
247;-0.46500
250;-0.47500
253;-0.47000
256;-0.46500
258;-0.46000
261;-0.46500
264;-0.46500
267;-0.46500
269;-0.46000
272;-0.45500
275;-0.45500
