time_seconds;ecg_value
0;-0.24000
3;-0.21000
6;-0.21000
8;-0.22000
11;-0.25500
14;-0.28500
17;-0.29000
19;-0.30000
22;-0.31500
25;-0.33500
28;-0.34500
31;-0.35500
33;-0.35500
36;-0.35500
39;-0.34500
42;-0.36000
44;-0.36500
47;-0.35000
50;-0.35500
53;-0.35000
56;-0.35500
58;-0.36000
61;-0.37000
64;-0.35500
67;-0.35500
69;-0.35000
72;-0.36500
75;-0.36000
78;-0.36500
81;-0.37500
83;-0.36500
86;-0.36000
89;-0.37500
92;-0.38500
94;-0.42000
97;-0.45500
100;-0.48500
103;-0.50000
106;-0.52000
108;-0.55000
111;-0.59500
114;-0.54500
117;-0.43000
119;-0.25500
122;-0.07500
125;0.11500
128;0.35000
131;0.66000
133;0.93000
136;1.10000
139;1.19000
142;1.15000
144;0.97000
147;0.67000
150;0.34500
153;0.05000
156;-0.18000
158;-0.36000
161;-0.47500
164;-0.54000
167;-0.55000
169;-0.52000
172;-0.49500
175;-0.44000
178;-0.42000
181;-0.40500
183;-0.39500
186;-0.38500
189;-0.40000
192;-0.39500
194;-0.41000
197;-0.41500
200;-0.42500
203;-0.40000
206;-0.40500
208;-0.41000
211;-0.41500
214;-0.42000
217;-0.40000
219;-0.39000
222;-0.39500
225;-0.39000
228;-0.40500
231;-0.40500
233;-0.39500
236;-0.38500
239;-0.39000
242;-0.40000
244;-0.41000
247;-0.41000
250;-0.40500
253;-0.39000
256;-0.39500
258;-0.39500
261;-0.41000
264;-0.40000
267;-0.40500
269;-0.38500
272;-0.38500
275;-0.39500
