time_seconds;ecg_value
0;-0.24500
3;-0.26000
6;-0.28500
8;-0.33000
11;-0.32500
14;-0.33500
17;-0.35000
19;-0.37000
22;-0.39500
25;-0.40500
28;-0.39000
31;-0.38000
33;-0.39000
36;-0.38500
39;-0.39500
42;-0.39500
44;-0.40000
47;-0.39000
50;-0.38500
53;-0.39500
56;-0.38500
58;-0.39000
61;-0.39000
64;-0.39000
67;-0.40000
69;-0.39500
72;-0.41000
75;-0.40500
78;-0.38500
81;-0.36500
83;-0.37500
86;-0.39500
89;-0.40000
92;-0.41000
94;-0.39500
97;-0.41500
100;-0.45000
103;-0.49000
106;-0.51000
108;-0.54000
111;-0.56500
114;-0.60000
117;-0.56000
119;-0.48500
122;-0.35500
125;-0.21000
128;0.00000
131;0.26000
133;0.53500
136;0.76500
139;0.86500
142;0.81500
144;0.62000
147;0.26000
150;-0.14000
153;-0.42500
156;-0.54500
158;-0.57000
161;-0.52000
164;-0.47000
167;-0.46000
169;-0.47500
172;-0.49000
175;-0.49000
178;-0.45500
181;-0.45000
183;-0.47000
186;-0.48000
189;-0.48500
192;-0.48000
194;-0.47000
197;-0.44000
200;-0.44500
203;-0.44000
206;-0.45500
208;-0.46000
211;-0.46500
214;-0.46000
217;-0.45000
219;-0.45000
222;-0.46000
225;-0.45500
228;-0.44000
231;-0.42000
233;-0.42000
236;-0.43000
239;-0.44500
242;-0.46000
244;-0.45500
247;-0.46000
250;-0.46000
253;-0.48000
256;-0.48500
258;-0.48500
261;-0.47500
264;-0.46500
267;-0.48500
269;-0.50000
272;-0.49500
275;-0.50000
