time_ms;ecg_value
0;-0.66000
2778;-0.71000
5556;-0.76000
8333;-0.77500
11111;-0.74000
13889;-0.68500
16667;-0.60000
19444;-0.46500
22222;-0.30000
25000;-0.06500
27778;0.21000
30556;0.49500
33333;0.70000
36111;0.80000
38889;0.77000
41667;0.57000
44444;0.15500
47222;-0.26000
50000;-0.57000
52778;-0.67500
55556;-0.63500
58333;-0.59000
61111;-0.56500
63889;-0.58000
66667;-0.60000
69444;-0.61500
72222;-0.61000
75000;-0.60000
77778;-0.59000
80556;-0.59500
83333;-0.63000
86111;-0.64500
88889;-0.63500
91667;-0.61000
94444;-0.62000
97222;-0.62500
100000;-0.62000
102778;-0.61000
105556;-0.57500
108333;-0.54500
111111;-0.56000
113889;-0.56500
116667;-0.59500
119444;-0.62000
122222;-0.61500
125000;-0.64000
127778;-0.64000
130556;-0.62500
133333;-0.61000
136111;-0.60500
138889;-0.59500
141667;-0.57500
144444;-0.56000
147222;-0.56500
150000;-0.60000
152778;-0.62000
155556;-0.62500
158333;-0.61000
161111;-0.61500
163889;-0.60000
166667;-0.60000
169444;-0.61000
172222;-0.58000
175000;-0.54500
177778;-0.53000
180556;-0.53500
183333;-0.57500
186111;-0.57500
188889;-0.57500
191667;-0.57000
194444;-0.57500
197222;-0.58000
200000;-0.57500
202778;-0.57500
205555;-0.55500
208333;-0.55500
211111;-0.55500
213889;-0.55500
216667;-0.57500
219444;-0.59500
222222;-0.59000
225000;-0.59000
227778;-0.60000
230555;-0.59500
233333;-0.60000
236111;-0.61000
238889;-0.60000
241667;-0.59500
244444;-0.59000
