time_ms;ecg_value
0;0.91500
2778;0.96000
5556;0.84500
8333;0.54000
11111;0.13000
13889;-0.24000
16667;-0.42500
19444;-0.46500
22222;-0.45500
25000;-0.41500
27778;-0.40000
30556;-0.40000
33333;-0.38500
36111;-0.39000
38889;-0.39000
41667;-0.39000
44444;-0.39500
47222;-0.38500
50000;-0.38000
52778;-0.38000
55556;-0.38500
58333;-0.40500
61111;-0.41500
63889;-0.40500
66667;-0.39500
69444;-0.40500
72222;-0.41000
75000;-0.42000
77778;-0.42000
80556;-0.41500
83333;-0.39000
86111;-0.38500
88889;-0.39500
91667;-0.41000
94444;-0.42000
97222;-0.41000
100000;-0.40500
102778;-0.40000
105556;-0.42500
108333;-0.42500
111111;-0.42000
113889;-0.41000
116667;-0.39500
119444;-0.39500
122222;-0.40500
125000;-0.42000
127778;-0.42500
130556;-0.41500
133333;-0.41000
136111;-0.40500
138889;-0.42000
141667;-0.41500
144444;-0.42000
147222;-0.40000
150000;-0.40500
152778;-0.40500
155556;-0.41000
158333;-0.41000
161111;-0.42500
163889;-0.41500
166667;-0.41000
169444;-0.41000
172222;-0.41500
175000;-0.42500
177778;-0.42500
180556;-0.42500
183333;-0.41500
186111;-0.41000
188889;-0.41000
191667;-0.42500
194444;-0.43000
197222;-0.42500
200000;-0.42000
202778;-0.40500
205555;-0.42000
208333;-0.42500
211111;-0.43000
213889;-0.42000
216667;-0.41000
219444;-0.42000
222222;-0.43000
225000;-0.44000
227778;-0.44000
230555;-0.43500
233333;-0.43000
236111;-0.42500
238889;-0.43000
241667;-0.45500
244444;-0.45000
247222;-0.45000
250000;-0.44000
252778;-0.44000
255555;-0.45000
258333;-0.45000
261111;-0.46500
263889;-0.46500
266667;-0.45000
269444;-0.46000
272222;-0.45000
275000;-0.46000
277778;-0.44500
280555;-0.43500
283333;-0.43000
286111;-0.43000
288889;-0.43000
291667;-0.44500
294444;-0.44500
297222;-0.42000
300000;-0.41000
302778;-0.41000
305555;-0.40500
308333;-0.39500
311111;-0.39000
313889;-0.37500
316667;-0.35000
319444;-0.33500
322222;-0.32500
325000;-0.32500
327778;-0.33500
330555;-0.33500
333333;-0.32000
336111;-0.32000
338889;-0.31000
341667;-0.33500
344444;-0.32000
347222;-0.31500
350000;-0.31000
352778;-0.29500
355555;-0.31500
358333;-0.31500
361111;-0.31500
363889;-0.31000
366667;-0.30000
369444;-0.31500
372222;-0.32000
375000;-0.31000
377778;-0.31000
380555;-0.30000
383333;-0.31000
386111;-0.31000
388889;-0.32000
391667;-0.33000
394444;-0.32500
397222;-0.31500
400000;-0.30500
402778;-0.31500
405555;-0.30000
408333;-0.32000
411111;-0.32000
413889;-0.32500
416667;-0.32000
419444;-0.33500
422222;-0.33500
425000;-0.35000
427778;-0.36000
430555;-0.34500
433333;-0.33000
436111;-0.33500
438889;-0.32500
441667;-0.33500
