time_ms;ecg_value
0;-0.53500
2778;-0.56000
5556;-0.59000
8333;-0.60000
11111;-0.57000
13889;-0.46000
16667;-0.33000
19444;-0.15500
22222;0.04000
25000;0.29000
27778;0.54000
30556;0.73000
33333;0.83500
36111;0.78500
38889;0.55500
41667;0.14500
44444;-0.22500
47222;-0.46500
50000;-0.54500
52778;-0.56000
55556;-0.52500
58333;-0.48500
61111;-0.47500
63889;-0.47500
66667;-0.48000
69444;-0.46000
72222;-0.45500
75000;-0.45500
77778;-0.48000
80556;-0.47500
83333;-0.48000
86111;-0.47000
88889;-0.46000
91667;-0.48500
94444;-0.48000
97222;-0.49000
100000;-0.48500
102778;-0.48000
105556;-0.47500
108333;-0.47500
111111;-0.47000
113889;-0.48000
116667;-0.48500
119444;-0.46500
122222;-0.45500
125000;-0.46500
127778;-0.46000
130556;-0.48000
133333;-0.49000
136111;-0.48500
138889;-0.46500
141667;-0.47500
144444;-0.48500
147222;-0.48500
150000;-0.49000
152778;-0.47000
155556;-0.46500
158333;-0.47000
161111;-0.48500
163889;-0.49500
166667;-0.49000
169444;-0.48000
172222;-0.46500
175000;-0.48000
177778;-0.48000
180556;-0.49000
183333;-0.50000
186111;-0.47000
188889;-0.46500
191667;-0.45500
194444;-0.45500
197222;-0.47000
200000;-0.46000
202778;-0.45000
205555;-0.45500
208333;-0.45500
211111;-0.47000
213889;-0.46000
216667;-0.47500
219444;-0.47000
222222;-0.46000
225000;-0.47000
227778;-0.48000
230555;-0.49000
233333;-0.49500
236111;-0.49500
238889;-0.48500
241667;-0.48000
244444;-0.48500
247222;-0.48500
250000;-0.48500
252778;-0.48000
255555;-0.46500
258333;-0.47000
261111;-0.48000
263889;-0.48500
266667;-0.50000
269444;-0.49000
272222;-0.48500
275000;-0.49000
277778;-0.50500
280555;-0.52000
283333;-0.52500
286111;-0.51500
288889;-0.50500
291667;-0.51000
294444;-0.52000
297222;-0.52000
300000;-0.52500
302778;-0.51500
305555;-0.49500
308333;-0.50500
311111;-0.50000
313889;-0.49500
316667;-0.48500
319444;-0.45000
322222;-0.43000
325000;-0.41500
327778;-0.39500
330555;-0.39000
333333;-0.37000
336111;-0.35000
338889;-0.34500
341667;-0.34000
344444;-0.32000
347222;-0.32000
350000;-0.31500
352778;-0.31500
355555;-0.31000
358333;-0.29500
361111;-0.30500
363889;-0.31500
366667;-0.32000
369444;-0.30000
372222;-0.29000
375000;-0.30000
377778;-0.31500
380555;-0.31500
383333;-0.31500
386111;-0.31000
388889;-0.30000
391667;-0.30000
394444;-0.30500
397222;-0.30500
400000;-0.31000
402778;-0.29500
405555;-0.28500
408333;-0.28000
411111;-0.30000
413889;-0.31000
416667;-0.30500
419444;-0.30500
422222;-0.30000
425000;-0.29500
427778;-0.30500
430555;-0.31000
433333;-0.31500
436111;-0.31000
438889;-0.29500
441667;-0.32000
444444;-0.32500
447222;-0.32500
450000;-0.33000
452778;-0.31500
455555;-0.31000
458333;-0.31000
461111;-0.32500
463889;-0.33500
466667;-0.33500
469444;-0.33000
472222;-0.32000
475000;-0.33500
477778;-0.33500
480555;-0.35000
483333;-0.34000
486111;-0.33500
488889;-0.32000
491667;-0.33000
494444;-0.32500
497222;-0.33000
500000;-0.33000
502778;-0.32500
505555;-0.31500
508333;-0.32000
511111;-0.32500
513889;-0.34000
516667;-0.34000
519444;-0.33000
522222;-0.32500
525000;-0.34000
527778;-0.34000
530555;-0.35000
533333;-0.34500
536111;-0.34500
538889;-0.33000
541667;-0.33000
544444;-0.33000
547222;-0.35000
550000;-0.34500
552778;-0.33000
555555;-0.33000
558333;-0.32000
561111;-0.32000
563889;-0.33000
566667;-0.33000
569444;-0.32000
572222;-0.30500
575000;-0.31000
577778;-0.33500
580555;-0.32000
583333;-0.32000
586111;-0.31000
588889;-0.30000
591667;-0.29500
594444;-0.28500
597222;-0.29000
600000;-0.28500
602778;-0.27000
605555;-0.25500
608333;-0.25500
611111;-0.25500
613889;-0.25000
616666;-0.26000
619444;-0.24000
622222;-0.22500
625000;-0.22500
627778;-0.21500
630555;-0.23500
633333;-0.23000
636111;-0.21500
638889;-0.19500
641666;-0.18000
644444;-0.20000
647222;-0.20500
650000;-0.20000
652778;-0.21000
655555;-0.20000
658333;-0.19500
661111;-0.20500
663889;-0.21000
666666;-0.20500
669444;-0.19000
672222;-0.16500
675000;-0.16500
677778;-0.17500
680555;-0.21000
683333;-0.25000
686111;-0.25500
688889;-0.27000
691666;-0.27500
694444;-0.30000
697222;-0.32000
700000;-0.32000
702778;-0.32500
705555;-0.32000
708333;-0.32000
711111;-0.33500
713889;-0.33000
716666;-0.34000
719444;-0.34000
722222;-0.32000
725000;-0.33500
727778;-0.33500
730555;-0.34500
733333;-0.35000
736111;-0.34500
738889;-0.33500
741666;-0.34000
744444;-0.35000
747222;-0.36000
750000;-0.35000
752778;-0.34500
755555;-0.33500
758333;-0.34500
761111;-0.35500
763889;-0.39000
766666;-0.41500
769444;-0.43500
772222;-0.45500
775000;-0.49000
777778;-0.53500
780555;-0.56500
783333;-0.53500
786111;-0.41000
788889;-0.25500
791666;-0.09500
794444;0.08500
797222;0.32000
800000;0.60500
802778;0.85000
805555;0.99500
808333;1.08500
811111;1.14000
813889;1.10000
816666;0.94500
819444;0.70000
822222;0.42500
825000;0.09500
827778;-0.20500
830555;-0.42000
833333;-0.53000
836111;-0.54500
838889;-0.51000
841666;-0.44500
844444;-0.42000
847222;-0.40500
850000;-0.40000
852778;-0.40000
855555;-0.37500
858333;-0.38500
861111;-0.39000
863889;-0.38500
866666;-0.39000
869444;-0.38500
872222;-0.37000
875000;-0.38000
877778;-0.37500
