time_ms;ecg_value
0;1.31000
2778;1.31000
5556;1.18000
8333;0.91500
11111;0.55000
13889;0.15500
16667;-0.19500
19444;-0.38500
22222;-0.45500
25000;-0.44000
27778;-0.39000
30556;-0.35500
33333;-0.33000
36111;-0.34000
38889;-0.35000
41667;-0.34000
44444;-0.33500
47222;-0.33000
50000;-0.33000
52778;-0.35000
55556;-0.36000
58333;-0.36000
61111;-0.34500
63889;-0.35000
66667;-0.35000
69444;-0.37000
72222;-0.37500
75000;-0.37000
77778;-0.36500
80556;-0.35500
83333;-0.36500
86111;-0.37000
88889;-0.38500
91667;-0.39000
94444;-0.37000
97222;-0.37000
100000;-0.37000
102778;-0.37000
105556;-0.37500
108333;-0.37500
111111;-0.35500
113889;-0.35000
116667;-0.35500
119444;-0.37500
122222;-0.36500
125000;-0.37000
127778;-0.36500
130556;-0.35500
133333;-0.36000
136111;-0.36500
138889;-0.37500
141667;-0.36000
144444;-0.36000
147222;-0.35000
150000;-0.35000
152778;-0.35500
155556;-0.37000
158333;-0.36500
161111;-0.37500
163889;-0.37500
166667;-0.36500
169444;-0.37000
172222;-0.37000
175000;-0.37000
177778;-0.37000
180556;-0.37000
183333;-0.37000
186111;-0.37500
188889;-0.39500
191667;-0.37500
194444;-0.36500
197222;-0.35000
200000;-0.35000
202778;-0.36500
205555;-0.37500
208333;-0.37500
211111;-0.37000
213889;-0.36000
216667;-0.37000
219444;-0.38000
222222;-0.39500
225000;-0.38000
227778;-0.38000
230555;-0.36500
233333;-0.38500
236111;-0.40000
238889;-0.40500
241667;-0.39500
244444;-0.40000
247222;-0.39000
250000;-0.38500
252778;-0.39000
255555;-0.40000
258333;-0.41000
261111;-0.39500
263889;-0.38500
266667;-0.38500
269444;-0.40000
272222;-0.42000
275000;-0.40500
277778;-0.38000
280555;-0.36500
283333;-0.37500
286111;-0.38000
288889;-0.39500
291667;-0.37500
294444;-0.36000
297222;-0.33500
300000;-0.33500
302778;-0.34000
305555;-0.32500
308333;-0.31500
311111;-0.30000
313889;-0.29500
316667;-0.28000
319444;-0.28000
322222;-0.29500
325000;-0.27500
327778;-0.27000
330555;-0.27000
333333;-0.27000
336111;-0.27000
338889;-0.27500
341667;-0.26500
344444;-0.25500
347222;-0.25000
350000;-0.25500
352778;-0.26000
355555;-0.26500
358333;-0.26500
361111;-0.26000
363889;-0.24500
366667;-0.25000
369444;-0.25500
372222;-0.26000
375000;-0.26500
377778;-0.24500
380555;-0.25500
383333;-0.25000
386111;-0.26500
388889;-0.27000
391667;-0.26500
394444;-0.25500
397222;-0.25500
400000;-0.26000
402778;-0.27000
405555;-0.28500
408333;-0.27000
411111;-0.27000
413889;-0.26500
416667;-0.27000
419444;-0.27500
422222;-0.28500
425000;-0.28500
427778;-0.28000
430555;-0.27500
433333;-0.28000
436111;-0.29500
438889;-0.30000
441667;-0.31000
444444;-0.29500
447222;-0.29000
450000;-0.29500
452778;-0.30500
455555;-0.30500
458333;-0.30000
461111;-0.28500
463889;-0.29500
466667;-0.29000
469444;-0.32000
472222;-0.33000
475000;-0.32000
477778;-0.31500
480555;-0.33000
483333;-0.31500
486111;-0.32500
488889;-0.33500
491667;-0.34000
494444;-0.32500
497222;-0.31500
500000;-0.32000
502778;-0.33500
505555;-0.34000
508333;-0.35500
511111;-0.34500
513889;-0.33500
516667;-0.34000
519444;-0.32500
522222;-0.35500
525000;-0.34000
527778;-0.32000
530555;-0.32500
533333;-0.34000
536111;-0.35000
538889;-0.35500
541667;-0.35000
544444;-0.34500
547222;-0.33000
550000;-0.32500
552778;-0.33000
555555;-0.35000
558333;-0.33000
561111;-0.33000
563889;-0.31500
566667;-0.31500
569444;-0.32500
572222;-0.32500
575000;-0.33000
577778;-0.32500
580555;-0.33000
583333;-0.32500
586111;-0.32500
588889;-0.32000
591667;-0.30000
594444;-0.27500
597222;-0.27500
600000;-0.27000
602778;-0.26500
605555;-0.26000
608333;-0.25500
611111;-0.25000
613889;-0.23500
616666;-0.23500
619444;-0.24000
622222;-0.24500
625000;-0.23500
627778;-0.22000
630555;-0.21500
633333;-0.22000
636111;-0.23000
638889;-0.25500
641666;-0.24500
644444;-0.23000
647222;-0.23000
650000;-0.22500
652778;-0.23500
655555;-0.24500
658333;-0.25000
661111;-0.24500
663889;-0.25500
666666;-0.26000
669444;-0.24000
672222;-0.23000
675000;-0.23000
677778;-0.23000
680555;-0.26000
683333;-0.27500
686111;-0.31000
688889;-0.33000
691666;-0.35000
694444;-0.35000
697222;-0.35000
700000;-0.35500
702778;-0.36500
705555;-0.36000
708333;-0.35000
711111;-0.35000
713889;-0.35500
716666;-0.35500
719444;-0.36000
722222;-0.39000
725000;-0.39000
727778;-0.37000
730555;-0.36500
733333;-0.36500
736111;-0.38500
738889;-0.37500
741666;-0.36500
744444;-0.36000
747222;-0.36000
750000;-0.36000
752778;-0.37500
755555;-0.38000
758333;-0.38000
761111;-0.38000
763889;-0.41500
766666;-0.45500
769444;-0.47000
772222;-0.49500
775000;-0.52500
777778;-0.56500
780555;-0.60500
783333;-0.59500
786111;-0.54500
788889;-0.45500
791666;-0.33500
794444;-0.21500
797222;-0.09500
800000;0.08000
802778;0.30000
805555;0.54500
808333;0.77500
811111;0.92500
813889;0.96500
816666;0.82000
819444;0.48000
822222;0.05500
825000;-0.29000
827778;-0.46500
830555;-0.49500
833333;-0.48500
836111;-0.45000
838889;-0.43000
841666;-0.42000
844444;-0.40000
847222;-0.38000
850000;-0.38500
