time_ms;ecg_value
0;-0.39000
2778;-0.39000
5556;-0.39000
8333;-0.39000
11111;-0.37500
13889;-0.38500
16667;-0.39500
19444;-0.38000
22222;-0.37000
25000;-0.37500
27778;-0.37500
30556;-0.39000
33333;-0.40500
36111;-0.37500
38889;-0.37000
41667;-0.36000
44444;-0.37500
47222;-0.38500
50000;-0.38000
52778;-0.37000
55556;-0.36000
58333;-0.34500
61111;-0.34500
63889;-0.33000
66667;-0.33000
69444;-0.31500
72222;-0.31000
75000;-0.29500
77778;-0.28500
80556;-0.28500
83333;-0.29500
86111;-0.28000
88889;-0.27000
91667;-0.28000
94444;-0.28000
97222;-0.28000
100000;-0.29000
102778;-0.29000
105556;-0.28000
108333;-0.27500
111111;-0.28000
113889;-0.28500
116667;-0.29000
119444;-0.29000
122222;-0.28000
125000;-0.28000
127778;-0.28500
130556;-0.29000
133333;-0.30000
136111;-0.29500
138889;-0.28500
141667;-0.28000
144444;-0.28500
147222;-0.28500
150000;-0.29500
152778;-0.28500
155556;-0.28000
158333;-0.27500
161111;-0.28000
163889;-0.29000
166667;-0.31000
169444;-0.30500
172222;-0.28500
175000;-0.27000
177778;-0.27000
180556;-0.27500
183333;-0.28500
186111;-0.28500
188889;-0.27000
191667;-0.26500
194444;-0.26500
197222;-0.26500
200000;-0.28000
202778;-0.26500
205555;-0.24500
208333;-0.23500
211111;-0.23500
213889;-0.25000
216667;-0.25000
219444;-0.24500
222222;-0.21500
225000;-0.22000
227778;-0.24500
230555;-0.25500
233333;-0.23000
236111;-0.20500
238889;-0.21000
241667;-0.22000
244444;-0.23000
247222;-0.24000
250000;-0.24000
252778;-0.24500
255555;-0.25000
258333;-0.27000
261111;-0.28500
263889;-0.31500
266667;-0.32000
269444;-0.32000
272222;-0.31000
275000;-0.33000
