timestamp,dataset,method,params,trace_count,repeat,tag_k,status,trace_indices_start,trace_indices_end,disc_time,learn_time,total_time,actual_bins,n_states,n_edges,n_inconsistencies,error_type,error_msg
2026-05-16T04:25:05.747531,clean,naive,{'bins': 5},1,0,4,ok,0,1,0.0004780171439051628,0.0020920485258102417,0.0028218887746334076,5,11,11,0,,
2026-05-16T04:25:05.751690,clean,naive,{'bins': 5},1,1,4,ok,1,2,0.00031011179089546204,0.001468949019908905,0.001970660872757435,5,16,15,0,,
2026-05-16T04:25:05.755409,clean,naive,{'bins': 5},1,2,4,ok,2,3,0.00029806047677993774,0.0020504705607891083,0.0025351308286190033,5,11,11,0,,
2026-05-16T04:25:05.759097,clean,naive,{'bins': 5},1,3,4,ok,3,4,0.00029593612998723984,0.002164364792406559,0.0026491349563002586,5,13,13,0,,
2026-05-16T04:25:05.761391,clean,naive,{'bins': 5},1,4,4,ok,4,5,0.00029446277767419815,0.0009635491296648979,0.0014438014477491379,5,12,11,0,,
2026-05-16T04:25:05.774932,clean,naive,{'bins': 5},2,0,4,ok,0,2,0.0004944577813148499,0.009601181373000145,0.01038217730820179,5,25,26,0,,
2026-05-16T04:25:05.785908,clean,naive,{'bins': 5},2,1,4,ok,2,4,0.0005078939720988274,0.009027212858200073,0.009824209846556187,5,14,16,0,,
2026-05-16T04:25:05.794766,clean,naive,{'bins': 5},2,2,4,ok,4,6,0.0005331207066774368,0.006794529967010021,0.0076170144602656364,5,25,26,0,,
2026-05-16T04:25:05.810790,clean,naive,{'bins': 5},2,3,4,ok,6,8,0.0006115380674600601,0.013593949377536774,0.014532682485878468,5,20,23,0,,
2026-05-16T04:25:05.820640,clean,naive,{'bins': 5},2,4,4,ok,8,10,0.0005542505532503128,0.0076208822429180145,0.008474885486066341,5,19,20,0,,
2026-05-16T04:25:05.838650,clean,naive,{'bins': 5},3,0,4,ok,0,3,0.0007176585495471954,0.012977151200175285,0.014129295013844967,5,29,31,0,,
2026-05-16T04:25:05.853502,clean,naive,{'bins': 5},3,1,4,ok,3,6,0.0007489575073122978,0.011918473057448864,0.013067470863461494,5,25,27,0,,
2026-05-16T04:25:05.883624,clean,naive,{'bins': 5},3,2,4,ok,6,9,0.0008292682468891144,0.026945323683321476,0.028207394294440746,5,29,34,0,,
2026-05-16T04:25:05.896071,clean,naive,{'bins': 5},3,3,4,ok,9,12,0.0007499093189835548,0.009742305614054203,0.010882407426834106,5,27,29,0,,
2026-05-16T04:25:05.913966,clean,naive,{'bins': 5},3,4,4,ok,12,15,0.0007241703569889069,0.015113734640181065,0.016231253743171692,5,27,28,0,,
2026-05-16T04:25:05.947909,clean,naive,{'bins': 5},4,0,4,ok,0,4,0.0009274417534470558,0.02882657665759325,0.03025744389742613,5,31,36,0,,
2026-05-16T04:25:05.971060,clean,naive,{'bins': 5},4,1,4,ok,4,8,0.0009271809831261635,0.02001322526484728,0.02142270188778639,5,25,28,0,,
2026-05-16T04:25:05.997499,clean,naive,{'bins': 5},4,2,4,ok,8,12,0.0009207595139741898,0.023219325579702854,0.024627882055938244,5,31,35,0,,
2026-05-16T04:25:06.037277,clean,naive,{'bins': 5},4,3,4,ok,12,16,0.0013818256556987762,0.03533441852778196,0.03733350243419409,5,28,33,0,,
2026-05-16T04:25:06.058160,clean,naive,{'bins': 5},4,4,4,ok,16,20,0.0010551102459430695,0.017114671878516674,0.018688206560909748,5,26,29,0,,
2026-05-16T04:25:06.110274,clean,naive,{'bins': 5},5,0,4,ok,0,5,0.0012845024466514587,0.04526001773774624,0.047273469157516956,5,28,34,0,,
2026-05-16T04:25:06.151350,clean,naive,{'bins': 5},5,1,4,ok,5,10,0.0016332482919096947,0.03582828585058451,0.038360041566193104,5,31,35,0,,
2026-05-16T04:25:06.219083,clean,naive,{'bins': 5},5,2,4,ok,10,15,0.0013979962095618248,0.06274441443383694,0.06497394200414419,5,29,36,0,,
2026-05-16T04:25:06.250420,clean,naive,{'bins': 5},5,3,4,ok,15,20,0.0013876361772418022,0.026573345996439457,0.028804466128349304,5,28,33,0,,
2026-05-16T04:25:06.290967,clean,naive,{'bins': 5},5,4,4,ok,20,25,0.0013318425044417381,0.03583479765802622,0.03790743090212345,5,37,43,0,,
2026-05-16T04:25:06.338750,clean,naive,{'bins': 5},6,0,4,ok,0,6,0.0014178929850459099,0.04040973074734211,0.04273693077266216,5,3,6,0,,
2026-05-16T04:25:06.373666,clean,naive,{'bins': 5},6,1,4,ok,6,12,0.0019333204254508018,0.028848988935351372,0.032091788947582245,5,32,36,0,,
2026-05-16T04:25:06.436294,clean,naive,{'bins': 5},6,2,4,ok,12,18,0.0016627227887511253,0.05722359661012888,0.060000382363796234,5,11,16,0,,
2026-05-16T04:25:06.487837,clean,naive,{'bins': 5},6,3,4,ok,18,24,0.001622447744011879,0.04569327272474766,0.0483626164495945,5,30,36,0,,
2026-05-16T04:25:06.529720,clean,naive,{'bins': 5},6,4,4,ok,24,30,0.0018123043701052666,0.03666428662836552,0.039445760659873486,5,3,6,0,,
2026-05-16T04:25:06.591217,clean,naive,{'bins': 5},7,0,4,ok,0,7,0.0016085011884570122,0.05384194664657116,0.056746731512248516,5,11,14,0,,
2026-05-16T04:25:06.655693,clean,naive,{'bins': 5},7,1,4,ok,7,14,0.0016768695786595345,0.05871360655874014,0.06142590008676052,5,19,26,0,,
2026-05-16T04:25:06.760351,clean,naive,{'bins': 5},7,2,4,ok,14,21,0.0017665084451436996,0.0989067992195487,0.10175169259309769,5,28,39,0,,
2026-05-16T04:25:06.812265,clean,naive,{'bins': 5},7,3,4,ok,21,28,0.001691737212240696,0.04598313756287098,0.0486750528216362,5,35,41,0,,
2026-05-16T04:25:06.858404,clean,naive,{'bins': 5},7,4,4,ok,28,35,0.002361604943871498,0.03977325465530157,0.04336034134030342,5,35,40,0,,
2026-05-16T04:25:06.923331,clean,naive,{'bins': 5},8,0,4,ok,0,8,0.0020228391513228416,0.05699915438890457,0.060249559581279755,5,10,13,0,,
2026-05-16T04:25:06.990027,clean,naive,{'bins': 5},8,1,4,ok,8,16,0.002100914716720581,0.05957270972430706,0.06287280656397343,5,16,21,0,,
2026-05-16T04:25:07.068652,clean,naive,{'bins': 5},8,2,4,ok,16,24,0.002163263037800789,0.07203198689967394,0.07536518666893244,5,27,34,0,,
2026-05-16T04:25:07.115514,clean,naive,{'bins': 5},8,3,4,ok,24,32,0.0019270582124590874,0.04086876194924116,0.04391088429838419,5,3,6,0,,
2026-05-16T04:25:07.214428,clean,naive,{'bins': 5},8,4,4,ok,32,40,0.002513660117983818,0.09160370286554098,0.09545936435461044,5,4,7,0,,
2026-05-16T04:25:07.300717,clean,naive,{'bins': 5},9,0,4,ok,0,9,0.0023981034755706787,0.07673427741974592,0.08072968106716871,5,5,8,0,,
2026-05-16T04:25:07.393753,clean,naive,{'bins': 5},9,1,4,ok,9,18,0.0022289063781499863,0.08518143184483051,0.08870836533606052,5,34,43,0,,
2026-05-16T04:25:07.464095,clean,naive,{'bins': 5},9,2,4,ok,18,27,0.002616354264318943,0.062417459674179554,0.06659814156591892,5,42,48,0,,
2026-05-16T04:25:07.528830,clean,naive,{'bins': 5},9,3,4,ok,27,36,0.002334815450012684,0.05744642484933138,0.06115711387246847,5,34,40,0,,
2026-05-16T04:25:07.616719,clean,naive,{'bins': 5},9,4,4,ok,36,45,0.002434391528367996,0.08012066874653101,0.08404242340475321,5,18,24,0,,
