time_ms;ecg_value
0;-0.55000
2778;-0.58000
5556;-0.64500
8333;-0.65000
11111;-0.57000
13889;-0.44500
16667;-0.28000
19444;-0.08000
22222;0.14500
25000;0.44000
27778;0.68500
30556;0.81500
33333;0.77000
36111;0.50000
38889;0.07000
41667;-0.33500
44444;-0.55000
47222;-0.60500
50000;-0.56000
52778;-0.53000
55556;-0.52000
58333;-0.51000
61111;-0.50000
63889;-0.48500
66667;-0.48000
69444;-0.48500
72222;-0.48000
75000;-0.49500
77778;-0.48500
80556;-0.48500
83333;-0.48500
86111;-0.48000
88889;-0.50000
91667;-0.51000
94444;-0.49000
97222;-0.49500
100000;-0.49000
102778;-0.48500
105556;-0.50500
108333;-0.50500
111111;-0.49000
113889;-0.49000
116667;-0.48500
119444;-0.49500
122222;-0.49000
125000;-0.50000
127778;-0.49000
130556;-0.48000
133333;-0.48000
136111;-0.49500
138889;-0.50500
141667;-0.50000
144444;-0.49500
147222;-0.49500
150000;-0.48000
152778;-0.48500
155556;-0.50000
158333;-0.50500
161111;-0.48000
163889;-0.48000
166667;-0.48500
169444;-0.48500
172222;-0.49500
175000;-0.49500
177778;-0.49000
180556;-0.48500
183333;-0.49000
186111;-0.49000
188889;-0.50500
191667;-0.51500
194444;-0.51000
197222;-0.50000
200000;-0.49500
202778;-0.50000
205555;-0.50000
208333;-0.50000
211111;-0.48000
213889;-0.46500
216667;-0.47500
219444;-0.48500
222222;-0.49000
225000;-0.50000
227778;-0.49500
230555;-0.49000
233333;-0.49500
236111;-0.49500
238889;-0.51000
241667;-0.51000
244444;-0.50000
247222;-0.49000
250000;-0.50000
252778;-0.51000
255555;-0.52000
258333;-0.52000
261111;-0.52000
263889;-0.51000
266667;-0.52500
269444;-0.53000
272222;-0.53500
275000;-0.54000
277778;-0.54000
280555;-0.52500
283333;-0.53500
286111;-0.53500
288889;-0.54000
291667;-0.53500
294444;-0.52500
297222;-0.50500
300000;-0.51500
302778;-0.49500
305555;-0.49000
308333;-0.48500
311111;-0.45500
313889;-0.44500
316667;-0.42000
319444;-0.41500
322222;-0.41500
325000;-0.40000
327778;-0.38000
330555;-0.35000
333333;-0.35000
336111;-0.34500
338889;-0.35500
341667;-0.35000
344444;-0.34500
347222;-0.34000
350000;-0.33000
352778;-0.34000
355555;-0.34000
358333;-0.34000
361111;-0.33500
363889;-0.33500
366667;-0.32500
369444;-0.33000
372222;-0.34000
375000;-0.34000
377778;-0.33000
380555;-0.31000
383333;-0.32500
386111;-0.32000
388889;-0.33500
391667;-0.33500
394444;-0.32000
397222;-0.32000
400000;-0.32500
402778;-0.33500
405555;-0.35000
408333;-0.35500
411111;-0.34000
413889;-0.32500
416667;-0.32500
419444;-0.33500
422222;-0.35000
425000;-0.35000
427778;-0.34000
430555;-0.35000
433333;-0.34500
436111;-0.34500
438889;-0.36000
441667;-0.36000
444444;-0.34500
447222;-0.34000
450000;-0.33500
452778;-0.33500
455555;-0.35000
458333;-0.36000
461111;-0.34500
463889;-0.34500
466667;-0.34500
469444;-0.35000
472222;-0.36000
475000;-0.36000
477778;-0.35000
480555;-0.34500
483333;-0.34500
486111;-0.35500
488889;-0.36500
491667;-0.38000
494444;-0.36000
497222;-0.35500
500000;-0.35500
502778;-0.35500
505555;-0.38000
508333;-0.37000
511111;-0.38000
513889;-0.35000
516667;-0.34500
519444;-0.35000
522222;-0.35500
525000;-0.34500
527778;-0.35500
530555;-0.34000
533333;-0.33500
536111;-0.34000
538889;-0.36500
541667;-0.36000
544444;-0.34500
547222;-0.34000
550000;-0.33500
552778;-0.35500
555555;-0.35500
558333;-0.36500
561111;-0.35500
563889;-0.34500
566667;-0.35500
569444;-0.35500
572222;-0.36500
575000;-0.38000
577778;-0.35000
580555;-0.34500
583333;-0.34000
586111;-0.33000
588889;-0.34000
591667;-0.33000
594444;-0.32000
597222;-0.30500
600000;-0.29000
602778;-0.30000
605555;-0.30000
608333;-0.29000
611111;-0.27000
613889;-0.26500
616666;-0.27000
619444;-0.26500
622222;-0.26500
625000;-0.25500
627778;-0.24500
630555;-0.24000
633333;-0.24000
636111;-0.24500
638889;-0.24500
641666;-0.25000
644444;-0.22500
647222;-0.21500
650000;-0.21500
652778;-0.23000
655555;-0.24500
658333;-0.25000
661111;-0.25000
663889;-0.23500
666666;-0.23500
669444;-0.24500
672222;-0.23500
675000;-0.24000
677778;-0.21500
680555;-0.19000
683333;-0.19000
686111;-0.22000
688889;-0.26500
691666;-0.29500
694444;-0.30000
697222;-0.29500
700000;-0.32000
702778;-0.33500
705555;-0.36000
708333;-0.36000
711111;-0.34500
713889;-0.35000
716666;-0.34500
719444;-0.35500
722222;-0.37000
725000;-0.37500
727778;-0.37000
730555;-0.36000
733333;-0.35500
736111;-0.37500
738889;-0.37000
741666;-0.37000
744444;-0.37000
747222;-0.35500
750000;-0.36000
752778;-0.37000
755555;-0.37500
758333;-0.37500
761111;-0.37000
763889;-0.35500
766666;-0.37000
769444;-0.39000
772222;-0.40500
775000;-0.45000
777778;-0.48500
780555;-0.50000
783333;-0.53000
786111;-0.56500
788889;-0.60000
791666;-0.54000
794444;-0.41000
797222;-0.25000
800000;-0.06500
802778;0.17000
805555;0.45000
808333;0.71000
811111;0.88500
813889;0.93500
816666;0.79000
819444;0.42000
822222;-0.05000
825000;-0.42500
827778;-0.54500
830555;-0.50500
833333;-0.43000
836111;-0.40500
838889;-0.41500
841666;-0.43500
844444;-0.42500
847222;-0.41000
850000;-0.40500
852778;-0.41500
855555;-0.42500
858333;-0.44000
861111;-0.43000
863889;-0.41000
866666;-0.42000
869444;-0.42500
872222;-0.42500
875000;-0.43500
877778;-0.42000
880555;-0.41000
883333;-0.41500
886111;-0.42500
888889;-0.42500
891666;-0.43000
894444;-0.42500
897222;-0.41000
900000;-0.41000
902778;-0.43000
905555;-0.42500
908333;-0.43500
911111;-0.43500
913889;-0.42000
916666;-0.42500
919444;-0.42500
922222;-0.43500
925000;-0.43500
927778;-0.42500
930555;-0.42000
933333;-0.42500
936111;-0.43000
938889;-0.43000
941666;-0.44500
944444;-0.43500
947222;-0.42500
950000;-0.41500
952778;-0.42500
955555;-0.43500
958333;-0.42000
961111;-0.41000
963889;-0.40500
966666;-0.41000
969444;-0.41000
972222;-0.42500
975000;-0.43000
977778;-0.42500
980555;-0.42500
983333;-0.42000
986111;-0.43000
988889;-0.43500
991666;-0.44500
994444;-0.42500
997222;-0.42500
1000000;-0.41500
1002777;-0.43500
1005555;-0.44500
1008333;-0.44500
1011111;-0.42500
1013889;-0.43500
1016666;-0.42500
1019444;-0.43500
1022222;-0.45000
1025000;-0.45000
1027777;-0.43000
1030555;-0.43000
1033333;-0.43000
1036111;-0.44000
1038889;-0.45000
1041666;-0.44500
1044444;-0.44000
1047222;-0.43000
1050000;-0.44000
1052777;-0.43500
1055555;-0.45500
1058333;-0.45000
1061111;-0.44000
1063889;-0.43500
1066666;-0.43000
1069444;-0.42500
1072222;-0.43500
1075000;-0.43000
1077777;-0.41000
1080555;-0.40000
1083333;-0.39500
1086111;-0.38000
1088889;-0.38500
1091666;-0.37500
1094444;-0.36000
1097222;-0.35000
1100000;-0.34000
1102777;-0.35000
1105555;-0.35000
1108333;-0.34500
1111111;-0.31500
1113889;-0.29500
1116666;-0.30000
1119444;-0.29500
1122222;-0.31000
1125000;-0.30000
1127777;-0.29500
1130555;-0.28000
1133333;-0.28500
1136111;-0.28500
1138889;-0.31500
1141666;-0.30500
1144444;-0.30000
1147222;-0.28000
1150000;-0.29500
1152777;-0.29500
1155555;-0.30000
1158333;-0.31500
1161111;-0.30500
1163889;-0.29500
1166666;-0.29000
1169444;-0.29000
1172222;-0.29500
1175000;-0.30000
1177777;-0.30000
1180555;-0.29500
1183333;-0.30500
1186111;-0.31000
1188889;-0.30500
1191666;-0.31000
1194444;-0.31000
1197222;-0.30500
1200000;-0.31500
1202777;-0.31500
1205555;-0.32000
1208333;-0.32500
1211111;-0.32500
1213889;-0.31000
1216666;-0.32000
1219444;-0.32000
1222222;-0.34000
1225000;-0.33500
1227777;-0.33500
1230555;-0.32500
1233333;-0.33000
1236111;-0.32500
1238889;-0.34500
1241666;-0.34500
1244444;-0.33000
1247222;-0.33500
1250000;-0.31500
1252777;-0.33000
1255555;-0.34000
1258333;-0.33000
1261111;-0.32500
1263889;-0.33500
1266666;-0.34000
1269444;-0.33500
1272222;-0.35000
1275000;-0.36000
1277777;-0.35000
1280555;-0.34000
1283333;-0.33500
1286111;-0.34000
1288889;-0.34000
1291666;-0.35000
1294444;-0.35000
1297222;-0.33500
1300000;-0.33500
1302777;-0.33500
1305555;-0.35500
1308333;-0.36000
1311111;-0.34500
1313889;-0.33500
1316666;-0.32500
1319444;-0.33500
1322222;-0.34500
1325000;-0.34500
1327777;-0.33500
1330555;-0.32000
1333333;-0.32500
1336111;-0.33000
1338889;-0.33500
1341666;-0.32000
1344444;-0.31000
1347222;-0.30000
1350000;-0.29500
1352777;-0.30500
1355555;-0.30500
1358333;-0.28500
1361111;-0.28000
1363889;-0.25500
1366666;-0.25500
1369444;-0.25500
1372222;-0.25500
1375000;-0.25500
1377777;-0.24000
1380555;-0.22000
1383333;-0.20500
1386111;-0.21500
1388888;-0.21500
1391666;-0.22000
1394444;-0.21500
1397222;-0.20500
1400000;-0.21000
1402777;-0.23500
1405555;-0.22500
1408333;-0.23000
1411111;-0.21500
1413888;-0.19500
1416666;-0.18500
1419444;-0.18000
1422222;-0.19500
1425000;-0.24000
1427777;-0.25500
1430555;-0.25500
1433333;-0.28500
1436111;-0.27500
1438888;-0.31000
1441666;-0.34000
1444444;-0.33500
1447222;-0.32500
1450000;-0.34000
1452777;-0.34500
1455555;-0.34500
1458333;-0.34000
1461111;-0.33500
1463888;-0.33000
1466666;-0.33500
1469444;-0.34000
1472222;-0.35500
1475000;-0.36000
1477777;-0.35500
1480555;-0.35000
1483333;-0.35000
1486111;-0.35500
1488888;-0.36500
1491666;-0.37500
1494444;-0.35500
1497222;-0.35000
1500000;-0.35000
1502777;-0.35500
1505555;-0.37000
1508333;-0.38000
1511111;-0.38500
1513888;-0.40500
1516666;-0.44500
1519444;-0.49000
1522222;-0.52000
1525000;-0.56000
1527777;-0.58000
1530555;-0.53000
1533333;-0.41000
1536111;-0.28500
1538888;-0.19500
1541666;-0.10500
1544444;0.03000
1547222;0.18000
1550000;0.36000
1552777;0.56500
1555555;0.71000
1558333;0.83000
1561111;0.93000
1563888;0.95000
1566666;0.78000
1569444;0.39500
1572222;-0.06000
1575000;-0.40000
1577777;-0.53000
1580555;-0.51000
1583333;-0.44000
1586111;-0.41000
1588888;-0.41000
1591666;-0.42500
1594444;-0.42000
1597222;-0.41000
1600000;-0.40000
1602777;-0.41500
1605555;-0.43000
1608333;-0.42500
1611111;-0.42000
1613888;-0.41500
1616666;-0.41500
1619444;-0.42500
1622222;-0.43500
1625000;-0.45000
1627777;-0.42500
1630555;-0.42500
1633333;-0.43500
1636111;-0.43000
1638888;-0.43500
1641666;-0.44000
1644444;-0.43500
1647222;-0.43000
1650000;-0.43000
1652777;-0.43500
1655555;-0.43500
1658333;-0.45000
1661111;-0.43000
1663888;-0.42500
1666666;-0.42000
1669444;-0.43000
1672222;-0.43000
1675000;-0.42500
1677777;-0.41000
1680555;-0.40500
1683333;-0.40000
1686111;-0.41000
1688888;-0.41000
1691666;-0.41500
1694444;-0.40500
1697222;-0.40000
1700000;-0.40500
1702777;-0.42000
1705555;-0.42500
1708333;-0.44500
1711111;-0.43000
1713888;-0.42000
1716666;-0.41000
1719444;-0.43000
1722222;-0.43000
1725000;-0.44500
1727777;-0.42000
1730555;-0.42000
1733333;-0.42000
1736111;-0.41500
1738888;-0.43000
1741666;-0.43500
1744444;-0.41500
1747222;-0.41000
1750000;-0.40500
1752777;-0.41500
1755555;-0.42500
1758333;-0.43000
1761111;-0.42000
1763888;-0.42000
1766666;-0.42000
1769444;-0.42500
1772222;-0.44000
1775000;-0.45000
1777777;-0.44000
1780555;-0.42500
1783333;-0.43500
1786111;-0.43500
1788888;-0.46000
1791666;-0.46000
1794444;-0.44500
1797222;-0.44000
1799999;-0.43500
1802777;-0.44500
1805555;-0.44500
1808333;-0.45000
1811111;-0.43000
1813888;-0.42500
1816666;-0.42500
1819444;-0.42500
1822222;-0.42500
1824999;-0.42500
1827777;-0.43500
1830555;-0.42500
1833333;-0.43000
1836111;-0.43000
1838888;-0.43500
1841666;-0.43000
1844444;-0.40500
1847222;-0.40000
1849999;-0.37500
1852777;-0.37000
1855555;-0.37500
1858333;-0.37500
1861111;-0.34500
1863888;-0.33500
1866666;-0.33500
1869444;-0.33000
1872222;-0.33000
1874999;-0.32000
1877777;-0.31500
1880555;-0.32000
1883333;-0.32000
1886111;-0.30500
1888888;-0.32000
1891666;-0.32000
1894444;-0.30500
1897222;-0.30000
1899999;-0.30000
1902777;-0.30000
1905555;-0.31500
1908333;-0.32000
1911111;-0.31000
1913888;-0.31500
1916666;-0.30500
1919444;-0.30500
1922222;-0.31500
1924999;-0.32000
1927777;-0.31000
1930555;-0.31000
1933333;-0.31500
1936111;-0.33000
1938888;-0.34500
1941666;-0.34500
1944444;-0.33000
1947222;-0.33000
1949999;-0.32000
1952777;-0.32500
1955555;-0.33000
1958333;-0.33500
1961111;-0.33000
1963888;-0.32000
1966666;-0.31500
1969444;-0.32000
1972222;-0.32500
1974999;-0.34000
1977777;-0.32000
1980555;-0.33000
1983333;-0.33000
1986111;-0.34500
1988888;-0.35500
1991666;-0.36500
1994444;-0.35000
1997222;-0.35500
1999999;-0.35000
2002777;-0.35000
2005555;-0.37000
2008333;-0.37500
2011111;-0.37500
2013888;-0.34500
2016666;-0.36500
2019444;-0.37000
2022222;-0.37000
2024999;-0.38000
2027777;-0.37500
2030555;-0.35500
2033333;-0.36000
2036111;-0.37000
2038888;-0.38000
2041666;-0.38000
2044444;-0.36500
2047222;-0.36500
2049999;-0.36000
2052777;-0.35000
2055555;-0.36000
2058333;-0.38000
2061111;-0.36000
2063888;-0.35500
2066666;-0.36000
2069444;-0.37000
2072222;-0.38500
2074999;-0.38500
2077777;-0.37500
2080555;-0.36000
2083333;-0.35000
2086111;-0.37500
2088888;-0.37500
2091666;-0.37000
2094444;-0.36000
2097222;-0.34500
2099999;-0.34000
2102777;-0.34000
2105555;-0.36000
2108333;-0.37000
2111111;-0.35000
2113888;-0.35000
2116666;-0.35500
2119444;-0.35000
2122222;-0.35500
2124999;-0.35000
