time_ms;ecg_value
0;-0.15000
2778;-0.13000
5556;-0.14000
8333;-0.14500
11111;-0.15500
13889;-0.18500
16667;-0.19500
19444;-0.20000
22222;-0.21000
25000;-0.22500
27778;-0.24500
30556;-0.25000
33333;-0.24500
36111;-0.23500
38889;-0.23500
41667;-0.25000
44444;-0.23000
47222;-0.26000
50000;-0.26000
52778;-0.26000
55556;-0.26500
58333;-0.27500
61111;-0.28000
63889;-0.30500
66667;-0.29500
69444;-0.30000
72222;-0.29000
75000;-0.31500
77778;-0.33000
80556;-0.33500
83333;-0.33500
86111;-0.33000
88889;-0.33500
91667;-0.34500
94444;-0.34000
97222;-0.35500
100000;-0.35000
102778;-0.35000
105556;-0.35000
108333;-0.34500
111111;-0.36000
113889;-0.37500
116667;-0.37500
119444;-0.35500
122222;-0.36000
125000;-0.37000
127778;-0.38500
130556;-0.39000
133333;-0.38500
136111;-0.39000
138889;-0.37000
141667;-0.38000
144444;-0.37500
147222;-0.38000
150000;-0.38500
152778;-0.37000
155556;-0.36500
158333;-0.37000
161111;-0.38500
163889;-0.40000
166667;-0.42000
169444;-0.42500
172222;-0.42500
175000;-0.40500
177778;-0.38500
180556;-0.37000
183333;-0.35000
186111;-0.36500
188889;-0.37000
191667;-0.37000
194444;-0.34500
197222;-0.23000
200000;-0.06000
202778;0.11000
205555;0.26500
208333;0.43500
211111;0.64000
213889;0.83000
216667;0.90500
219444;0.83000
222222;0.51000
225000;0.07500
227778;-0.27500
230555;-0.46500
233333;-0.53000
236111;-0.51000
238889;-0.45500
241667;-0.41500
244444;-0.41000
247222;-0.43000
250000;-0.40500
252778;-0.41500
255555;-0.39500
258333;-0.40000
261111;-0.40500
263889;-0.43000
266667;-0.42000
269444;-0.41000
272222;-0.40500
275000;-0.41000
277778;-0.41000
280555;-0.41500
283333;-0.42000
286111;-0.42000
288889;-0.40500
291667;-0.40500
294444;-0.43000
297222;-0.43000
300000;-0.42000
302778;-0.41000
305555;-0.40000
308333;-0.41000
311111;-0.41000
313889;-0.41500
316667;-0.41500
319444;-0.42000
322222;-0.40000
325000;-0.41000
327778;-0.41500
330555;-0.43000
333333;-0.41500
336111;-0.40000
338889;-0.40500
341667;-0.39500
344444;-0.40500
347222;-0.43000
350000;-0.41500
352778;-0.40500
355555;-0.40000
358333;-0.42000
361111;-0.42500
363889;-0.41500
366667;-0.41500
369444;-0.40500
372222;-0.39500
375000;-0.39000
377778;-0.40500
380555;-0.40500
383333;-0.39500
386111;-0.38500
388889;-0.38000
391667;-0.39000
394444;-0.39500
397222;-0.40000
400000;-0.40000
402778;-0.39500
405555;-0.38500
408333;-0.38500
411111;-0.39500
413889;-0.40000
416667;-0.40500
419444;-0.39000
422222;-0.39000
425000;-0.39500
427778;-0.40000
430555;-0.40000
433333;-0.40000
436111;-0.39500
438889;-0.39000
441667;-0.39500
444444;-0.39500
447222;-0.41000
450000;-0.40000
452778;-0.39000
455555;-0.39000
458333;-0.38500
461111;-0.39500
463889;-0.40500
466667;-0.40500
469444;-0.40000
472222;-0.40000
475000;-0.39000
477778;-0.40000
480555;-0.42000
483333;-0.41000
486111;-0.40500
488889;-0.41000
491667;-0.41000
494444;-0.41500
497222;-0.43000
500000;-0.42500
502778;-0.41500
505555;-0.41000
508333;-0.42500
511111;-0.42500
513889;-0.43000
516667;-0.42500
519444;-0.39500
522222;-0.38500
525000;-0.38500
527778;-0.39500
530555;-0.42000
533333;-0.40000
536111;-0.40000
538889;-0.39000
541667;-0.39500
544444;-0.38000
547222;-0.38000
550000;-0.37000
552778;-0.36500
555555;-0.36500
558333;-0.37500
561111;-0.39000
563889;-0.39500
566667;-0.39500
569444;-0.38500
572222;-0.38000
575000;-0.37000
577778;-0.37500
580555;-0.39000
583333;-0.39000
586111;-0.37500
588889;-0.37500
591667;-0.37500
594444;-0.37500
597222;-0.39000
600000;-0.37000
602778;-0.37500
605555;-0.36500
608333;-0.37000
611111;-0.37000
613889;-0.38000
616666;-0.38000
619444;-0.38000
622222;-0.37000
625000;-0.37000
627778;-0.39500
630555;-0.39000
633333;-0.38000
636111;-0.38000
638889;-0.38000
641666;-0.37000
644444;-0.38000
647222;-0.38500
650000;-0.39000
652778;-0.38500
655555;-0.36500
658333;-0.37500
