time_ms;ecg_value
0;-0.49000
2778;-0.51500
5556;-0.50000
8333;-0.51000
11111;-0.49500
13889;-0.49500
16667;-0.50000
19444;-0.51000
22222;-0.50500
25000;-0.49000
27778;-0.48500
30556;-0.48500
33333;-0.50500
36111;-0.51000
38889;-0.52000
41667;-0.51000
44444;-0.49500
47222;-0.47000
50000;-0.46500
52778;-0.47500
55556;-0.44500
58333;-0.43500
61111;-0.42500
63889;-0.41500
66667;-0.41000
69444;-0.42500
72222;-0.42000
75000;-0.40500
77778;-0.39000
80556;-0.39000
83333;-0.38500
86111;-0.39500
88889;-0.37000
91667;-0.36500
94444;-0.36000
97222;-0.37000
100000;-0.37000
102778;-0.38000
105556;-0.37500
108333;-0.37000
111111;-0.36500
113889;-0.36000
116667;-0.38000
119444;-0.39500
122222;-0.39000
125000;-0.38500
127778;-0.37500
130556;-0.38500
133333;-0.40500
136111;-0.40500
138889;-0.41000
141667;-0.40000
144444;-0.38500
147222;-0.39000
150000;-0.39000
152778;-0.40000
155556;-0.39000
158333;-0.38000
161111;-0.38000
163889;-0.38500
166667;-0.39000
169444;-0.41000
172222;-0.40500
175000;-0.40500
177778;-0.39000
180556;-0.39500
183333;-0.40500
186111;-0.41000
188889;-0.41000
191667;-0.41500
194444;-0.40500
197222;-0.40000
200000;-0.42000
202778;-0.42000
205555;-0.42000
208333;-0.42500
211111;-0.41500
213889;-0.41500
216667;-0.41500
219444;-0.41500
222222;-0.42000
225000;-0.41500
227778;-0.41000
230555;-0.42500
233333;-0.43000
236111;-0.43000
238889;-0.43000
241667;-0.42000
244444;-0.42000
247222;-0.41500
250000;-0.42500
252778;-0.43500
255555;-0.44500
258333;-0.43000
261111;-0.41500
263889;-0.41000
266667;-0.43000
269444;-0.44000
272222;-0.44000
275000;-0.42500
277778;-0.41000
280555;-0.42000
283333;-0.42000
286111;-0.43000
288889;-0.42500
291667;-0.43000
294444;-0.42000
297222;-0.42000
300000;-0.44000
302778;-0.43000
305555;-0.43000
308333;-0.41000
311111;-0.41000
313889;-0.40000
316667;-0.40500
319444;-0.41000
322222;-0.39500
325000;-0.38500
327778;-0.37500
330555;-0.37000
333333;-0.37500
336111;-0.37500
338889;-0.37500
341667;-0.36000
344444;-0.34500
347222;-0.34000
350000;-0.34000
352778;-0.33500
355555;-0.32000
358333;-0.31500
361111;-0.30500
363889;-0.32000
366667;-0.33000
369444;-0.35000
372222;-0.33500
375000;-0.32500
377778;-0.32500
380555;-0.30500
383333;-0.31000
386111;-0.31500
388889;-0.31000
391667;-0.29500
394444;-0.28000
397222;-0.28000
400000;-0.31500
402778;-0.34500
405555;-0.36000
408333;-0.36500
411111;-0.36000
413889;-0.37000
416667;-0.38500
419444;-0.41000
422222;-0.41500
425000;-0.41500
427778;-0.41000
430555;-0.42500
433333;-0.43000
436111;-0.46000
438889;-0.44500
441667;-0.45000
444444;-0.44500
447222;-0.44500
450000;-0.46000
452778;-0.47500
455555;-0.47000
458333;-0.47000
461111;-0.46000
463889;-0.46000
466667;-0.48000
469444;-0.47500
472222;-0.48500
475000;-0.47000
477778;-0.47500
480555;-0.47500
483333;-0.48000
486111;-0.48500
488889;-0.48000
491667;-0.46500
494444;-0.46000
497222;-0.47000
500000;-0.47000
502778;-0.50000
505555;-0.50000
508333;-0.52500
511111;-0.55000
513889;-0.57500
516667;-0.60500
519444;-0.64500
522222;-0.69000
525000;-0.68500
527778;-0.60500
530555;-0.50000
533333;-0.37500
536111;-0.23500
538889;-0.02000
541667;0.24000
544444;0.49500
547222;0.68500
550000;0.77500
552778;0.73000
555555;0.53500
558333;0.18000
561111;-0.17000
563889;-0.45000
566667;-0.59000
569444;-0.64000
572222;-0.62000
575000;-0.57000
577778;-0.51500
580555;-0.51500
583333;-0.52500
586111;-0.53000
588889;-0.52000
591667;-0.50000
594444;-0.50500
597222;-0.50500
600000;-0.52000
602778;-0.53500
605555;-0.53000
608333;-0.52500
611111;-0.51000
613889;-0.51000
616666;-0.52000
619444;-0.53000
622222;-0.51000
625000;-0.50500
627778;-0.50500
630555;-0.50500
633333;-0.51000
636111;-0.52000
638889;-0.51500
641666;-0.51000
644444;-0.50000
647222;-0.50000
650000;-0.51500
652778;-0.52000
655555;-0.51000
658333;-0.50000
661111;-0.49000
663889;-0.49000
666666;-0.50500
669444;-0.51000
672222;-0.51500
675000;-0.51000
677778;-0.50000
680555;-0.50000
683333;-0.50500
686111;-0.52000
688889;-0.51500
691666;-0.51000
694444;-0.50500
697222;-0.51000
700000;-0.52000
702778;-0.52500
705555;-0.52000
708333;-0.51000
711111;-0.49500
713889;-0.51500
716666;-0.50500
719444;-0.51000
722222;-0.50000
725000;-0.50500
727778;-0.50000
730555;-0.49500
733333;-0.49500
736111;-0.51000
738889;-0.51500
741666;-0.50000
744444;-0.48500
747222;-0.49000
750000;-0.49000
752778;-0.51000
755555;-0.49500
758333;-0.49500
761111;-0.48500
763889;-0.49500
766666;-0.49500
769444;-0.50000
772222;-0.50500
775000;-0.50500
777778;-0.48500
780555;-0.49000
783333;-0.50500
786111;-0.52000
788889;-0.52000
791666;-0.50500
794444;-0.50500
797222;-0.51000
800000;-0.52000
802778;-0.52500
805555;-0.53000
808333;-0.52500
811111;-0.53500
813889;-0.52500
816666;-0.54000
819444;-0.54000
822222;-0.53500
825000;-0.53500
827778;-0.53000
830555;-0.53000
833333;-0.52500
836111;-0.53500
838889;-0.51500
841666;-0.50000
844444;-0.47500
847222;-0.46500
850000;-0.46500
852778;-0.45500
855555;-0.45000
858333;-0.42500
861111;-0.41000
863889;-0.39000
866666;-0.40500
869444;-0.40500
872222;-0.39500
875000;-0.39500
877778;-0.38000
880555;-0.38000
883333;-0.37500
886111;-0.39000
888889;-0.37000
891666;-0.36500
894444;-0.36500
897222;-0.36000
900000;-0.36500
902778;-0.36500
905555;-0.37000
908333;-0.36000
911111;-0.35500
913889;-0.35500
916666;-0.36000
919444;-0.36500
922222;-0.35500
925000;-0.35000
927778;-0.34000
930555;-0.34500
933333;-0.35500
936111;-0.36500
938889;-0.35500
941666;-0.34500
944444;-0.34500
947222;-0.35500
950000;-0.35500
952778;-0.37500
955555;-0.36500
958333;-0.36000
961111;-0.35500
963889;-0.35000
966666;-0.36000
969444;-0.37500
972222;-0.37500
975000;-0.36000
977778;-0.35500
980555;-0.36000
983333;-0.37500
986111;-0.38000
988889;-0.37500
991666;-0.38500
994444;-0.36500
997222;-0.36500
1000000;-0.37500
1002777;-0.39000
1005555;-0.38500
1008333;-0.38500
1011111;-0.37500
1013889;-0.37500
1016666;-0.39000
1019444;-0.40000
1022222;-0.39000
1025000;-0.39000
1027777;-0.40000
1030555;-0.40000
1033333;-0.39500
1036111;-0.41000
1038889;-0.41000
1041666;-0.40000
1044444;-0.40000
1047222;-0.39000
1050000;-0.40000
1052777;-0.41500
1055555;-0.40000
1058333;-0.39000
1061111;-0.39000
1063889;-0.39500
1066666;-0.39500
1069444;-0.40500
1072222;-0.40500
1075000;-0.39000
1077777;-0.37500
1080555;-0.38000
1083333;-0.39500
1086111;-0.39500
1088889;-0.38500
1091666;-0.38000
1094444;-0.37500
1097222;-0.39500
1100000;-0.39500
1102777;-0.41000
1105555;-0.39000
1108333;-0.39000
1111111;-0.39000
1113889;-0.37000
1116666;-0.37500
1119444;-0.37500
1122222;-0.36000
1125000;-0.34500
1127777;-0.33500
1130555;-0.33500
1133333;-0.33500
1136111;-0.33500
1138889;-0.33000
1141666;-0.31500
1144444;-0.29500
1147222;-0.30000
1150000;-0.28500
1152777;-0.29000
1155555;-0.27500
1158333;-0.26500
1161111;-0.25000
1163889;-0.24500
