timestamp,dataset,method,params,trace_count,repeat,tag_k,status,trace_indices_start,trace_indices_end,disc_time,learn_time,total_time,actual_bins,n_states,n_edges,n_inconsistencies,error_type,error_msg
2026-05-16T00:03:26.407772,clean,naive,{'bins': 10},1,0,2,ok,0,1,0.0006870608776807785,0.008999473415315151,0.010096303187310696,10,18,22,0,,
2026-05-16T00:03:26.420912,clean,naive,{'bins': 10},1,1,2,ok,1,2,0.0003457898274064064,0.010874373838305473,0.01148007158190012,10,15,21,0,,
2026-05-16T00:03:26.432949,clean,naive,{'bins': 10},1,2,2,ok,2,3,0.0003211330622434616,0.01005672849714756,0.010632539168000221,10,17,22,0,,
2026-05-16T00:03:26.445242,clean,naive,{'bins': 10},1,3,2,ok,3,4,0.000344347208738327,0.010175571776926517,0.010775758884847164,10,19,24,0,,
2026-05-16T00:03:26.455021,clean,naive,{'bins': 10},1,4,2,ok,4,5,0.00032748468220233917,0.007859190925955772,0.008440141566097736,10,19,23,0,,
2026-05-16T00:03:26.495938,clean,naive,{'bins': 10},2,0,2,ok,0,2,0.0005509154871106148,0.03582559619098902,0.03676647413522005,10,24,32,0,,
2026-05-16T00:03:26.531369,clean,naive,{'bins': 10},2,1,2,ok,2,4,0.0006195241585373878,0.03262352291494608,0.03365041222423315,10,16,25,0,,
2026-05-16T00:03:26.580792,clean,naive,{'bins': 10},2,2,2,ok,4,6,0.00055746641010046,0.04675787966698408,0.04770371597260237,10,17,28,0,,
2026-05-16T00:03:26.623410,clean,naive,{'bins': 10},2,3,2,ok,6,8,0.0005843285471200943,0.03994821012020111,0.04094940144568682,10,14,26,0,,
2026-05-16T00:03:26.656775,clean,naive,{'bins': 10},2,4,2,ok,8,10,0.000607500784099102,0.03074819967150688,0.031743318773806095,10,18,26,0,,
2026-05-16T00:03:26.714632,clean,naive,{'bins': 10},3,0,2,ok,0,3,0.0007615797221660614,0.052718063816428185,0.05400457978248596,10,12,20,0,,
2026-05-16T00:03:26.786382,clean,naive,{'bins': 10},3,1,2,ok,3,6,0.0007890220731496811,0.06826427299529314,0.06957902200520039,10,20,33,0,,
2026-05-16T00:03:26.858193,clean,naive,{'bins': 10},3,2,2,ok,6,9,0.0008184676989912987,0.06834004446864128,0.06968673411756754,10,14,26,0,,
2026-05-16T00:03:26.907612,clean,naive,{'bins': 10},3,3,2,ok,9,12,0.0008098818361759186,0.04610756877809763,0.0474330885335803,10,15,25,0,,
2026-05-16T00:03:26.969632,clean,naive,{'bins': 10},3,4,2,ok,12,15,0.0008766865357756615,0.05822930485010147,0.05964107625186443,10,19,31,0,,
2026-05-16T00:03:27.064176,clean,naive,{'bins': 10},4,0,2,ok,0,4,0.001034403219819069,0.08858502935618162,0.09027286898344755,10,16,29,0,,
2026-05-16T00:03:27.193790,clean,naive,{'bins': 10},4,1,2,ok,4,8,0.0010115886107087135,0.12443245574831963,0.12612115684896708,10,29,46,0,,
2026-05-16T00:03:27.279314,clean,naive,{'bins': 10},4,2,2,ok,8,12,0.0017540054395794868,0.0797511674463749,0.08237296156585217,10,18,29,0,,
2026-05-16T00:03:27.385551,clean,naive,{'bins': 10},4,3,2,ok,12,16,0.0010772328823804855,0.10133794974535704,0.10307837836444378,10,30,43,0,,
2026-05-16T00:03:27.462117,clean,naive,{'bins': 10},4,4,2,ok,16,20,0.0011008568108081818,0.07208129111677408,0.07384784892201424,10,21,30,0,,
2026-05-16T00:03:27.590489,clean,naive,{'bins': 10},5,0,2,ok,0,5,0.0012578917667269707,0.12105689570307732,0.12330906558781862,10,11,21,0,,
2026-05-16T00:03:27.701276,clean,naive,{'bins': 10},5,1,2,ok,5,10,0.0012815063819289207,0.10541839431971312,0.10761542059481144,10,11,22,0,,
2026-05-16T00:03:27.823941,clean,naive,{'bins': 10},5,2,2,ok,10,15,0.0012518204748630524,0.11707028839737177,0.11925561260432005,10,20,33,0,,
2026-05-16T00:03:27.949597,clean,naive,{'bins': 10},5,3,2,ok,15,20,0.0012818770483136177,0.12006885930895805,0.12228276766836643,10,32,45,0,,
2026-05-16T00:03:28.085607,clean,naive,{'bins': 10},5,4,2,ok,20,25,0.0013530217111110687,0.13018689304590225,0.13248687330633402,10,21,31,0,,
2026-05-16T00:03:28.284116,clean,naive,{'bins': 10},6,0,2,ok,0,6,0.001481042243540287,0.19031267054378986,0.1928965738043189,10,24,38,0,,
2026-05-16T00:03:28.476529,clean,naive,{'bins': 10},6,1,2,ok,6,12,0.0015292726457118988,0.18438001815229654,0.1870588194578886,10,23,36,0,,
2026-05-16T00:03:28.708399,clean,naive,{'bins': 10},6,2,2,ok,12,18,0.001994556747376919,0.22389037627726793,0.2271110750734806,10,32,49,0,,
2026-05-16T00:03:28.857642,clean,naive,{'bins': 10},6,3,2,ok,18,24,0.0017750635743141174,0.1423375941812992,0.1452362583950162,10,24,37,0,,
2026-05-16T00:03:29.031639,clean,naive,{'bins': 10},6,4,2,ok,24,30,0.0017042206600308418,0.1675300905480981,0.17036521527916193,10,17,31,0,,
2026-05-16T00:03:29.316642,clean,naive,{'bins': 10},7,0,2,ok,0,7,0.0019216891378164291,0.27521585300564766,0.27841963060200214,10,24,41,0,,
2026-05-16T00:03:29.522475,clean,naive,{'bins': 10},7,1,2,ok,7,14,0.001980859786272049,0.1976097160950303,0.20089451503008604,10,26,41,0,,
2026-05-16T00:03:29.712722,clean,naive,{'bins': 10},7,2,2,ok,14,21,0.001736271195113659,0.182810440659523,0.18583114445209503,10,19,30,0,,
2026-05-16T00:03:29.929274,clean,naive,{'bins': 10},7,3,2,ok,21,28,0.0017398269847035408,0.2091406313702464,0.2121626678854227,10,10,21,0,,
2026-05-16T00:03:30.217378,clean,naive,{'bins': 10},7,4,2,ok,28,35,0.0019657528027892113,0.281031777150929,0.28424257785081863,10,9,20,0,,
2026-05-16T00:03:30.514027,clean,naive,{'bins': 10},8,0,2,ok,0,8,0.0019447831436991692,0.2867248887196183,0.2900982052087784,10,7,16,0,,
2026-05-16T00:03:30.770235,clean,naive,{'bins': 10},8,1,2,ok,8,16,0.0020276280120015144,0.2475418969988823,0.2510334840044379,10,18,30,0,,
2026-05-16T00:03:30.974413,clean,naive,{'bins': 10},8,2,2,ok,16,24,0.001928793266415596,0.1965477503836155,0.19984862115234137,10,8,17,0,,
2026-05-16T00:03:31.197396,clean,naive,{'bins': 10},8,3,2,ok,24,32,0.001964419148862362,0.21498764492571354,0.21830365248024464,10,20,33,0,,
2026-05-16T00:03:31.442834,clean,naive,{'bins': 10},8,4,2,ok,32,40,0.002303626388311386,0.23689207434654236,0.24061064794659615,10,17,29,0,,
2026-05-16T00:03:31.791862,clean,naive,{'bins': 10},9,0,2,ok,0,9,0.0021540261805057526,0.33825252763926983,0.34198477771133184,10,9,19,0,,
2026-05-16T00:03:32.161674,clean,naive,{'bins': 10},9,1,2,ok,9,18,0.002169625833630562,0.36031061597168446,0.36409228947013617,10,15,25,0,,
2026-05-16T00:03:32.436805,clean,naive,{'bins': 10},9,2,2,ok,18,27,0.002158142626285553,0.26604474894702435,0.2697776285931468,10,13,25,0,,
2026-05-16T00:03:32.810361,clean,naive,{'bins': 10},9,3,2,ok,27,36,0.002344554290175438,0.36374182160943747,0.36771482322365046,10,33,51,0,,
2026-05-16T00:03:33.122044,clean,naive,{'bins': 10},9,4,2,ok,36,45,0.0023869825527071953,0.3017647173255682,0.3057540999725461,10,18,31,0,,
2026-05-16T00:03:33.517090,clean,naive,{'bins': 10},10,0,2,ok,0,10,0.0024876119568943977,0.3833746053278446,0.38744909688830376,10,9,19,0,,
2026-05-16T00:03:33.912606,clean,naive,{'bins': 10},10,1,2,ok,10,20,0.0026077479124069214,0.38501299172639847,0.38924161437898874,10,17,29,0,,
2026-05-16T00:03:34.274647,clean,naive,{'bins': 10},10,2,2,ok,20,30,0.0024842852726578712,0.3510798690840602,0.3551371591165662,10,20,32,0,,
2026-05-16T00:03:34.615016,clean,naive,{'bins': 10},10,3,2,ok,30,40,0.002847287803888321,0.32967199198901653,0.3342154351994395,10,14,26,0,,
2026-05-16T00:03:34.946571,clean,naive,{'bins': 10},10,4,2,ok,40,50,0.002682328224182129,0.32170279510319233,0.3259689072147012,10,17,28,0,,
2026-05-16T00:03:35.472907,clean,naive,{'bins': 10},11,0,2,ok,0,11,0.002780953422188759,0.5133871706202626,0.517974185757339,10,9,19,0,,
