time_seconds;ecg_value
0;1.33500
3;1.37000
6;1.31000
8;1.05000
11;0.61000
14;0.14000
17;-0.21000
19;-0.36000
22;-0.36500
25;-0.31500
28;-0.28500
31;-0.28500
33;-0.28500
36;-0.28500
39;-0.29000
42;-0.30000
44;-0.31500
47;-0.31500
50;-0.33000
53;-0.31000
56;-0.31500
58;-0.33000
61;-0.34000
64;-0.33500
67;-0.32000
69;-0.32000
72;-0.32500
75;-0.33500
78;-0.33500
81;-0.32500
83;-0.31500
86;-0.32500
89;-0.32500
92;-0.33500
94;-0.33500
97;-0.33000
100;-0.31500
103;-0.32500
106;-0.33000
108;-0.33500
111;-0.34000
114;-0.33000
117;-0.32500
119;-0.32000
122;-0.32000
125;-0.33500
128;-0.34500
131;-0.33000
133;-0.32000
136;-0.31500
139;-0.31500
142;-0.33000
144;-0.33500
147;-0.32000
150;-0.31000
153;-0.31000
156;-0.32000
158;-0.33000
161;-0.34000
164;-0.32000
167;-0.32500
169;-0.32000
172;-0.32500
175;-0.33000
178;-0.34000
181;-0.33500
183;-0.32500
186;-0.31500
189;-0.32000
192;-0.33000
194;-0.34500
197;-0.33500
200;-0.32000
203;-0.31500
206;-0.33000
208;-0.32500
211;-0.34000
214;-0.33000
217;-0.32500
219;-0.32000
222;-0.31500
225;-0.33000
228;-0.34000
231;-0.33000
233;-0.32000
236;-0.31500
239;-0.33000
242;-0.33500
244;-0.34500
247;-0.34000
250;-0.33000
253;-0.32500
256;-0.32500
258;-0.34000
261;-0.34500
264;-0.33500
267;-0.32500
269;-0.32500
272;-0.33000
275;-0.33500
278;-0.34000
281;-0.33500
283;-0.32500
286;-0.31500
289;-0.32000
292;-0.31000
294;-0.30500
297;-0.30000
300;-0.28500
303;-0.26500
306;-0.25500
308;-0.25500
311;-0.25500
314;-0.23000
317;-0.23500
319;-0.21500
322;-0.22000
325;-0.22500
328;-0.23000
331;-0.21500
333;-0.20500
336;-0.19500
339;-0.19500
342;-0.20500
344;-0.21000
347;-0.20000
350;-0.18500
353;-0.19000
356;-0.20000
358;-0.20000
361;-0.20500
364;-0.20000
367;-0.19000
369;-0.18500
372;-0.18500
375;-0.20500
378;-0.20500
381;-0.20500
383;-0.19500
386;-0.20000
389;-0.19500
392;-0.20000
394;-0.20500
397;-0.20000
400;-0.20500
403;-0.21000
406;-0.19500
408;-0.21000
