time_seconds;ecg_value
0;-0.17000
3;-0.15000
6;-0.15000
8;-0.16500
11;-0.20000
14;-0.21000
17;-0.21000
19;-0.24000
22;-0.25500
25;-0.27000
28;-0.27000
31;-0.26500
33;-0.27000
36;-0.29000
39;-0.28500
42;-0.28500
44;-0.29500
47;-0.29500
50;-0.28500
53;-0.28500
56;-0.28500
58;-0.30500
61;-0.31000
64;-0.30000
67;-0.29500
69;-0.30000
72;-0.31500
75;-0.32500
78;-0.32500
81;-0.32000
83;-0.30000
86;-0.31500
89;-0.31500
92;-0.32500
94;-0.33000
97;-0.34500
100;-0.38000
103;-0.41000
106;-0.44500
108;-0.47500
111;-0.51000
114;-0.52000
117;-0.47000
119;-0.34500
122;-0.20000
125;-0.04000
128;0.17000
131;0.43500
133;0.72000
136;0.91500
139;1.00500
142;0.93000
144;0.64500
147;0.27000
150;-0.09500
153;-0.35000
156;-0.44500
158;-0.46500
161;-0.43000
164;-0.37500
167;-0.34500
169;-0.34500
172;-0.33500
175;-0.35500
178;-0.33500
181;-0.33000
183;-0.32000
186;-0.31500
189;-0.33500
192;-0.35000
194;-0.35500
197;-0.35500
200;-0.34000
203;-0.34000
206;-0.34500
208;-0.36000
211;-0.36500
214;-0.35500
217;-0.35500
219;-0.35000
222;-0.37000
225;-0.36500
228;-0.37500
231;-0.35500
233;-0.34500
236;-0.34500
239;-0.34500
242;-0.35000
244;-0.35000
247;-0.35500
250;-0.35500
253;-0.34500
256;-0.36000
258;-0.36000
261;-0.36500
264;-0.33500
267;-0.33500
269;-0.34500
272;-0.35500
275;-0.35500
