time_seconds;ecg_value
0;-0.46500
3;-0.47000
6;-0.47500
8;-0.50000
11;-0.55500
14;-0.58500
17;-0.58500
19;-0.50000
22;-0.37500
25;-0.22000
28;-0.07000
31;0.16000
33;0.43500
36;0.71500
39;0.94500
42;1.05500
44;1.02500
47;0.78000
50;0.35000
53;-0.09000
56;-0.41500
58;-0.50500
61;-0.48000
64;-0.42500
67;-0.38500
69;-0.36500
72;-0.37000
75;-0.38500
78;-0.38000
81;-0.37000
83;-0.36500
86;-0.38000
89;-0.38000
92;-0.39000
94;-0.39000
97;-0.39500
100;-0.39000
103;-0.39000
106;-0.38000
108;-0.39500
111;-0.40500
114;-0.39000
117;-0.39000
119;-0.38500
122;-0.39000
125;-0.39000
128;-0.39500
131;-0.40000
133;-0.38500
136;-0.38000
139;-0.38000
142;-0.37000
144;-0.40000
147;-0.38500
150;-0.37500
153;-0.38000
156;-0.38000
158;-0.38000
161;-0.39500
164;-0.39000
167;-0.38000
169;-0.38000
172;-0.38500
175;-0.39000
178;-0.39500
181;-0.40500
183;-0.39000
186;-0.39000
189;-0.38000
192;-0.38500
194;-0.39000
197;-0.38500
200;-0.37500
203;-0.38000
206;-0.39000
208;-0.37500
211;-0.39000
214;-0.38500
217;-0.38000
219;-0.37500
222;-0.38500
225;-0.37500
228;-0.38500
231;-0.39000
233;-0.39000
236;-0.39000
239;-0.38500
242;-0.39500
244;-0.41000
247;-0.39500
250;-0.39000
253;-0.40000
256;-0.39500
258;-0.41000
261;-0.42000
264;-0.41000
267;-0.40500
269;-0.40500
272;-0.41000
275;-0.42000
278;-0.43000
281;-0.43000
283;-0.42000
286;-0.41000
289;-0.41500
292;-0.43000
294;-0.44000
297;-0.44000
300;-0.41500
303;-0.41000
306;-0.41000
308;-0.42000
311;-0.42000
314;-0.40500
317;-0.38500
319;-0.37500
322;-0.34500
325;-0.35000
328;-0.34500
331;-0.33000
333;-0.31000
336;-0.31000
339;-0.30000
342;-0.29500
344;-0.30000
347;-0.28000
350;-0.29000
353;-0.27500
356;-0.26500
358;-0.27500
361;-0.27000
364;-0.26500
367;-0.26000
369;-0.25000
372;-0.24500
375;-0.25500
378;-0.27000
381;-0.26500
383;-0.25500
386;-0.26000
389;-0.26000
392;-0.27000
394;-0.27500
397;-0.27500
400;-0.26500
403;-0.25500
406;-0.26000
408;-0.26500
411;-0.28000
414;-0.26500
417;-0.26000
419;-0.26500
422;-0.25500
425;-0.26500
428;-0.28000
431;-0.26500
433;-0.27000
436;-0.27000
439;-0.27000
442;-0.29500
444;-0.29000
447;-0.29500
450;-0.29000
453;-0.29500
456;-0.29000
458;-0.30500
461;-0.29500
464;-0.29500
467;-0.28500
469;-0.28500
472;-0.29500
475;-0.31000
478;-0.30500
481;-0.30500
483;-0.30000
486;-0.29000
489;-0.29000
492;-0.30000
494;-0.30500
497;-0.31000
500;-0.30000
503;-0.29000
506;-0.30000
508;-0.30500
511;-0.31500
514;-0.30500
517;-0.30500
519;-0.30000
522;-0.31000
525;-0.32000
528;-0.32500
531;-0.31000
533;-0.31000
536;-0.30500
539;-0.31500
542;-0.31500
544;-0.33000
547;-0.31000
550;-0.30500
553;-0.30500
556;-0.30000
558;-0.31500
561;-0.32000
564;-0.30000
567;-0.29500
569;-0.28500
572;-0.29500
575;-0.31500
578;-0.31500
581;-0.30500
583;-0.29500
586;-0.30500
589;-0.29500
592;-0.31000
594;-0.31500
597;-0.30000
600;-0.30500
603;-0.29000
606;-0.30000
608;-0.31000
611;-0.30500
614;-0.30000
617;-0.27500
619;-0.27000
622;-0.27000
625;-0.25500
628;-0.24000
631;-0.24000
633;-0.23000
636;-0.23000
639;-0.22500
642;-0.23500
644;-0.24000
647;-0.21500
650;-0.22000
653;-0.20500
656;-0.19500
658;-0.19500
661;-0.20000
664;-0.20000
667;-0.19500
669;-0.19500
672;-0.20500
675;-0.22000
678;-0.23000
681;-0.21500
683;-0.21500
686;-0.22500
689;-0.23500
692;-0.24500
694;-0.23000
697;-0.20000
700;-0.19500
703;-0.22000
706;-0.26000
708;-0.28000
711;-0.30500
714;-0.31500
717;-0.30500
719;-0.31000
722;-0.32000
