time_seconds;ecg_value
0;-0.22500
3;-0.24500
6;-0.26000
8;-0.28000
11;-0.29500
14;-0.33000
17;-0.34000
19;-0.34000
22;-0.32500
25;-0.34000
28;-0.33500
31;-0.34500
33;-0.34000
36;-0.33000
39;-0.33000
42;-0.34500
44;-0.35000
47;-0.34500
50;-0.34000
53;-0.33500
56;-0.34000
58;-0.34000
61;-0.36000
64;-0.36500
67;-0.36500
69;-0.35500
72;-0.34500
75;-0.34500
78;-0.33500
81;-0.34000
83;-0.33000
86;-0.34000
89;-0.33500
92;-0.35000
94;-0.36000
97;-0.40000
100;-0.42500
103;-0.44500
106;-0.45000
108;-0.45500
111;-0.49000
114;-0.55000
117;-0.55000
119;-0.49000
122;-0.37500
125;-0.21500
128;-0.06000
131;0.16000
133;0.46000
136;0.72500
139;0.89500
142;0.89000
144;0.72500
147;0.37500
150;-0.01500
153;-0.33000
156;-0.47500
158;-0.50500
161;-0.47500
164;-0.44500
167;-0.42000
169;-0.40000
172;-0.39500
175;-0.40000
178;-0.41500
181;-0.39500
183;-0.41500
186;-0.39000
189;-0.38500
192;-0.39000
194;-0.40000
197;-0.41500
200;-0.43000
203;-0.42000
206;-0.40500
208;-0.41500
211;-0.40500
214;-0.40500
217;-0.41500
219;-0.41000
222;-0.41500
225;-0.42500
228;-0.42500
231;-0.42500
233;-0.42000
236;-0.41500
239;-0.40500
242;-0.40500
244;-0.40000
247;-0.40000
250;-0.40000
253;-0.40000
256;-0.40000
258;-0.40500
261;-0.41000
264;-0.42000
267;-0.42500
269;-0.42500
272;-0.40500
275;-0.40000
