time_ms;ecg_value
0;-0.48000
2778;-0.49500
5556;-0.50000
8333;-0.49500
11111;-0.49000
13889;-0.48500
16667;-0.47000
19444;-0.48500
22222;-0.49000
25000;-0.49500
27778;-0.48000
30556;-0.47000
33333;-0.49000
36111;-0.48500
38889;-0.50000
41667;-0.49000
44444;-0.47500
47222;-0.47500
50000;-0.47500
52778;-0.48000
55556;-0.49000
58333;-0.48000
61111;-0.47500
63889;-0.48500
66667;-0.48000
69444;-0.49000
72222;-0.49500
75000;-0.48500
77778;-0.47500
80556;-0.47000
83333;-0.47500
86111;-0.47500
88889;-0.49000
91667;-0.48000
94444;-0.46500
97222;-0.47000
100000;-0.47500
102778;-0.48000
105556;-0.48500
108333;-0.48500
111111;-0.46500
113889;-0.46500
116667;-0.47500
119444;-0.47000
122222;-0.47500
125000;-0.46500
127778;-0.45500
130556;-0.44500
133333;-0.43500
136111;-0.44000
138889;-0.43500
141667;-0.42500
144444;-0.41000
147222;-0.40000
150000;-0.40000
152778;-0.40000
155556;-0.41000
158333;-0.40000
161111;-0.39000
163889;-0.37500
166667;-0.38000
169444;-0.38500
172222;-0.39000
175000;-0.39000
177778;-0.38000
180556;-0.38000
183333;-0.38500
186111;-0.39500
188889;-0.39000
191667;-0.40000
194444;-0.38500
197222;-0.38000
200000;-0.38500
202778;-0.39500
205555;-0.40000
208333;-0.39500
211111;-0.39000
213889;-0.38500
216667;-0.39500
219444;-0.39500
222222;-0.40000
225000;-0.38500
227778;-0.38000
230555;-0.39000
233333;-0.38500
236111;-0.39000
238889;-0.40500
241667;-0.40500
244444;-0.39500
247222;-0.39500
250000;-0.40000
252778;-0.41000
255555;-0.42500
258333;-0.42500
261111;-0.42000
263889;-0.41500
266667;-0.42000
269444;-0.44500
272222;-0.44000
275000;-0.44500
277778;-0.42500
280555;-0.43000
283333;-0.43000
286111;-0.44500
288889;-0.45500
291667;-0.44500
294444;-0.44000
297222;-0.43500
300000;-0.44000
302778;-0.44500
305555;-0.45000
308333;-0.43500
311111;-0.44000
313889;-0.42500
316667;-0.43500
319444;-0.43000
322222;-0.45000
325000;-0.44500
327778;-0.44000
330555;-0.44500
333333;-0.44500
336111;-0.45000
338889;-0.46500
341667;-0.45500
344444;-0.44000
347222;-0.45500
350000;-0.46000
352778;-0.45500
355555;-0.47000
358333;-0.46000
361111;-0.45000
363889;-0.44000
366667;-0.45500
369444;-0.45500
372222;-0.46000
375000;-0.46000
377778;-0.46500
380555;-0.46000
383333;-0.46500
386111;-0.47000
388889;-0.47000
391667;-0.44500
394444;-0.42500
397222;-0.42000
400000;-0.41500
402778;-0.41500
405555;-0.41000
408333;-0.39000
411111;-0.36000
413889;-0.36000
416667;-0.36000
419444;-0.38500
422222;-0.38000
425000;-0.35000
427778;-0.35000
430555;-0.33500
433333;-0.32500
436111;-0.33500
438889;-0.34000
441667;-0.32500
444444;-0.33500
447222;-0.33500
450000;-0.35000
452778;-0.35500
455555;-0.35000
458333;-0.34000
461111;-0.34500
463889;-0.35500
466667;-0.34000
469444;-0.33500
472222;-0.32000
475000;-0.34000
477778;-0.36000
480555;-0.39000
483333;-0.40000
486111;-0.42000
488889;-0.45500
491667;-0.46000
494444;-0.45000
497222;-0.45000
500000;-0.46500
502778;-0.47000
505555;-0.48500
508333;-0.47500
511111;-0.47500
513889;-0.48000
516667;-0.47000
519444;-0.48000
522222;-0.49000
525000;-0.48000
527778;-0.47500
530555;-0.48000
533333;-0.47000
536111;-0.47500
538889;-0.48500
541667;-0.47500
544444;-0.47000
547222;-0.47000
550000;-0.47000
552778;-0.48000
555555;-0.50000
558333;-0.50500
561111;-0.52000
563889;-0.54000
566667;-0.58500
569444;-0.61500
572222;-0.64500
575000;-0.67500
577778;-0.72000
580555;-0.72000
583333;-0.66000
586111;-0.53500
588889;-0.41500
591667;-0.24000
594444;-0.00500
597222;0.27500
600000;0.54000
602778;0.72000
605555;0.76500
608333;0.64500
611111;0.34000
613889;-0.10000
616666;-0.47000
619444;-0.65500
622222;-0.66500
625000;-0.59500
627778;-0.52000
630555;-0.50000
633333;-0.51000
636111;-0.52000
638889;-0.52000
641666;-0.51500
644444;-0.50500
647222;-0.49000
650000;-0.50500
652778;-0.52000
655555;-0.52000
658333;-0.52000
661111;-0.50000
663889;-0.50500
666666;-0.49500
669444;-0.51500
672222;-0.51500
675000;-0.50000
677778;-0.49000
680555;-0.48500
683333;-0.50000
686111;-0.50500
688889;-0.51000
691666;-0.52000
694444;-0.50000
697222;-0.49500
700000;-0.51000
702778;-0.50500
705555;-0.51500
708333;-0.50500
711111;-0.50500
713889;-0.50000
716666;-0.51000
