time_ms;ecg_value
0;-0.51500
2778;-0.52500
5556;-0.53000
8333;-0.51500
11111;-0.51000
13889;-0.52000
16667;-0.51500
19444;-0.50500
22222;-0.49000
25000;-0.46500
27778;-0.45500
30556;-0.43500
33333;-0.43500
36111;-0.43500
38889;-0.43500
41667;-0.41000
44444;-0.40500
47222;-0.39500
50000;-0.39500
52778;-0.39000
55556;-0.40000
58333;-0.39500
61111;-0.40500
63889;-0.39000
66667;-0.39000
69444;-0.39000
72222;-0.40000
75000;-0.37500
77778;-0.35500
80556;-0.36000
83333;-0.35500
86111;-0.35000
88889;-0.35500
91667;-0.34500
94444;-0.34000
97222;-0.35500
100000;-0.37000
102778;-0.39000
105556;-0.40000
108333;-0.39500
111111;-0.36000
113889;-0.34500
116667;-0.36000
119444;-0.36500
122222;-0.38500
125000;-0.36500
127778;-0.36500
130556;-0.36500
133333;-0.37500
136111;-0.37000
138889;-0.38500
141667;-0.37500
144444;-0.36500
147222;-0.36500
150000;-0.38500
152778;-0.39500
155556;-0.40500
158333;-0.40000
161111;-0.39000
163889;-0.39000
166667;-0.38000
169444;-0.37000
172222;-0.37000
175000;-0.36000
177778;-0.36500
180556;-0.38500
183333;-0.40500
186111;-0.43000
188889;-0.43500
191667;-0.43000
194444;-0.41500
197222;-0.41500
200000;-0.41500
202778;-0.41000
205555;-0.40500
208333;-0.42000
211111;-0.42000
213889;-0.43500
216667;-0.43000
219444;-0.44500
222222;-0.42500
225000;-0.40500
227778;-0.40000
230555;-0.40000
233333;-0.41500
236111;-0.41500
238889;-0.42500
241667;-0.42000
244444;-0.40000
247222;-0.40500
250000;-0.40500
252778;-0.40500
255555;-0.39500
258333;-0.38000
261111;-0.37500
263889;-0.38000
266667;-0.36500
269444;-0.36500
272222;-0.38000
275000;-0.38500
277778;-0.39000
280555;-0.38000
283333;-0.36500
286111;-0.36500
288889;-0.34500
291667;-0.32500
294444;-0.30000
297222;-0.29500
300000;-0.30500
302778;-0.32500
305555;-0.33500
308333;-0.32000
311111;-0.29500
313889;-0.28500
316667;-0.30000
319444;-0.31000
322222;-0.33000
325000;-0.31500
327778;-0.30500
330555;-0.28000
333333;-0.27500
336111;-0.28500
338889;-0.29500
341667;-0.27500
344444;-0.24500
347222;-0.24000
350000;-0.26000
352778;-0.32500
355555;-0.36000
358333;-0.37500
361111;-0.39000
363889;-0.40000
366667;-0.39500
369444;-0.40000
372222;-0.41000
375000;-0.41500
377778;-0.41500
380555;-0.41000
383333;-0.41000
386111;-0.43000
388889;-0.43500
391667;-0.42500
394444;-0.42500
397222;-0.42000
400000;-0.42500
402778;-0.42000
405555;-0.42500
408333;-0.42000
411111;-0.42000
413889;-0.42000
416667;-0.43000
419444;-0.43500
422222;-0.44500
425000;-0.44000
427778;-0.43000
430555;-0.44000
433333;-0.44500
436111;-0.44000
438889;-0.46000
441667;-0.47500
444444;-0.50000
447222;-0.53000
450000;-0.55500
452778;-0.58000
455555;-0.61000
458333;-0.63000
461111;-0.60000
463889;-0.52000
466667;-0.41500
469444;-0.28500
472222;-0.17500
475000;-0.03500
477778;0.12000
480555;0.32500
483333;0.53500
486111;0.70000
488889;0.81000
491667;0.90500
494444;0.98000
497222;0.97500
500000;0.79500
502778;0.44000
505555;-0.01500
508333;-0.39000
511111;-0.56500
513889;-0.60500
516667;-0.58500
519444;-0.54500
522222;-0.50500
525000;-0.48500
527778;-0.48000
530555;-0.47000
533333;-0.46000
536111;-0.49000
538889;-0.48500
541667;-0.48000
544444;-0.48500
547222;-0.48500
550000;-0.49000
552778;-0.48500
555555;-0.48500
558333;-0.49000
561111;-0.48000
563889;-0.49000
566667;-0.51000
569444;-0.51000
572222;-0.50500
575000;-0.48500
577778;-0.48500
580555;-0.49000
583333;-0.50500
586111;-0.51500
588889;-0.52500
591667;-0.50500
594444;-0.49500
597222;-0.48500
600000;-0.49000
602778;-0.50500
605555;-0.50000
608333;-0.50000
611111;-0.50000
613889;-0.49000
616666;-0.50500
619444;-0.50500
622222;-0.51000
625000;-0.48500
627778;-0.48500
630555;-0.49500
633333;-0.50500
