time_ms;ecg_value
0;-0.18000
2778;-0.17000
5556;-0.17000
8333;-0.16000
11111;-0.16500
13889;-0.16500
16667;-0.18000
19444;-0.17000
22222;-0.16000
25000;-0.15500
27778;-0.17500
30556;-0.17000
33333;-0.18000
36111;-0.17000
38889;-0.16000
41667;-0.17000
44444;-0.17500
47222;-0.18000
50000;-0.19000
52778;-0.18500
55556;-0.16500
58333;-0.17000
61111;-0.18000
63889;-0.19000
66667;-0.19500
69444;-0.18500
72222;-0.16500
75000;-0.16500
77778;-0.16500
80556;-0.18000
83333;-0.18000
86111;-0.17000
88889;-0.16500
91667;-0.16500
94444;-0.17000
97222;-0.18500
100000;-0.20500
102778;-0.19500
105556;-0.19000
108333;-0.18500
111111;-0.19000
113889;-0.19500
116667;-0.21000
119444;-0.19000
122222;-0.18500
125000;-0.18500
127778;-0.19500
130556;-0.20000
133333;-0.22000
136111;-0.20000
138889;-0.19000
141667;-0.18500
144444;-0.18500
147222;-0.19000
150000;-0.19500
152778;-0.18500
155556;-0.18500
158333;-0.18000
161111;-0.20500
163889;-0.20500
166667;-0.20000
169444;-0.20500
172222;-0.21500
175000;-0.20000
177778;-0.19500
180556;-0.20000
183333;-0.21000
186111;-0.20000
188889;-0.19000
191667;-0.19000
194444;-0.19500
197222;-0.20000
200000;-0.20500
202778;-0.19000
205555;-0.17500
208333;-0.15500
211111;-0.15000
213889;-0.15000
216667;-0.14000
219444;-0.12000
222222;-0.10000
225000;-0.09500
227778;-0.10000
230555;-0.11000
233333;-0.10500
236111;-0.09000
238889;-0.07000
241667;-0.05500
244444;-0.06000
247222;-0.06000
250000;-0.06500
252778;-0.06000
255555;-0.07000
258333;-0.06000
261111;-0.06500
263889;-0.08000
266667;-0.09500
269444;-0.08000
272222;-0.07000
275000;-0.07500
277778;-0.08500
280555;-0.09500
283333;-0.08500
286111;-0.05500
288889;-0.04000
291667;-0.05500
294444;-0.09000
297222;-0.12500
300000;-0.14000
302778;-0.13000
305555;-0.13500
308333;-0.15000
311111;-0.16000
313889;-0.18500
316667;-0.19500
319444;-0.18000
322222;-0.18500
325000;-0.18500
327778;-0.18500
330555;-0.20000
333333;-0.21000
336111;-0.20500
338889;-0.21000
341667;-0.20000
344444;-0.20500
347222;-0.20500
350000;-0.21000
352778;-0.21000
355555;-0.20000
358333;-0.20000
361111;-0.21000
363889;-0.21500
366667;-0.22000
369444;-0.20500
372222;-0.20000
375000;-0.19500
377778;-0.20500
380555;-0.22500
383333;-0.26500
386111;-0.30000
388889;-0.32000
391667;-0.34500
394444;-0.38000
397222;-0.43000
400000;-0.42500
402778;-0.36000
405555;-0.23500
408333;-0.11000
411111;0.01000
413889;0.13500
416667;0.32500
419444;0.58000
422222;0.81000
425000;0.97500
427778;1.09500
430555;1.17000
433333;1.21500
436111;1.18000
438889;1.03500
441667;0.76000
444444;0.43000
447222;0.10500
450000;-0.16500
452778;-0.32500
455555;-0.36500
458333;-0.33500
461111;-0.27500
463889;-0.23000
466667;-0.23000
469444;-0.22500
472222;-0.22000
475000;-0.21500
477778;-0.21500
480555;-0.22000
483333;-0.23500
486111;-0.22500
488889;-0.23000
491667;-0.23000
494444;-0.22500
497222;-0.24000
500000;-0.23500
502778;-0.23500
505555;-0.22500
508333;-0.23500
511111;-0.24500
513889;-0.24500
516667;-0.23000
519444;-0.23000
522222;-0.22000
525000;-0.22000
527778;-0.22500
530555;-0.23500
533333;-0.23000
536111;-0.21500
538889;-0.22500
541667;-0.22500
544444;-0.22000
547222;-0.22000
550000;-0.24000
552778;-0.23000
555555;-0.22500
558333;-0.21500
561111;-0.23500
563889;-0.24000
566667;-0.23000
569444;-0.23500
572222;-0.22500
575000;-0.22500
577778;-0.22500
580555;-0.23500
583333;-0.24500
586111;-0.24000
588889;-0.23000
591667;-0.22000
594444;-0.22000
597222;-0.23500
600000;-0.24000
602778;-0.22500
605555;-0.21500
608333;-0.20500
611111;-0.20500
613889;-0.22000
616666;-0.23000
619444;-0.22500
622222;-0.20500
625000;-0.20000
627778;-0.21000
630555;-0.22500
633333;-0.23000
636111;-0.23000
638889;-0.21000
641666;-0.20500
644444;-0.22000
647222;-0.22000
650000;-0.23000
652778;-0.22000
655555;-0.21500
658333;-0.21000
661111;-0.22500
663889;-0.22000
666666;-0.22500
669444;-0.21500
672222;-0.20500
675000;-0.21000
677778;-0.21500
680555;-0.21500
683333;-0.21500
686111;-0.21000
688889;-0.21000
691666;-0.20000
694444;-0.19500
697222;-0.20500
700000;-0.20000
702778;-0.19000
705555;-0.18000
708333;-0.16500
711111;-0.17000
713889;-0.16000
716666;-0.16000
719444;-0.15500
722222;-0.15500
725000;-0.15000
727778;-0.15500
730555;-0.15500
733333;-0.16000
736111;-0.15500
738889;-0.14000
741666;-0.14500
744444;-0.15000
747222;-0.15000
750000;-0.15500
752778;-0.15000
755555;-0.13500
758333;-0.13500
761111;-0.14000
763889;-0.15000
766666;-0.15000
769444;-0.13500
772222;-0.12000
775000;-0.12500
777778;-0.13000
780555;-0.13500
783333;-0.13500
786111;-0.13000
