time_ms;ecg_value
0;-0.55500
2778;-0.58000
5556;-0.60500
8333;-0.61000
11111;-0.57000
13889;-0.48500
16667;-0.35500
19444;-0.20500
22222;-0.02000
25000;0.24500
27778;0.54500
30556;0.76500
33333;0.86500
36111;0.88000
38889;0.76500
41667;0.48500
44444;0.10000
47222;-0.26000
50000;-0.48000
52778;-0.56000
55556;-0.55000
58333;-0.51500
61111;-0.46500
63889;-0.44000
66667;-0.44500
69444;-0.46000
72222;-0.45000
75000;-0.44000
77778;-0.44000
80556;-0.43500
83333;-0.44500
86111;-0.45000
88889;-0.44500
91667;-0.43500
94444;-0.43500
97222;-0.43000
100000;-0.44500
102778;-0.44500
105556;-0.44500
108333;-0.44000
111111;-0.44500
113889;-0.44500
116667;-0.46000
119444;-0.45500
122222;-0.45000
125000;-0.44000
127778;-0.44000
130556;-0.44500
133333;-0.44500
136111;-0.45000
138889;-0.44500
141667;-0.43500
144444;-0.43000
147222;-0.44500
150000;-0.45000
152778;-0.45500
155556;-0.43000
158333;-0.42500
161111;-0.42500
163889;-0.42500
166667;-0.43500
169444;-0.44000
172222;-0.43500
175000;-0.42000
177778;-0.40500
180556;-0.42000
183333;-0.43500
186111;-0.43000
188889;-0.43000
191667;-0.42500
194444;-0.43000
197222;-0.43000
200000;-0.43500
202778;-0.44500
205555;-0.43500
208333;-0.42500
211111;-0.42000
213889;-0.44000
216667;-0.44000
219444;-0.44000
222222;-0.43000
225000;-0.42500
227778;-0.42500
230555;-0.42500
233333;-0.42500
236111;-0.44000
238889;-0.43500
241667;-0.41500
244444;-0.41000
247222;-0.42500
250000;-0.42500
252778;-0.42500
255555;-0.41500
258333;-0.40000
261111;-0.40500
263889;-0.40500
266667;-0.42000
269444;-0.42000
272222;-0.41500
275000;-0.42000
277778;-0.42500
280555;-0.42000
283333;-0.42500
286111;-0.44000
288889;-0.43000
291667;-0.42000
294444;-0.42000
297222;-0.42500
300000;-0.43500
302778;-0.44000
305555;-0.43000
308333;-0.42500
311111;-0.42500
313889;-0.43500
316667;-0.43000
319444;-0.43500
322222;-0.42000
325000;-0.40000
327778;-0.39000
330555;-0.38500
333333;-0.39000
336111;-0.39500
338889;-0.38000
341667;-0.36500
344444;-0.36000
347222;-0.37500
350000;-0.37500
352778;-0.36500
355555;-0.34500
358333;-0.34000
361111;-0.33500
363889;-0.33500
366667;-0.34500
369444;-0.35000
372222;-0.33000
375000;-0.33000
377778;-0.31000
380555;-0.33000
383333;-0.32500
386111;-0.32500
388889;-0.33500
391667;-0.31500
394444;-0.31000
397222;-0.31500
400000;-0.31500
402778;-0.32500
405555;-0.30500
408333;-0.31000
411111;-0.30000
413889;-0.30000
416667;-0.31500
419444;-0.32500
422222;-0.32500
425000;-0.31500
427778;-0.31000
430555;-0.32500
433333;-0.33500
436111;-0.34000
438889;-0.33000
441667;-0.32500
444444;-0.33000
447222;-0.33500
450000;-0.34000
452778;-0.35000
455555;-0.34500
458333;-0.32500
461111;-0.32500
463889;-0.33000
466667;-0.34500
469444;-0.34500
472222;-0.33500
475000;-0.32500
477778;-0.33000
480555;-0.33000
483333;-0.35000
486111;-0.35500
488889;-0.34500
491667;-0.34500
494444;-0.34500
497222;-0.34500
500000;-0.36000
502778;-0.36500
505555;-0.36000
508333;-0.36000
511111;-0.34000
513889;-0.35500
516667;-0.36500
519444;-0.36500
522222;-0.35500
525000;-0.35000
527778;-0.36000
530555;-0.37000
533333;-0.37000
536111;-0.38000
538889;-0.37000
541667;-0.37500
544444;-0.36000
547222;-0.35000
550000;-0.35500
552778;-0.35500
555555;-0.36000
558333;-0.34500
561111;-0.35000
563889;-0.35000
566667;-0.34500
569444;-0.36000
572222;-0.35000
575000;-0.35000
577778;-0.35000
580555;-0.35000
583333;-0.37000
586111;-0.38000
588889;-0.36500
591667;-0.35500
594444;-0.35500
597222;-0.36500
600000;-0.37500
602778;-0.37000
605555;-0.36000
608333;-0.35000
611111;-0.34500
613889;-0.35500
616666;-0.36000
619444;-0.36000
622222;-0.36000
625000;-0.34500
627778;-0.33500
630555;-0.34500
633333;-0.35500
636111;-0.35500
638889;-0.34500
641666;-0.33500
644444;-0.32000
647222;-0.30500
650000;-0.30000
652778;-0.30000
655555;-0.29000
658333;-0.28500
661111;-0.29000
663889;-0.29000
666666;-0.29500
669444;-0.28000
672222;-0.26500
675000;-0.25000
677778;-0.24500
680555;-0.25000
683333;-0.25500
686111;-0.27000
688889;-0.25000
691666;-0.25000
694444;-0.24500
697222;-0.26500
700000;-0.27500
702778;-0.27500
705555;-0.27500
708333;-0.26500
711111;-0.25000
713889;-0.26500
716666;-0.26500
719444;-0.27500
722222;-0.28000
725000;-0.28000
727778;-0.27000
730555;-0.26000
733333;-0.27000
736111;-0.29000
738889;-0.31500
741666;-0.32500
744444;-0.32500
747222;-0.33500
750000;-0.35500
752778;-0.37500
755555;-0.36000
758333;-0.36500
761111;-0.37500
763889;-0.37500
766666;-0.37500
