time_ms;ecg_value
0;-0.51000
2778;-0.51000
5556;-0.50500
8333;-0.51000
11111;-0.49500
13889;-0.48500
16667;-0.46500
19444;-0.46500
22222;-0.46000
25000;-0.46500
27778;-0.45500
30556;-0.43000
33333;-0.40500
36111;-0.39000
38889;-0.38500
41667;-0.39000
44444;-0.37500
47222;-0.37500
50000;-0.36500
52778;-0.35500
55556;-0.35000
58333;-0.34500
61111;-0.34000
63889;-0.33500
66667;-0.33500
69444;-0.34500
72222;-0.34500
75000;-0.35500
77778;-0.35000
80556;-0.32500
83333;-0.31000
86111;-0.30500
88889;-0.30000
91667;-0.32000
94444;-0.33500
97222;-0.32000
100000;-0.34000
102778;-0.33000
105556;-0.35000
108333;-0.36500
111111;-0.34500
113889;-0.31500
116667;-0.33500
119444;-0.34000
122222;-0.34000
125000;-0.35000
127778;-0.34500
130556;-0.33000
133333;-0.33500
136111;-0.35000
138889;-0.35000
141667;-0.37500
144444;-0.36000
147222;-0.34500
150000;-0.34500
152778;-0.35500
155556;-0.35000
158333;-0.35500
161111;-0.35500
163889;-0.35000
166667;-0.35000
169444;-0.36000
172222;-0.38000
175000;-0.38000
177778;-0.38500
180556;-0.37500
183333;-0.36500
186111;-0.36000
188889;-0.37000
191667;-0.39500
194444;-0.38500
197222;-0.37500
200000;-0.37000
202778;-0.38500
205555;-0.37500
208333;-0.38500
211111;-0.37500
213889;-0.37000
216667;-0.38500
219444;-0.38000
222222;-0.38500
225000;-0.38000
227778;-0.36500
230555;-0.36500
233333;-0.36500
236111;-0.38000
238889;-0.37500
241667;-0.37500
244444;-0.36500
247222;-0.35500
250000;-0.36000
252778;-0.36000
255555;-0.35500
258333;-0.36000
261111;-0.36000
263889;-0.35000
266667;-0.35500
269444;-0.35500
272222;-0.37000
275000;-0.37500
277778;-0.36500
280555;-0.36000
283333;-0.36000
286111;-0.36000
288889;-0.36500
291667;-0.36500
294444;-0.36000
297222;-0.35500
300000;-0.35500
302778;-0.35500
305555;-0.36000
308333;-0.37000
311111;-0.37000
313889;-0.36500
316667;-0.36500
319444;-0.36000
322222;-0.35500
325000;-0.37000
327778;-0.36000
330555;-0.34500
333333;-0.34500
336111;-0.35000
338889;-0.36000
341667;-0.37000
344444;-0.35500
347222;-0.35000
350000;-0.34000
352778;-0.34500
355555;-0.35500
358333;-0.37000
361111;-0.36000
363889;-0.36500
366667;-0.36500
369444;-0.35500
372222;-0.36000
375000;-0.36500
377778;-0.35500
380555;-0.34500
383333;-0.34500
386111;-0.34500
388889;-0.35500
391667;-0.36000
394444;-0.35000
397222;-0.34500
400000;-0.34500
402778;-0.35500
405555;-0.34500
408333;-0.36500
411111;-0.35500
413889;-0.35000
416667;-0.34000
419444;-0.34000
422222;-0.36000
425000;-0.37000
427778;-0.36000
430555;-0.35000
433333;-0.33000
436111;-0.34000
438889;-0.35500
441667;-0.36000
444444;-0.35000
447222;-0.34000
450000;-0.33500
452778;-0.33500
455555;-0.34500
458333;-0.35500
461111;-0.34000
463889;-0.35500
466667;-0.34000
469444;-0.33500
472222;-0.35000
475000;-0.36000
477778;-0.35000
480555;-0.34000
483333;-0.34500
486111;-0.33000
488889;-0.34000
491667;-0.34500
494444;-0.34000
497222;-0.34000
500000;-0.34000
502778;-0.34000
505555;-0.34000
508333;-0.34500
511111;-0.34000
513889;-0.33000
516667;-0.32500
519444;-0.32500
522222;-0.31500
525000;-0.31000
527778;-0.29500
530555;-0.27000
533333;-0.26500
536111;-0.27000
538889;-0.27500
541667;-0.28000
544444;-0.26500
547222;-0.24000
550000;-0.23000
552778;-0.23000
555555;-0.23000
558333;-0.25000
561111;-0.24000
563889;-0.23000
566667;-0.24000
569444;-0.23000
572222;-0.25500
575000;-0.26500
577778;-0.25500
580555;-0.25000
583333;-0.25500
586111;-0.26000
588889;-0.27000
591667;-0.26000
594444;-0.23500
597222;-0.21500
600000;-0.22500
602778;-0.26500
605555;-0.28500
608333;-0.31000
611111;-0.31000
613889;-0.33500
616666;-0.32000
619444;-0.33500
622222;-0.35000
625000;-0.35500
627778;-0.37000
630555;-0.34500
633333;-0.34500
636111;-0.35000
638889;-0.37000
641666;-0.36000
644444;-0.34500
647222;-0.34500
650000;-0.34500
652778;-0.33500
655555;-0.36000
658333;-0.35500
661111;-0.36500
663889;-0.36000
666666;-0.35000
669444;-0.36000
672222;-0.37000
675000;-0.37000
677778;-0.37000
680555;-0.36500
