time_ms;ecg_value
0;-0.51500
2778;-0.52500
5556;-0.53000
8333;-0.51500
11111;-0.51000
13889;-0.52000
16667;-0.51500
19444;-0.50500
22222;-0.49000
25000;-0.46500
27778;-0.45500
30556;-0.43500
33333;-0.43500
36111;-0.43500
38889;-0.43500
41667;-0.41000
44444;-0.40500
47222;-0.39500
50000;-0.39500
52778;-0.39000
55556;-0.40000
58333;-0.39500
61111;-0.40500
63889;-0.39000
66667;-0.39000
69444;-0.39000
72222;-0.40000
75000;-0.37500
77778;-0.35500
80556;-0.36000
83333;-0.35500
86111;-0.35000
88889;-0.35500
91667;-0.34500
94444;-0.34000
97222;-0.35500
100000;-0.37000
102778;-0.39000
105556;-0.40000
108333;-0.39500
111111;-0.36000
113889;-0.34500
116667;-0.36000
119444;-0.36500
122222;-0.38500
125000;-0.36500
127778;-0.36500
130556;-0.36500
133333;-0.37500
136111;-0.37000
138889;-0.38500
141667;-0.37500
144444;-0.36500
147222;-0.36500
150000;-0.38500
152778;-0.39500
155556;-0.40500
158333;-0.40000
161111;-0.39000
163889;-0.39000
166667;-0.38000
169444;-0.37000
172222;-0.37000
175000;-0.36000
177778;-0.36500
180556;-0.38500
183333;-0.40500
186111;-0.43000
188889;-0.43500
191667;-0.43000
194444;-0.41500
197222;-0.41500
200000;-0.41500
202778;-0.41000
205555;-0.40500
208333;-0.42000
211111;-0.42000
213889;-0.43500
216667;-0.43000
219444;-0.44500
222222;-0.42500
225000;-0.40500
227778;-0.40000
230555;-0.40000
233333;-0.41500
236111;-0.41500
238889;-0.42500
241667;-0.42000
244444;-0.40000
247222;-0.40500
250000;-0.40500
252778;-0.40500
255555;-0.39500
258333;-0.38000
261111;-0.37500
263889;-0.38000
266667;-0.36500
269444;-0.36500
272222;-0.38000
275000;-0.38500
277778;-0.39000
280555;-0.38000
283333;-0.36500
286111;-0.36500
288889;-0.34500
291667;-0.32500
294444;-0.30000
297222;-0.29500
300000;-0.30500
302778;-0.32500
305555;-0.33500
308333;-0.32000
311111;-0.29500
313889;-0.28500
316667;-0.30000
319444;-0.31000
322222;-0.33000
325000;-0.31500
327778;-0.30500
330555;-0.28000
333333;-0.27500
336111;-0.28500
338889;-0.29500
341667;-0.27500
344444;-0.24500
347222;-0.24000
350000;-0.26000
352778;-0.32500
355555;-0.36000
358333;-0.37500
361111;-0.39000
363889;-0.40000
366667;-0.39500
369444;-0.40000
