time_seconds;ecg_value
0;-0.19500
3;-0.19000
6;-0.20500
8;-0.21000
11;-0.21500
14;-0.20500
17;-0.20500
19;-0.19500
22;-0.20500
25;-0.21500
28;-0.22000
31;-0.21500
33;-0.21000
36;-0.21000
39;-0.22000
42;-0.22500
44;-0.23000
47;-0.22500
50;-0.22000
53;-0.20500
56;-0.21000
58;-0.22500
61;-0.23000
64;-0.23000
67;-0.21500
69;-0.20500
72;-0.22500
75;-0.22500
78;-0.23000
81;-0.21500
83;-0.20500
86;-0.21000
89;-0.20000
92;-0.22000
94;-0.21500
97;-0.20500
100;-0.18500
103;-0.18000
106;-0.17500
108;-0.18500
111;-0.17000
114;-0.15500
117;-0.14000
119;-0.12500
122;-0.13000
125;-0.13500
128;-0.13000
131;-0.10500
133;-0.10500
136;-0.10500
139;-0.10000
142;-0.09500
144;-0.10000
147;-0.10000
150;-0.07500
153;-0.08500
156;-0.08500
158;-0.10000
161;-0.10000
164;-0.10500
167;-0.10500
169;-0.10500
172;-0.09000
175;-0.08500
178;-0.09000
181;-0.09500
183;-0.09500
186;-0.08500
189;-0.07000
192;-0.05000
194;-0.05000
197;-0.06500
200;-0.09500
203;-0.12000
206;-0.13500
208;-0.16000
211;-0.18500
214;-0.19500
217;-0.20500
219;-0.20000
222;-0.21000
225;-0.23000
228;-0.24500
231;-0.22000
233;-0.21000
236;-0.21500
239;-0.22500
242;-0.23000
244;-0.24500
247;-0.22500
250;-0.22500
253;-0.22000
256;-0.22500
258;-0.24500
261;-0.24500
264;-0.23000
267;-0.22000
269;-0.23000
272;-0.23000
275;-0.23500
278;-0.24000
281;-0.23000
283;-0.23000
286;-0.23000
289;-0.27000
292;-0.32500
294;-0.36000
297;-0.37500
300;-0.39500
303;-0.42500
306;-0.43000
308;-0.37000
311;-0.24500
314;-0.06500
317;0.11500
319;0.33000
322;0.61500
325;0.89000
328;1.13500
331;1.27000
333;1.28500
336;1.11000
339;0.73500
342;0.28500
344;-0.11000
347;-0.32000
350;-0.40000
353;-0.39500
356;-0.37000
358;-0.35500
361;-0.32500
364;-0.28000
367;-0.25500
369;-0.26000
372;-0.26500
375;-0.27000
378;-0.27500
381;-0.27500
383;-0.26500
386;-0.26500
389;-0.28500
392;-0.28500
394;-0.29500
397;-0.28000
400;-0.27000
403;-0.27500
406;-0.28500
408;-0.30500
411;-0.29500
414;-0.29000
417;-0.28500
419;-0.28000
422;-0.28500
425;-0.29500
428;-0.29000
431;-0.29000
433;-0.27500
436;-0.27500
439;-0.28500
442;-0.29000
