time_seconds;ecg_value
0;-0.35000
3;-0.34500
6;-0.35000
8;-0.34500
11;-0.33000
14;-0.32500
17;-0.32500
19;-0.33000
22;-0.34000
25;-0.34000
28;-0.33000
31;-0.32000
33;-0.32000
36;-0.33500
39;-0.34000
42;-0.34000
44;-0.33000
47;-0.33000
50;-0.32000
53;-0.34000
56;-0.34000
58;-0.34500
61;-0.33000
64;-0.31000
67;-0.31500
69;-0.32000
72;-0.32000
75;-0.33000
78;-0.32000
81;-0.30500
83;-0.30500
86;-0.30500
89;-0.31000
92;-0.31500
94;-0.30500
97;-0.29500
100;-0.29500
103;-0.28000
106;-0.28500
108;-0.27500
111;-0.26500
114;-0.24500
117;-0.24500
119;-0.25000
122;-0.24500
125;-0.24000
128;-0.22500
131;-0.20500
133;-0.19500
136;-0.21000
139;-0.21000
142;-0.21000
144;-0.20500
147;-0.20000
150;-0.21500
153;-0.22000
156;-0.23000
158;-0.23000
161;-0.21000
164;-0.20500
167;-0.20500
169;-0.22000
172;-0.22500
175;-0.20500
178;-0.19500
181;-0.17000
183;-0.17000
186;-0.20000
189;-0.24000
192;-0.26500
194;-0.26500
197;-0.27000
200;-0.29000
203;-0.31000
206;-0.31500
208;-0.32500
211;-0.32000
214;-0.31500
217;-0.32500
219;-0.33000
222;-0.33500
225;-0.33000
228;-0.32000
231;-0.30000
233;-0.31500
236;-0.32500
239;-0.34000
242;-0.34500
244;-0.33500
247;-0.31000
250;-0.32000
253;-0.33000
256;-0.33500
258;-0.34000
261;-0.34000
264;-0.33000
267;-0.32500
269;-0.33500
272;-0.34000
275;-0.36500
278;-0.37500
281;-0.39500
283;-0.43500
286;-0.45000
289;-0.48000
292;-0.49000
294;-0.51500
297;-0.55000
300;-0.59000
303;-0.57500
306;-0.53000
308;-0.43500
311;-0.30500
314;-0.16000
317;-0.02000
319;0.15000
322;0.37500
325;0.67000
328;0.93500
331;1.11500
333;1.17000
336;1.08000
339;0.77500
342;0.30000
344;-0.14000
347;-0.38500
350;-0.44000
353;-0.42000
356;-0.37000
358;-0.34000
361;-0.32500
364;-0.32500
367;-0.34000
369;-0.35000
372;-0.35000
375;-0.36500
378;-0.35500
381;-0.34500
383;-0.34500
386;-0.35500
389;-0.35500
392;-0.37000
394;-0.36000
397;-0.35000
400;-0.34500
403;-0.34500
406;-0.34500
408;-0.36000
411;-0.34500
414;-0.34000
417;-0.33500
419;-0.34000
422;-0.34500
425;-0.34500
428;-0.33000
431;-0.32500
433;-0.33000
436;-0.34000
439;-0.34000
442;-0.34500
444;-0.33500
447;-0.32500
450;-0.33000
453;-0.33500
456;-0.35000
458;-0.34500
461;-0.34500
464;-0.33500
467;-0.33000
469;-0.34000
472;-0.34500
475;-0.36000
478;-0.34000
481;-0.33500
483;-0.33500
486;-0.34000
489;-0.35500
492;-0.35500
494;-0.34500
497;-0.33000
500;-0.33000
503;-0.32500
506;-0.33500
508;-0.34000
511;-0.34000
514;-0.33500
517;-0.33000
519;-0.32500
522;-0.33000
525;-0.34500
528;-0.34000
531;-0.33500
533;-0.34000
536;-0.34000
539;-0.35500
542;-0.35000
544;-0.34000
547;-0.33000
550;-0.33000
553;-0.33500
556;-0.35500
558;-0.35500
561;-0.33500
564;-0.33500
567;-0.35000
569;-0.35500
572;-0.36500
575;-0.36000
578;-0.37000
581;-0.37000
583;-0.36500
586;-0.37000
589;-0.38000
592;-0.37500
594;-0.37500
597;-0.37000
600;-0.36000
603;-0.37500
606;-0.38500
608;-0.37500
611;-0.36000
614;-0.34500
617;-0.33000
619;-0.33500
622;-0.34000
625;-0.32500
628;-0.30000
631;-0.28500
633;-0.26000
636;-0.27000
639;-0.28000
642;-0.26000
644;-0.25000
647;-0.24000
650;-0.22500
653;-0.23000
656;-0.24000
658;-0.23000
661;-0.22000
664;-0.21000
667;-0.20500
669;-0.21000
672;-0.23000
675;-0.21500
678;-0.21500
681;-0.20000
683;-0.19500
686;-0.20000
689;-0.22000
692;-0.21000
694;-0.20500
697;-0.20000
700;-0.20500
703;-0.20500
706;-0.22000
708;-0.23000
711;-0.23000
714;-0.22500
717;-0.21500
719;-0.22000
722;-0.23000
725;-0.23000
728;-0.24000
731;-0.22000
733;-0.22500
736;-0.24000
739;-0.23500
742;-0.25000
744;-0.23500
747;-0.22000
750;-0.22500
753;-0.24000
756;-0.25000
758;-0.25000
761;-0.23000
764;-0.22500
767;-0.22500
769;-0.23500
772;-0.25000
775;-0.26000
778;-0.25000
781;-0.25500
783;-0.24500
786;-0.25000
789;-0.27000
792;-0.26000
794;-0.25500
797;-0.26000
800;-0.25500
803;-0.25000
806;-0.25000
808;-0.26000
811;-0.26000
814;-0.24500
817;-0.24500
819;-0.25000
822;-0.26500
825;-0.26500
828;-0.25500
831;-0.25500
833;-0.25000
836;-0.25500
839;-0.26500
842;-0.27000
844;-0.25500
847;-0.24500
850;-0.23500
853;-0.24000
856;-0.25000
858;-0.24500
861;-0.23500
864;-0.23500
867;-0.23000
869;-0.24000
872;-0.26000
875;-0.26000
878;-0.25500
881;-0.24500
883;-0.24500
886;-0.24500
889;-0.26500
892;-0.25000
894;-0.23000
897;-0.24000
900;-0.24000
903;-0.24000
906;-0.25000
908;-0.24000
911;-0.22500
914;-0.21500
917;-0.18500
919;-0.19500
922;-0.19500
925;-0.18000
928;-0.15000
931;-0.16000
