time_seconds;ecg_value
0;-0.57500
3;-0.52500
6;-0.46000
8;-0.42500
11;-0.42000
14;-0.41500
17;-0.40500
19;-0.39500
22;-0.39500
25;-0.40500
28;-0.41000
31;-0.40500
33;-0.39500
36;-0.39500
39;-0.39500
42;-0.41000
44;-0.42000
47;-0.40500
50;-0.39500
53;-0.40500
56;-0.41000
58;-0.41000
61;-0.41500
64;-0.41000
67;-0.40000
69;-0.40000
72;-0.40500
75;-0.41500
78;-0.41000
81;-0.39500
83;-0.39000
86;-0.38500
89;-0.39000
92;-0.40500
94;-0.40000
97;-0.40000
100;-0.40000
103;-0.40000
106;-0.41000
108;-0.40000
111;-0.41500
114;-0.41500
117;-0.39500
119;-0.39500
122;-0.39500
125;-0.40000
128;-0.41000
131;-0.39500
133;-0.39500
136;-0.39000
139;-0.39000
142;-0.40500
144;-0.41000
147;-0.39500
150;-0.38000
153;-0.39000
156;-0.38500
158;-0.38500
161;-0.39000
164;-0.38000
167;-0.37500
169;-0.37000
172;-0.38500
175;-0.38500
178;-0.37500
181;-0.38500
183;-0.37000
186;-0.36500
189;-0.37500
192;-0.38000
194;-0.39500
197;-0.38500
200;-0.38000
203;-0.38000
206;-0.37000
208;-0.39000
211;-0.40000
214;-0.39500
217;-0.37500
219;-0.38000
222;-0.39500
225;-0.39500
228;-0.40000
231;-0.38500
233;-0.37500
236;-0.37500
239;-0.38000
242;-0.38500
244;-0.40500
247;-0.38000
250;-0.38500
253;-0.38500
256;-0.39000
258;-0.39500
261;-0.40000
264;-0.38500
267;-0.36500
269;-0.36500
272;-0.36500
275;-0.36500
278;-0.35500
281;-0.33500
283;-0.32500
286;-0.32000
289;-0.31500
292;-0.31500
294;-0.30500
297;-0.29500
300;-0.27500
303;-0.27500
306;-0.27500
308;-0.28500
311;-0.28500
314;-0.27000
317;-0.25500
319;-0.27000
322;-0.26000
325;-0.27000
328;-0.27000
331;-0.26500
333;-0.25500
336;-0.25500
339;-0.26500
342;-0.28000
344;-0.29000
347;-0.28000
350;-0.27000
353;-0.26000
356;-0.28000
358;-0.27500
361;-0.29500
364;-0.27500
367;-0.28000
369;-0.27500
372;-0.28000
375;-0.29000
378;-0.30000
381;-0.29000
383;-0.28000
386;-0.28000
389;-0.28500
392;-0.29000
394;-0.29000
397;-0.29000
400;-0.28500
403;-0.28000
406;-0.28000
408;-0.29000
411;-0.30500
414;-0.29500
417;-0.29000
419;-0.29000
422;-0.30000
425;-0.30500
428;-0.31000
431;-0.30000
433;-0.30000
436;-0.29000
439;-0.29500
442;-0.30000
444;-0.31000
447;-0.31000
450;-0.29500
453;-0.29500
456;-0.30000
458;-0.31000
461;-0.31500
464;-0.31000
467;-0.30500
469;-0.29500
472;-0.30000
475;-0.31000
478;-0.32000
481;-0.30000
483;-0.30000
486;-0.29500
489;-0.30000
492;-0.31500
494;-0.33500
497;-0.30500
500;-0.29500
503;-0.28500
506;-0.28000
508;-0.29500
511;-0.28500
514;-0.27500
517;-0.24500
519;-0.24000
522;-0.23500
525;-0.24000
528;-0.24000
531;-0.22000
533;-0.20500
536;-0.21000
539;-0.20000
542;-0.20500
544;-0.20000
547;-0.18500
550;-0.16500
553;-0.16500
556;-0.18000
558;-0.19000
561;-0.18500
564;-0.21500
567;-0.19500
569;-0.19500
572;-0.19500
575;-0.19500
578;-0.19500
581;-0.17500
583;-0.15000
586;-0.17000
589;-0.19000
592;-0.24000
594;-0.25500
597;-0.25000
600;-0.25500
603;-0.26500
606;-0.28500
608;-0.31000
611;-0.32000
614;-0.32000
617;-0.30000
619;-0.29500
622;-0.30500
625;-0.31500
628;-0.32500
631;-0.32000
633;-0.31000
636;-0.31500
639;-0.32500
642;-0.32000
644;-0.33500
647;-0.32500
650;-0.33000
653;-0.33000
656;-0.33500
658;-0.34500
661;-0.35000
664;-0.33500
667;-0.33000
669;-0.32500
672;-0.33000
675;-0.34000
678;-0.35000
681;-0.34000
683;-0.34500
686;-0.35000
689;-0.38500
692;-0.44000
694;-0.46000
697;-0.46500
700;-0.49500
703;-0.53000
706;-0.52500
708;-0.46000
711;-0.33000
714;-0.19500
717;-0.03500
719;0.20500
722;0.47500
725;0.69000
728;0.78500
731;0.76500
733;0.53500
736;0.13500
739;-0.27500
742;-0.51500
744;-0.57000
747;-0.51500
750;-0.43500
753;-0.40000
756;-0.38500
758;-0.39000
761;-0.40000
764;-0.38500
767;-0.37500
769;-0.37000
772;-0.38000
775;-0.38500
778;-0.39500
781;-0.38500
783;-0.37500
786;-0.38500
789;-0.38000
792;-0.39000
794;-0.40000
797;-0.39500
800;-0.37500
803;-0.38000
806;-0.39000
808;-0.39000
811;-0.40000
814;-0.39500
817;-0.38500
819;-0.38500
822;-0.39000
825;-0.40000
828;-0.40000
831;-0.39000
833;-0.37500
836;-0.38000
839;-0.37500
842;-0.37500
844;-0.38000
847;-0.36500
850;-0.37500
853;-0.37500
856;-0.36500
858;-0.37500
861;-0.38500
864;-0.38000
867;-0.37000
869;-0.37000
872;-0.37500
875;-0.38500
878;-0.38000
881;-0.38000
883;-0.37000
886;-0.37000
889;-0.36500
892;-0.38000
894;-0.38500
897;-0.38500
900;-0.38000
903;-0.37500
906;-0.36500
908;-0.36000
911;-0.37000
914;-0.36000
917;-0.35000
919;-0.35000
922;-0.35500
925;-0.36500
928;-0.37000
931;-0.36000
933;-0.35000
936;-0.35000
939;-0.38000
942;-0.37500
944;-0.37000
947;-0.36500
950;-0.36500
953;-0.35500
956;-0.36500
958;-0.38000
961;-0.39000
964;-0.37000
967;-0.37000
969;-0.36500
972;-0.36500
975;-0.37000
978;-0.38500
981;-0.38000
983;-0.38500
986;-0.36000
989;-0.36000
992;-0.38500
994;-0.38500
997;-0.36500
1000;-0.35500
1003;-0.36500
1006;-0.36500
1008;-0.36000
1011;-0.35500
1014;-0.35000
1017;-0.32500
1019;-0.32000
1022;-0.31000
1025;-0.31500
1028;-0.33000
1031;-0.32500
1033;-0.30000
1036;-0.29000
