time_seconds;ecg_value
0;-0.48500
3;-0.44000
6;-0.41500
8;-0.41500
11;-0.40500
14;-0.39500
17;-0.38000
19;-0.38500
22;-0.39500
25;-0.38500
28;-0.38000
31;-0.38000
33;-0.37000
36;-0.39000
39;-0.40000
42;-0.39000
44;-0.37500
47;-0.38500
50;-0.38000
53;-0.39000
56;-0.40500
58;-0.39500
61;-0.38000
64;-0.37000
67;-0.37000
69;-0.38000
72;-0.40000
75;-0.38500
78;-0.38500
81;-0.37500
83;-0.38000
86;-0.40000
89;-0.41000
92;-0.41500
94;-0.39500
97;-0.39000
100;-0.39500
103;-0.40500
106;-0.41000
108;-0.40000
111;-0.39500
114;-0.37500
117;-0.37500
119;-0.39500
122;-0.41000
125;-0.40000
128;-0.39000
131;-0.39500
133;-0.38500
136;-0.39500
139;-0.40500
142;-0.39500
144;-0.39000
147;-0.39000
150;-0.39000
153;-0.39500
156;-0.40500
158;-0.40000
161;-0.39000
164;-0.38000
167;-0.39500
169;-0.39500
172;-0.39500
175;-0.39500
178;-0.40000
181;-0.39000
183;-0.39000
186;-0.40000
189;-0.41000
192;-0.40000
194;-0.39000
197;-0.37500
200;-0.38500
203;-0.39500
206;-0.40500
208;-0.39500
211;-0.39500
214;-0.38500
217;-0.40500
219;-0.40000
222;-0.42000
225;-0.42000
228;-0.41000
231;-0.41500
233;-0.41500
236;-0.43000
239;-0.44000
242;-0.44000
244;-0.44000
247;-0.42000
250;-0.43000
253;-0.43000
256;-0.43000
258;-0.43500
261;-0.42000
264;-0.40500
267;-0.41500
269;-0.40500
272;-0.41000
275;-0.39000
278;-0.38000
281;-0.38000
283;-0.36500
286;-0.36000
289;-0.35000
292;-0.35500
294;-0.34500
297;-0.33000
300;-0.32500
303;-0.32500
306;-0.32000
308;-0.31500
311;-0.28000
314;-0.29000
317;-0.29000
319;-0.30000
322;-0.31500
325;-0.29500
328;-0.29000
331;-0.28000
333;-0.27500
336;-0.27500
339;-0.29000
342;-0.29000
344;-0.28500
347;-0.28000
350;-0.28500
353;-0.29000
356;-0.30000
358;-0.29500
361;-0.28500
364;-0.28500
367;-0.30500
369;-0.31000
372;-0.33000
375;-0.31500
378;-0.29500
381;-0.29500
383;-0.29500
386;-0.29500
389;-0.31000
392;-0.30000
394;-0.29000
397;-0.28000
400;-0.29500
403;-0.30500
406;-0.31500
408;-0.30500
411;-0.31000
414;-0.31000
417;-0.31000
419;-0.30000
422;-0.33000
425;-0.32500
428;-0.31500
431;-0.31000
433;-0.30500
436;-0.32500
439;-0.33000
442;-0.33500
444;-0.32000
447;-0.32000
450;-0.33000
453;-0.33000
456;-0.33000
458;-0.33000
461;-0.32000
464;-0.32000
467;-0.32500
469;-0.32500
472;-0.35500
475;-0.34000
478;-0.33000
481;-0.33000
483;-0.33000
486;-0.33500
489;-0.35000
492;-0.34500
494;-0.33500
497;-0.32500
500;-0.32000
503;-0.34000
506;-0.33500
508;-0.33000
511;-0.34000
514;-0.33500
517;-0.34000
519;-0.33500
522;-0.34500
525;-0.32500
528;-0.32500
531;-0.33000
533;-0.34000
536;-0.34500
539;-0.34500
542;-0.34000
544;-0.33000
547;-0.32000
550;-0.33000
553;-0.33000
556;-0.35000
558;-0.33500
561;-0.33500
564;-0.33000
567;-0.33500
569;-0.32500
572;-0.33000
575;-0.31000
578;-0.29500
581;-0.27500
583;-0.28500
586;-0.27500
589;-0.28500
592;-0.27000
594;-0.28000
597;-0.25500
600;-0.25500
603;-0.27500
606;-0.26500
608;-0.24500
611;-0.23000
614;-0.23000
617;-0.21000
619;-0.22500
622;-0.23500
625;-0.23000
628;-0.22500
631;-0.20000
633;-0.22000
636;-0.23000
639;-0.24500
642;-0.23000
644;-0.22500
647;-0.22500
650;-0.22000
653;-0.23500
656;-0.23000
658;-0.21500
661;-0.19500
664;-0.19500
667;-0.23000
669;-0.26000
672;-0.28000
675;-0.29000
678;-0.29500
681;-0.30500
683;-0.33000
686;-0.34000
689;-0.36000
692;-0.36500
694;-0.35500
697;-0.35500
700;-0.35000
703;-0.35500
706;-0.35500
708;-0.36000
711;-0.35000
714;-0.34500
717;-0.34500
719;-0.35500
722;-0.37500
725;-0.36500
728;-0.35500
731;-0.34000
733;-0.34500
736;-0.34500
739;-0.36500
742;-0.36000
744;-0.37000
747;-0.37000
750;-0.36500
753;-0.37500
756;-0.38000
758;-0.37500
761;-0.37500
764;-0.37000
767;-0.40500
769;-0.45000
772;-0.48500
775;-0.50500
778;-0.51000
781;-0.53500
783;-0.56500
786;-0.55000
789;-0.46000
792;-0.31000
794;-0.16000
797;0.03000
800;0.26000
803;0.53000
806;0.73500
808;0.89000
811;0.94500
814;0.83000
817;0.52500
819;0.13000
822;-0.23500
825;-0.43000
828;-0.51000
831;-0.48500
833;-0.45500
836;-0.42000
839;-0.42500
842;-0.42000
844;-0.41000
847;-0.39500
850;-0.40000
853;-0.40500
856;-0.41500
858;-0.41000
861;-0.41500
864;-0.40000
867;-0.40000
869;-0.41500
872;-0.41500
875;-0.41500
878;-0.40500
881;-0.41000
883;-0.40000
886;-0.41000
889;-0.41000
892;-0.40500
894;-0.40000
897;-0.38500
900;-0.38500
903;-0.40500
906;-0.41000
908;-0.41000
911;-0.40000
914;-0.40000
917;-0.40500
919;-0.41500
922;-0.41500
925;-0.40500
928;-0.40000
931;-0.39000
933;-0.40000
936;-0.40500
939;-0.41500
942;-0.42000
944;-0.40500
947;-0.39500
950;-0.40000
953;-0.39500
956;-0.41000
958;-0.40500
961;-0.39500
964;-0.39500
967;-0.38500
969;-0.40000
