time_seconds;ecg_value
0;-0.32500
3;-0.33500
6;-0.33000
8;-0.32500
11;-0.33500
14;-0.34500
17;-0.34000
19;-0.35000
22;-0.33500
25;-0.32000
28;-0.33000
31;-0.35000
33;-0.35000
36;-0.35000
39;-0.33500
42;-0.33500
44;-0.33000
47;-0.34000
50;-0.35500
53;-0.34500
56;-0.34000
58;-0.34000
61;-0.35000
64;-0.36000
67;-0.37500
69;-0.36000
72;-0.35500
75;-0.35000
78;-0.36000
81;-0.36500
83;-0.36500
86;-0.35500
89;-0.35500
92;-0.33500
94;-0.34500
97;-0.35000
100;-0.35500
103;-0.34500
106;-0.33000
108;-0.31500
111;-0.31500
114;-0.31000
117;-0.31000
119;-0.30500
122;-0.29500
125;-0.28000
128;-0.28000
131;-0.28500
133;-0.27500
136;-0.26500
139;-0.26000
142;-0.25500
144;-0.24500
147;-0.25000
150;-0.24500
153;-0.23500
156;-0.22500
158;-0.23000
161;-0.22500
164;-0.24000
167;-0.24500
169;-0.25000
172;-0.23500
175;-0.22500
178;-0.22500
181;-0.23000
183;-0.22500
186;-0.20000
189;-0.18000
192;-0.19500
194;-0.24500
197;-0.26500
200;-0.28500
203;-0.28000
206;-0.29500
208;-0.30000
211;-0.31500
214;-0.32500
217;-0.35000
219;-0.35500
222;-0.34000
225;-0.34000
228;-0.34000
231;-0.35000
233;-0.36000
236;-0.34500
239;-0.33500
242;-0.35000
244;-0.36000
247;-0.36000
250;-0.37500
253;-0.35000
256;-0.35000
258;-0.34000
261;-0.35000
264;-0.36000
267;-0.37000
269;-0.36000
272;-0.34500
275;-0.36000
278;-0.36500
281;-0.40000
283;-0.44500
286;-0.47000
289;-0.47500
292;-0.49500
294;-0.54000
297;-0.58500
300;-0.59000
303;-0.53500
306;-0.45000
308;-0.35000
311;-0.24500
314;-0.15500
317;-0.07000
319;0.05000
322;0.26000
325;0.51500
328;0.76500
331;0.92500
333;0.99500
336;0.96000
339;0.74500
342;0.28000
344;-0.21000
347;-0.51000
350;-0.55500
353;-0.48000
356;-0.39500
358;-0.37500
361;-0.37500
364;-0.39500
367;-0.40500
369;-0.39500
372;-0.38000
375;-0.38500
378;-0.39500
381;-0.41000
383;-0.42000
386;-0.40500
389;-0.40000
392;-0.40500
394;-0.39500
397;-0.39500
400;-0.41000
403;-0.40500
406;-0.39000
408;-0.40000
411;-0.40000
414;-0.40500
417;-0.40500
419;-0.41000
422;-0.40500
425;-0.40000
428;-0.40500
431;-0.40500
433;-0.41000
436;-0.40000
439;-0.39000
442;-0.38000
444;-0.39000
447;-0.41000
450;-0.40000
453;-0.40500
456;-0.37500
458;-0.38000
461;-0.38500
464;-0.38500
467;-0.39000
469;-0.39500
472;-0.39500
475;-0.39500
478;-0.38000
481;-0.38000
483;-0.40000
486;-0.38500
489;-0.38500
492;-0.37500
494;-0.37000
497;-0.38000
500;-0.37500
503;-0.37000
506;-0.36000
508;-0.35000
511;-0.37500
514;-0.37500
517;-0.37500
519;-0.36500
522;-0.37000
525;-0.37500
528;-0.37000
531;-0.37500
533;-0.38000
536;-0.37500
539;-0.36500
542;-0.37000
544;-0.37000
547;-0.39000
550;-0.39000
553;-0.38500
556;-0.38000
558;-0.37000
561;-0.39500
564;-0.40000
567;-0.41000
569;-0.39500
572;-0.38500
575;-0.39500
578;-0.39000
581;-0.39500
583;-0.39000
586;-0.38000
589;-0.36500
592;-0.37000
594;-0.36500
597;-0.37000
600;-0.34500
603;-0.34000
606;-0.32500
608;-0.31000
611;-0.29000
614;-0.29000
617;-0.29000
619;-0.27500
622;-0.26500
625;-0.26000
628;-0.25500
631;-0.25500
633;-0.26000
636;-0.24500
639;-0.24500
642;-0.24000
644;-0.23000
647;-0.23500
650;-0.24500
653;-0.24000
656;-0.23000
658;-0.23500
661;-0.23500
664;-0.23500
667;-0.24500
669;-0.23000
672;-0.23000
675;-0.22500
678;-0.23500
681;-0.23500
683;-0.23500
686;-0.24000
689;-0.23500
692;-0.22500
694;-0.24500
697;-0.25000
700;-0.25000
703;-0.25000
706;-0.25500
708;-0.26000
711;-0.25500
714;-0.26000
717;-0.27500
719;-0.26500
722;-0.25500
725;-0.25000
728;-0.25000
731;-0.26500
733;-0.27000
736;-0.28000
739;-0.25000
742;-0.26000
744;-0.27000
747;-0.27500
750;-0.28000
753;-0.28000
756;-0.26500
758;-0.26000
761;-0.28000
764;-0.29500
767;-0.29500
769;-0.28500
772;-0.27500
775;-0.28000
778;-0.29000
781;-0.31000
783;-0.31000
786;-0.30500
789;-0.28000
792;-0.28000
794;-0.26500
797;-0.27500
800;-0.26500
803;-0.24500
806;-0.22500
808;-0.22000
811;-0.22000
814;-0.21500
817;-0.21500
819;-0.20500
822;-0.19000
825;-0.17500
828;-0.18000
831;-0.18500
833;-0.19500
836;-0.20000
839;-0.17500
842;-0.19500
844;-0.19000
847;-0.20000
850;-0.20000
853;-0.20500
856;-0.19500
858;-0.17000
861;-0.15000
864;-0.16000
867;-0.20500
869;-0.23500
872;-0.24000
875;-0.25000
878;-0.27000
881;-0.29500
883;-0.32000
886;-0.31500
889;-0.31000
892;-0.30500
894;-0.30000
897;-0.31500
900;-0.32000
903;-0.31500
906;-0.31500
908;-0.30500
911;-0.32000
914;-0.33500
917;-0.34500
919;-0.34500
922;-0.33500
925;-0.34500
928;-0.33500
931;-0.34500
933;-0.34500
936;-0.33000
939;-0.32000
942;-0.31500
944;-0.32000
947;-0.34000
950;-0.35000
953;-0.34500
956;-0.33500
958;-0.33000
961;-0.36500
964;-0.39500
967;-0.43500
969;-0.45000
972;-0.46000
975;-0.49500
978;-0.50000
981;-0.43000
983;-0.28500
986;-0.11500
989;0.07500
992;0.35000
994;0.63500
997;0.83000
1000;0.89500
1003;0.82500
1006;0.52500
1008;0.05000
1011;-0.37500
1014;-0.56500
1017;-0.57000
1019;-0.48500
1022;-0.41000
1025;-0.37500
1028;-0.37500
1031;-0.40000
1033;-0.40500
1036;-0.40000
1039;-0.38500
1042;-0.40000
1044;-0.39500
1047;-0.41500
1050;-0.41000
1053;-0.42500
1056;-0.40500
1058;-0.40000
1061;-0.39500
1064;-0.42000
1067;-0.44500
1069;-0.43000
1072;-0.42000
1075;-0.41500
1078;-0.41500
1081;-0.42000
1083;-0.41500
1086;-0.42000
1089;-0.41500
1092;-0.41000
1094;-0.41500
1097;-0.43500
1100;-0.43500
1103;-0.43500
1106;-0.41500
1108;-0.40000
1111;-0.41000
1114;-0.43000
1117;-0.44500
1119;-0.44000
1122;-0.43500
1125;-0.42500
1128;-0.42500
1131;-0.44000
1133;-0.44000
1136;-0.43500
1139;-0.44000
1142;-0.44000
1144;-0.44000
1147;-0.45500
1150;-0.46500
1153;-0.46500
1156;-0.46000
1158;-0.43500
1161;-0.43000
1164;-0.44500
1167;-0.44500
1169;-0.45500
1172;-0.44500
1175;-0.44000
1178;-0.46000
1181;-0.46000
1183;-0.46500
1186;-0.46000
1189;-0.45500
1192;-0.44500
1194;-0.46000
1197;-0.46500
1200;-0.48000
1203;-0.46000
1206;-0.46000
1208;-0.45000
1211;-0.46500
1214;-0.47000
1217;-0.47000
1219;-0.47000
1222;-0.47000
1225;-0.49000
1228;-0.50000
1231;-0.50500
1233;-0.51500
1236;-0.50000
1239;-0.49000
1242;-0.49000
1244;-0.50000
1247;-0.50500
1250;-0.51000
1253;-0.51500
1256;-0.50000
1258;-0.49500
1261;-0.48000
1264;-0.48500
1267;-0.47500
1269;-0.43500
1272;-0.41500
1275;-0.43500
1278;-0.45000
1281;-0.46000
1283;-0.45000
1286;-0.43000
1289;-0.41500
1292;-0.42000
1294;-0.42000
1297;-0.42500
1300;-0.40000
1303;-0.37500
1306;-0.37000
1308;-0.36000
1311;-0.36500
1314;-0.38500
1317;-0.38000
1319;-0.37000
1322;-0.35500
1325;-0.36000
1328;-0.36500
1331;-0.37500
1333;-0.38500
1336;-0.38000
1339;-0.38000
1342;-0.36500
1344;-0.35500
1347;-0.35000
1350;-0.37500
1353;-0.37000
1356;-0.36000
1358;-0.35500
1361;-0.35500
1364;-0.37000
1367;-0.37500
1369;-0.38500
1372;-0.37000
1375;-0.37000
1378;-0.36500
1381;-0.38000
1383;-0.39500
1386;-0.40500
1389;-0.39500
1392;-0.37500
1394;-0.37500
1397;-0.39000
1400;-0.39500
1403;-0.40500
1406;-0.40000
1408;-0.39500
1411;-0.40000
1414;-0.40000
1417;-0.42000
1419;-0.41000
1422;-0.41000
1425;-0.40500
1428;-0.39500
1431;-0.40000
1433;-0.42500
1436;-0.41500
1439;-0.42000
1442;-0.42000
1444;-0.43000
1447;-0.45000
1450;-0.44500
1453;-0.44000
1456;-0.44000
1458;-0.43000
1461;-0.42500
1464;-0.43000
1467;-0.43000
1469;-0.41500
1472;-0.39000
1475;-0.38000
1478;-0.39000
1481;-0.38500
1483;-0.40000
1486;-0.38000
1489;-0.35500
1492;-0.34500
1494;-0.35000
