time_seconds;ecg_value
0;0.82500
3;0.62000
6;0.23000
8;-0.15000
11;-0.41500
14;-0.54500
17;-0.56500
19;-0.52500
22;-0.48500
25;-0.46500
28;-0.47500
31;-0.48000
33;-0.48000
36;-0.46500
39;-0.47000
42;-0.48500
44;-0.48000
47;-0.47500
50;-0.46500
53;-0.45000
56;-0.44500
58;-0.46000
61;-0.48000
64;-0.46000
67;-0.45500
69;-0.45000
72;-0.44500
75;-0.47000
78;-0.48500
81;-0.49000
83;-0.47500
86;-0.46000
89;-0.47500
92;-0.47500
94;-0.48500
97;-0.48000
100;-0.47000
103;-0.45000
106;-0.44500
108;-0.46500
111;-0.47500
114;-0.47500
117;-0.48500
119;-0.47500
122;-0.49000
125;-0.50000
128;-0.51500
131;-0.51000
133;-0.50000
136;-0.48000
139;-0.47000
142;-0.46500
144;-0.47500
147;-0.48000
150;-0.46500
153;-0.46500
156;-0.46500
158;-0.49000
161;-0.49500
164;-0.48000
167;-0.47000
169;-0.47000
172;-0.48000
175;-0.48500
178;-0.49500
181;-0.49500
183;-0.48500
186;-0.45500
189;-0.46000
192;-0.46000
194;-0.48500
197;-0.50000
200;-0.49500
203;-0.48500
206;-0.47500
208;-0.48000
211;-0.49000
214;-0.50500
217;-0.50000
219;-0.50000
222;-0.50500
225;-0.50500
228;-0.51500
231;-0.51000
233;-0.50000
236;-0.49000
239;-0.49000
242;-0.51500
244;-0.52500
247;-0.53000
250;-0.53500
253;-0.52500
256;-0.53000
258;-0.53000
261;-0.54000
264;-0.54500
267;-0.54000
269;-0.54500
272;-0.55000
275;-0.55000
278;-0.55000
281;-0.54000
283;-0.54000
286;-0.53000
289;-0.51500
292;-0.49000
294;-0.49000
297;-0.47500
300;-0.46000
303;-0.42500
306;-0.42500
308;-0.44000
311;-0.43500
314;-0.43500
317;-0.40000
319;-0.37000
322;-0.36500
325;-0.37500
328;-0.39000
331;-0.39500
333;-0.38000
336;-0.35500
339;-0.36000
342;-0.37000
344;-0.38000
347;-0.37500
350;-0.36500
353;-0.35500
356;-0.37000
358;-0.35000
361;-0.35500
364;-0.36000
367;-0.35000
369;-0.34000
372;-0.34500
375;-0.35500
378;-0.36500
381;-0.37000
383;-0.36000
386;-0.35500
389;-0.36500
392;-0.36500
394;-0.38500
397;-0.38000
400;-0.37000
403;-0.36000
406;-0.37500
408;-0.37000
411;-0.37500
414;-0.38500
417;-0.36500
419;-0.37500
422;-0.38500
425;-0.39000
428;-0.39500
431;-0.40000
433;-0.39000
436;-0.37500
439;-0.38500
442;-0.38500
444;-0.39000
447;-0.39500
450;-0.39000
453;-0.37500
456;-0.38500
458;-0.40000
461;-0.39500
464;-0.40500
467;-0.39500
469;-0.39000
472;-0.40000
475;-0.40500
478;-0.41500
481;-0.41000
483;-0.40000
486;-0.37500
489;-0.39500
492;-0.40000
494;-0.41500
497;-0.42000
500;-0.41000
503;-0.40500
506;-0.40000
508;-0.40500
511;-0.40500
514;-0.41500
517;-0.40000
519;-0.39500
522;-0.40000
525;-0.40500
528;-0.40000
531;-0.40000
533;-0.39000
536;-0.38500
539;-0.39000
542;-0.39500
544;-0.41000
547;-0.41000
550;-0.40000
553;-0.38000
556;-0.39500
558;-0.39500
561;-0.41500
564;-0.41000
567;-0.40000
569;-0.38500
572;-0.39500
575;-0.40000
578;-0.39000
581;-0.40000
583;-0.38500
586;-0.37500
589;-0.37500
592;-0.38000
594;-0.38500
597;-0.38000
600;-0.37000
603;-0.35000
606;-0.33000
608;-0.32500
611;-0.33500
614;-0.32000
617;-0.30500
619;-0.30000
622;-0.29500
625;-0.28000
628;-0.29000
631;-0.28500
633;-0.27000
636;-0.26500
639;-0.27000
642;-0.28000
644;-0.28000
647;-0.30000
650;-0.29000
653;-0.29000
656;-0.30000
658;-0.30000
661;-0.30000
664;-0.30000
667;-0.29500
669;-0.30500
672;-0.28500
675;-0.28500
678;-0.26500
681;-0.26000
683;-0.25000
686;-0.27000
689;-0.29500
692;-0.32500
694;-0.34500
697;-0.36000
700;-0.37000
703;-0.38500
706;-0.38500
708;-0.40500
711;-0.40500
714;-0.40500
717;-0.39500
719;-0.39000
722;-0.39000
725;-0.40000
728;-0.39500
731;-0.40000
733;-0.39000
736;-0.39000
739;-0.38000
742;-0.39000
744;-0.39500
747;-0.39500
750;-0.39000
753;-0.38000
756;-0.39500
758;-0.39000
761;-0.39000
764;-0.40000
767;-0.40000
769;-0.39500
772;-0.40000
775;-0.44000
778;-0.49000
781;-0.52000
783;-0.53000
786;-0.55000
789;-0.58000
792;-0.63500
794;-0.66000
797;-0.63000
800;-0.58500
803;-0.52500
806;-0.47000
808;-0.39000
811;-0.31000
814;-0.22000
817;-0.10500
819;0.03500
822;0.21500
825;0.46000
828;0.70500
831;0.90000
833;0.99000
836;0.93500
839;0.65000
842;0.21000
844;-0.21500
847;-0.46500
850;-0.52500
853;-0.48000
856;-0.43000
858;-0.40500
861;-0.40500
864;-0.41500
867;-0.42000
869;-0.40000
872;-0.40500
875;-0.40500
878;-0.43000
881;-0.43500
883;-0.42000
886;-0.41000
889;-0.41500
892;-0.42000
894;-0.43500
897;-0.42000
900;-0.40500
903;-0.40500
906;-0.41000
908;-0.41500
911;-0.41500
914;-0.43000
917;-0.41000
919;-0.41500
922;-0.41500
925;-0.42500
928;-0.43500
931;-0.43500
933;-0.42000
936;-0.42000
939;-0.41500
942;-0.42500
944;-0.43500
947;-0.45000
950;-0.41500
953;-0.42500
956;-0.41500
958;-0.42000
961;-0.43000
964;-0.43000
967;-0.42500
969;-0.41000
972;-0.41500
975;-0.41500
978;-0.42500
981;-0.43500
983;-0.42500
986;-0.42000
989;-0.42500
992;-0.42500
994;-0.42500
997;-0.43000
1000;-0.42000
1003;-0.42500
1006;-0.42500
1008;-0.43500
1011;-0.43500
1014;-0.43500
1017;-0.43000
1019;-0.42500
1022;-0.43000
1025;-0.43500
1028;-0.44000
1031;-0.43000
1033;-0.43000
1036;-0.42000
1039;-0.42000
1042;-0.42500
1044;-0.42000
1047;-0.43000
1050;-0.42500
1053;-0.42000
1056;-0.41500
1058;-0.43500
1061;-0.44000
1064;-0.44000
1067;-0.43000
1069;-0.43000
1072;-0.44000
1075;-0.44500
1078;-0.45500
1081;-0.46500
1083;-0.45000
1086;-0.44000
1089;-0.46000
1092;-0.46000
1094;-0.46500
1097;-0.47500
1100;-0.47000
1103;-0.46000
1106;-0.45000
1108;-0.45000
1111;-0.45000
1114;-0.45000
1117;-0.42500
1119;-0.39500
1122;-0.38500
1125;-0.38500
1128;-0.38000
1131;-0.36500
1133;-0.34000
1136;-0.33500
1139;-0.32500
1142;-0.32500
1144;-0.32500
1147;-0.33000
1150;-0.31500
1153;-0.30000
1156;-0.29500
1158;-0.30500
1161;-0.29500
1164;-0.29000
1167;-0.29000
1169;-0.27500
1172;-0.29000
1175;-0.28500
1178;-0.29500
1181;-0.30000
1183;-0.28500
1186;-0.28000
1189;-0.29000
1192;-0.29000
1194;-0.29500
1197;-0.30000
1200;-0.29000
1203;-0.28500
1206;-0.28000
1208;-0.29000
1211;-0.29000
1214;-0.29000
1217;-0.29500
1219;-0.28000
1222;-0.28000
1225;-0.29000
1228;-0.30500
1231;-0.30500
1233;-0.30000
1236;-0.28500
1239;-0.29500
1242;-0.30500
1244;-0.31500
1247;-0.32000
1250;-0.32500
1253;-0.31500
1256;-0.32000
1258;-0.32000
1261;-0.32000
1264;-0.33000
1267;-0.32500
1269;-0.30000
1272;-0.32000
1275;-0.32000
1278;-0.32500
1281;-0.32500
1283;-0.32000
1286;-0.32000
1289;-0.32500
1292;-0.33000
1294;-0.34500
1297;-0.34000
1300;-0.32500
1303;-0.32000
1306;-0.32500
1308;-0.34000
1311;-0.34000
1314;-0.34000
1317;-0.34500
1319;-0.33500
1322;-0.33000
1325;-0.34500
1328;-0.35500
1331;-0.36500
1333;-0.35500
1336;-0.33500
1339;-0.35500
1342;-0.35000
1344;-0.35500
1347;-0.35500
1350;-0.34500
1353;-0.34000
1356;-0.33500
1358;-0.35500
1361;-0.36000
1364;-0.36000
1367;-0.34500
1369;-0.34500
1372;-0.34500
1375;-0.34500
1378;-0.35000
1381;-0.35500
1383;-0.35000
1386;-0.34000
1389;-0.34500
1392;-0.35000
1394;-0.36000
1397;-0.36500
1400;-0.35000
1403;-0.34000
1406;-0.33500
1408;-0.35000
1411;-0.35500
1414;-0.35000
1417;-0.34500
1419;-0.32500
1422;-0.32000
1425;-0.31500
1428;-0.32000
1431;-0.31500
1433;-0.29500
1436;-0.28500
1439;-0.26000
1442;-0.26000
1444;-0.27000
1447;-0.27000
1450;-0.26500
1453;-0.25000
1456;-0.25500
1458;-0.25000
1461;-0.24000
1464;-0.24500
1467;-0.24000
1469;-0.22500
1472;-0.22000
1475;-0.23500
1478;-0.25000
1481;-0.26500
1483;-0.26000
1486;-0.26500
1489;-0.26500
1492;-0.27000
1494;-0.26000
1497;-0.27500
1500;-0.27000
1503;-0.24000
1506;-0.22500
1508;-0.22000
1511;-0.25000
1514;-0.29000
1517;-0.29000
1519;-0.29500
1522;-0.31000
1525;-0.33500
1528;-0.36000
1531;-0.36500
1533;-0.36500
1536;-0.36000
1539;-0.37000
1542;-0.37500
1544;-0.38000
1547;-0.38500
1550;-0.38000
1553;-0.37500
1556;-0.37000
1558;-0.38000
1561;-0.38500
1564;-0.38500
1567;-0.37000
1569;-0.36500
1572;-0.36000
1575;-0.37500
1578;-0.37500
1581;-0.38000
1583;-0.38000
1586;-0.36500
1589;-0.37000
1592;-0.37500
1594;-0.39500
1597;-0.39000
1600;-0.40000
1603;-0.42500
1606;-0.48000
1608;-0.51500
1611;-0.55000
1614;-0.57500
1617;-0.58000
1619;-0.55500
1622;-0.46000
1625;-0.30000
1628;-0.11500
1631;0.09000
1633;0.37000
1636;0.69000
1639;0.94500
1642;1.06000
1644;1.00000
1647;0.68500
1650;0.20500
1653;-0.25000
1656;-0.48500
1658;-0.53500
1661;-0.48500
1664;-0.42500
