time_seconds;ecg_value
0;-0.20500
3;-0.23000
6;-0.26500
8;-0.28000
11;-0.29000
14;-0.29000
17;-0.30500
19;-0.33000
22;-0.33500
25;-0.33500
28;-0.33000
31;-0.32000
33;-0.33500
36;-0.33000
39;-0.34500
42;-0.34000
44;-0.34000
47;-0.33500
50;-0.34000
53;-0.35500
56;-0.35000
58;-0.34000
61;-0.33000
64;-0.35000
67;-0.34500
69;-0.35000
72;-0.36000
75;-0.35500
78;-0.34000
81;-0.33500
83;-0.35500
86;-0.37500
89;-0.41000
92;-0.44500
94;-0.45000
97;-0.47500
100;-0.52000
103;-0.54500
106;-0.55000
108;-0.46500
111;-0.35000
114;-0.23000
117;-0.13500
119;-0.01000
122;0.14500
125;0.36000
128;0.56500
131;0.74000
133;0.86500
136;0.95000
139;1.02000
142;1.00500
144;0.84500
147;0.50000
150;0.06500
153;-0.28500
156;-0.47000
158;-0.48000
161;-0.42500
164;-0.37000
167;-0.37000
169;-0.38500
172;-0.39500
175;-0.37500
178;-0.36500
181;-0.36500
183;-0.38000
186;-0.39500
189;-0.39500
192;-0.40000
194;-0.37000
197;-0.38000
200;-0.39000
203;-0.39500
206;-0.41000
208;-0.40000
211;-0.38500
214;-0.39000
217;-0.40000
219;-0.40500
222;-0.41000
225;-0.40000
228;-0.39500
231;-0.39000
233;-0.39500
236;-0.39500
239;-0.40500
242;-0.39500
244;-0.38500
247;-0.39000
250;-0.38500
253;-0.40000
256;-0.41000
258;-0.40000
261;-0.37000
264;-0.37500
267;-0.38000
269;-0.38500
272;-0.38500
275;-0.38000
