time_seconds;ecg_value
0;-0.40000
3;-0.40000
6;-0.39500
8;-0.39000
11;-0.38000
14;-0.37500
17;-0.39500
19;-0.39500
22;-0.38500
25;-0.38000
28;-0.37500
31;-0.38500
33;-0.39000
36;-0.40000
39;-0.40000
42;-0.38500
44;-0.38000
47;-0.39500
50;-0.39000
53;-0.40000
56;-0.39500
58;-0.38500
61;-0.38000
64;-0.38500
67;-0.39500
69;-0.40500
72;-0.40000
75;-0.39000
78;-0.38000
81;-0.38000
83;-0.38500
86;-0.40500
89;-0.39500
92;-0.40000
94;-0.39000
97;-0.40000
100;-0.40500
103;-0.42500
106;-0.42000
108;-0.40500
111;-0.40000
114;-0.40500
117;-0.40500
119;-0.41500
122;-0.40000
125;-0.39000
128;-0.38000
131;-0.38500
133;-0.39500
136;-0.40500
139;-0.39000
142;-0.37000
144;-0.37000
147;-0.37000
150;-0.38500
153;-0.37000
156;-0.35500
158;-0.34500
161;-0.34000
164;-0.33500
167;-0.34000
169;-0.35500
172;-0.33500
175;-0.32500
178;-0.31000
181;-0.30500
183;-0.30500
186;-0.32000
189;-0.31500
192;-0.31000
194;-0.30500
197;-0.30500
200;-0.33000
203;-0.32500
206;-0.34500
208;-0.32500
211;-0.31500
214;-0.31500
217;-0.30500
219;-0.31000
222;-0.31000
225;-0.30000
228;-0.30500
231;-0.30500
233;-0.31500
236;-0.32000
239;-0.32500
242;-0.31500
244;-0.30500
247;-0.31500
250;-0.32500
253;-0.32500
256;-0.33000
258;-0.31500
261;-0.31500
264;-0.31000
267;-0.33000
269;-0.34000
272;-0.33500
275;-0.33000
278;-0.34500
281;-0.35500
283;-0.36500
286;-0.37000
289;-0.34500
292;-0.34000
294;-0.34000
297;-0.34500
300;-0.36000
303;-0.36500
306;-0.36000
308;-0.36000
311;-0.34500
314;-0.35500
317;-0.36500
319;-0.35000
322;-0.36000
325;-0.35000
328;-0.34000
331;-0.34500
333;-0.35500
336;-0.37000
339;-0.35000
342;-0.35000
344;-0.35000
347;-0.34500
350;-0.35000
353;-0.35500
356;-0.36000
358;-0.34500
361;-0.35500
364;-0.35000
367;-0.36000
369;-0.37000
372;-0.35500
375;-0.35500
