time_seconds;ecg_value
0;-0.24000
3;-0.21500
6;-0.21000
8;-0.24000
11;-0.27000
14;-0.29500
17;-0.31500
19;-0.31000
22;-0.31500
25;-0.34000
28;-0.34500
31;-0.35500
33;-0.34500
36;-0.33500
39;-0.33000
42;-0.33500
44;-0.34000
47;-0.34500
50;-0.34000
53;-0.34000
56;-0.34000
58;-0.34500
61;-0.35000
64;-0.34500
67;-0.34500
69;-0.35000
72;-0.34500
75;-0.35500
78;-0.36000
81;-0.35500
83;-0.36500
86;-0.36000
89;-0.34500
92;-0.37000
94;-0.39000
97;-0.42000
100;-0.44000
103;-0.46000
106;-0.46500
108;-0.51500
111;-0.56000
114;-0.52000
117;-0.41500
119;-0.30500
122;-0.16000
125;0.01500
128;0.24500
131;0.49500
133;0.71000
136;0.84500
139;0.88500
142;0.79000
144;0.58000
147;0.30500
150;0.03000
153;-0.14500
156;-0.27000
158;-0.37500
161;-0.45500
164;-0.50500
167;-0.53000
169;-0.50500
172;-0.47500
175;-0.44500
178;-0.43000
181;-0.42000
183;-0.43000
186;-0.40500
189;-0.40000
192;-0.39500
194;-0.41500
197;-0.42500
200;-0.42000
203;-0.41000
206;-0.40500
208;-0.41500
211;-0.41500
214;-0.42500
217;-0.40500
219;-0.39000
222;-0.39000
225;-0.39500
228;-0.40000
231;-0.40500
233;-0.40500
236;-0.38000
239;-0.38500
242;-0.40000
244;-0.40000
247;-0.40500
250;-0.40000
253;-0.39000
256;-0.40500
258;-0.40000
261;-0.41000
264;-0.41500
267;-0.42000
269;-0.39500
272;-0.39000
275;-0.41000
