time_seconds;ecg_value
0;-0.56500
3;-0.59500
6;-0.60500
8;-0.56000
11;-0.44500
14;-0.30000
17;-0.12500
19;0.10500
22;0.39000
25;0.65000
28;0.82000
31;0.86500
33;0.72500
36;0.40000
39;-0.00500
42;-0.35000
44;-0.51000
47;-0.55000
50;-0.54000
53;-0.48500
56;-0.45500
58;-0.45500
61;-0.44500
64;-0.46500
67;-0.47500
69;-0.47000
72;-0.46000
75;-0.46500
78;-0.47500
81;-0.47500
83;-0.48000
86;-0.46000
89;-0.44500
92;-0.45500
94;-0.45000
97;-0.47000
100;-0.48000
103;-0.47000
106;-0.47000
108;-0.46000
111;-0.46000
114;-0.46500
117;-0.46500
119;-0.47000
122;-0.47000
125;-0.47000
128;-0.48000
131;-0.48000
133;-0.49000
136;-0.48000
139;-0.47000
142;-0.47500
144;-0.49500
147;-0.48500
150;-0.49000
153;-0.47500
156;-0.46500
158;-0.46500
161;-0.47000
164;-0.46000
167;-0.47000
169;-0.48000
172;-0.48000
175;-0.48500
178;-0.49000
181;-0.49500
183;-0.49000
186;-0.49000
189;-0.47000
192;-0.47500
194;-0.47500
197;-0.48500
200;-0.48000
203;-0.45500
206;-0.46000
208;-0.46500
211;-0.46000
214;-0.48000
217;-0.46500
219;-0.46000
222;-0.44500
225;-0.44000
228;-0.46000
231;-0.47000
233;-0.47500
236;-0.47500
239;-0.46500
242;-0.47500
244;-0.48500
247;-0.49000
250;-0.49500
253;-0.49000
256;-0.48000
258;-0.48000
261;-0.48500
264;-0.51000
267;-0.51500
269;-0.50000
272;-0.50000
275;-0.50500
278;-0.50500
281;-0.51000
283;-0.52000
286;-0.51500
289;-0.51000
292;-0.51000
294;-0.51000
297;-0.50500
300;-0.51500
303;-0.49500
306;-0.48500
308;-0.48000
311;-0.47500
314;-0.47000
317;-0.46500
319;-0.45000
322;-0.43000
325;-0.42500
328;-0.41500
331;-0.42000
333;-0.41500
336;-0.39500
339;-0.38000
342;-0.37000
344;-0.37000
347;-0.36500
350;-0.35500
353;-0.32500
356;-0.32000
358;-0.32000
